user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
2746,3,coming of age,neg,thriller,neg,True,paris,1225.0,1054 (0),243 (1),1587 (6),1042 (9),727 (4)
2746,4,cute,neg,dark comedy,neg,True,paris,1225.0,1587 (6),1054 (0),1042 (9),727 (4),1047 (16)
2746,5,new york city,neg,comedy,neg,True,paris,1225.0,1587 (6),1054 (0),1042 (9),727 (4),1296 (45)
1402,1,war,pos,fantasy,neg,False,classic,110.0,1192 (0),1712 (1),1483 (2),51 (3),1155 (4)
1402,2,organized crime,neg,space,neg,True,classic,110.0,720 (50),2311 (44),310 (6),1719 (16),282 (12)
1402,3,based on a book,neg,based on a book,neg,True,classic,110.0,2311 (44),1719 (16),720 (50),592 (140),947 (131)
1402,4,mafia,neg,action,neg,True,classic,110.0,2311 (44),1719 (16),720 (50),947 (131),592 (140)
1402,5,oscar (best picture),pos,teen,neg,False,classic,110.0,2311 (44),1719 (16),2817 (623),720 (50),592 (140)
7956,1,tom hanks,pos,spoof,neg,False,world war ii,40.0,46 (0),42 (1),38 (2),62 (3),35 (4)
7956,2,nazis,neg,nazis,neg,True,world war ii,40.0,46 (0),42 (1),38 (2),62 (3),35 (4)
7956,3,history,pos,nudity (topless),neg,False,world war ii,40.0,46 (0),42 (1),38 (2),35 (4),62 (3)
7956,4,true story,neg,mystery,neg,True,world war ii,40.0,512 (32),770 (145),1424 (258),1255 (151),693 (66)
7956,5,oscar (best picture),neg,teen,neg,True,world war ii,40.0,512 (32),1424 (258),1255 (151),770 (145),902 (40)
5323,1,spoof,neg,tom hanks,neg,True,super-hero,209.0,614 (0),383 (1),416 (2),75 (3),362 (4)
5323,2,action,neg,alfred hitchcock,neg,True,super-hero,209.0,614 (0),416 (2),1141 (27),383 (1),629 (11)
5323,3,dark,neg,oscar (best actor),neg,True,superhero,209.0,614 (0),416 (2),1429 (54),1141 (27),1981 (98)
5323,4,marvel,neg,classic,neg,True,superhero,209.0,614 (0),1981 (98),1429 (54),416 (2),877 (45)
5323,5,new york,neg,interesting,neg,True,superhero,209.0,1981 (98),1429 (54),614 (0),877 (45),1613 (115)
3995,1,dark,pos,oscar (best actor),neg,False,dystopia,305.0,1684 (0),1410 (1),1380 (2),1348 (3),544 (4)
3995,2,robots,neg,police,neg,True,dystopia,305.0,1684 (0),1410 (1),1380 (2),1348 (3),544 (4)
3995,3,surreal,pos,action,neg,False,dystopia,305.0,1410 (1),1684 (0),1380 (2),544 (4),1348 (3)
3995,4,future,pos,dystopia,pos,True,dystopia,305.0,1865 (87),1348 (3),305 (26),2015 (161),1132 (22)
3995,5,animation,neg,intense,neg,True,satire,305.0,1865 (87),1348 (3),305 (26),2015 (161),1132 (22)
1321,1,war,neg,fantasy,neg,True,action,180.0,757 (0),992 (1),1033 (2),1862 (3),613 (4)
1321,2,dvd,neg,interesting,neg,True,action,180.0,757 (0),1033 (2),992 (1),1862 (3),1290 (9)
1321,3,harrison ford,neg,fun,neg,True,action,180.0,757 (0),1033 (2),1862 (3),992 (1),1290 (9)
1321,4,sci-fi,neg,oscar (best actor),neg,True,action,180.0,1033 (2),757 (0),1862 (3),992 (1),1290 (9)
1321,5,aliens,neg,space,neg,True,action,180.0,757 (0),992 (1),1862 (3),1216 (5),1033 (2)
1598,1,stephen king,neg,comedy,pos,False,ghosts,72.0,2407 (0),1186 (1),2139 (2),1946 (3),1686 (4)
1598,2,psychology,neg,comedy,pos,False,ghosts,72.0,2139 (2),1186 (1),1686 (4),1977 (33),1739 (6)
1598,3,suspense,neg,animation,neg,True,ghosts,72.0,2139 (2),1977 (33),1686 (4),1823 (5),1186 (1)
1598,4,predictable,neg,historical,neg,True,ghosts,72.0,2139 (2),1686 (4),1823 (5),1977 (33),1186 (1)
1598,5,bruce willis,neg,thriller,neg,True,ghosts,72.0,2139 (2),1686 (4),1823 (5),1186 (1),1977 (33)
3145,1,quirky,neg,space,neg,True,time travel,52.0,618 (0),451 (1),254 (2),853 (3),351 (4)
3145,2,thriller,neg,violence,neg,True,time travel,52.0,618 (0),451 (1),254 (2),853 (3),236 (5)
3145,3,sci-fi,neg,james bond,neg,True,time travel,52.0,618 (0),853 (3),451 (1),254 (2),236 (5)
3145,4,arnold schwarzenegger,neg,thriller,neg,True,time travel,52.0,618 (0),254 (2),451 (1),236 (5),853 (3)
3145,5,dystopia,neg,disturbing,neg,True,time travel,52.0,618 (0),853 (3),451 (1),1591 (122),254 (2)
5271,1,tom hanks,pos,spoof,neg,False,world war ii,40.0,398 (0),213 (1),659 (2),765 (3),474 (4)
5271,2,nazis,neg,nazis,neg,True,world war ii,40.0,398 (0),213 (1),98 (5),266 (8),474 (4)
5271,3,history,pos,nudity (topless),neg,False,world war ii,40.0,398 (0),213 (1),98 (5),474 (4),266 (8)
5271,4,true story,neg,mystery,neg,True,world war ii,40.0,2112 (836),315 (6),659 (2),833 (38),602 (53)
5271,5,oscar (best picture),neg,teen,neg,True,world war ii,40.0,2112 (836),833 (38),602 (53),315 (6),659 (2)
5539,1,fun,neg,disturbing,neg,True,politics,1280.0,498 (0),714 (1),377 (2),104 (3),336 (4)
5539,2,revenge,neg,dvd,neg,True,politics,1280.0,498 (0),377 (2),336 (4),618 (11),216 (5)
5539,3,comic book,neg,music,neg,True,politics,1280.0,498 (0),1249 (7),336 (4),714 (1),445 (12)
5539,4,documentary,neg,crime,neg,True,politics,1280.0,498 (0),1249 (7),336 (4),445 (12),714 (1)
5539,5,conspiracy,pos,comedy,neg,False,politics,1280.0,1249 (7),498 (0),336 (4),714 (1),937 (21)
6424,1,quirky,neg,space,neg,True,time travel,48.0,840 (0),81 (1),327 (2),403 (3),444 (4)
6424,2,thriller,pos,violence,neg,False,time travel,48.0,840 (0),1854 (15),327 (2),403 (3),1259 (6)
6424,3,future,pos,dystopia,neg,False,time travel,48.0,3 (23),1 (24),2 (36),327 (2),12 (37)
6424,4,sci-fi,pos,seen more than once,neg,False,time travel,48.0,3 (23),1 (24),2 (36),327 (2),81 (1)
6424,5,bruce willis,neg,bruce willis,neg,True,time travel,48.0,3 (23),1 (24),2 (36),12 (37),11 (30)
6625,1,crime,pos,action,neg,False,violence,91.0,843 (0),699 (1),1036 (2),1321 (3),210 (4)
6625,2,organized crime,pos,space,neg,False,violence,91.0,210 (4),18 (19),843 (0),1036 (2),125 (14)
6625,3,mafia,neg,japan,neg,True,violence,91.0,210 (4),18 (19),125 (14),97 (46),91 (41)
6625,4,racism,neg,predictable,neg,True,violence,91.0,18 (19),210 (4),125 (14),97 (46),91 (41)
6625,5,psychology,neg,comedy,neg,True,violence,91.0,18 (19),210 (4),125 (14),97 (46),91 (41)
5805,1,quirky,neg,space,neg,True,hilarious,57.0,63 (0),618 (1),71 (2),22 (3),163 (4)
5805,2,cute,neg,dark comedy,neg,True,hilarious,57.0,618 (1),63 (0),185 (5),163 (4),157 (6)
5805,3,seen more than once,pos,music,neg,False,hilarious,57.0,618 (1),63 (0),157 (6),163 (4),428 (10)
5805,4,comedy,pos,psychology,neg,False,hilarious,57.0,63 (0),618 (1),163 (4),185 (5),157 (6)
5805,5,parody,pos,fantasy,neg,False,hilarious,57.0,618 (1),157 (6),63 (0),163 (4),185 (5)
131,1,suspense,neg,horror,neg,True,crime,75.0,2900 (0),3232 (1),3301 (2),2997 (3),4213 (4)
131,2,black comedy,neg,murder,neg,True,crime,75.0,3232 (1),2900 (0),2997 (3),4213 (4),3301 (2)
131,3,heist,neg,steven spielberg,neg,True,crime,75.0,3232 (1),2900 (0),2997 (3),4213 (4),3301 (2)
131,4,brad pitt,neg,oscar (best actor),neg,True,crime,75.0,3232 (1),2900 (0),2997 (3),4213 (4),3075 (6)
131,5,dark comedy,neg,overrated,neg,True,crime,75.0,3232 (1),2900 (0),2997 (3),4213 (4),4007 (11)
2723,1,dark,neg,oscar (best actor),neg,True,dystopia,1205.0,2856 (0),1157 (1),2163 (2),2309 (3),1101 (4)
2723,2,robots,neg,police,neg,True,dystopia,1205.0,2856 (0),1157 (1),2163 (2),2309 (3),2021 (5)
2723,3,surreal,pos,romance,neg,False,dystopia,1205.0,2856 (0),1157 (1),2163 (2),2021 (5),2309 (3)
2723,4,africa,neg,africa,neg,True,drugs,1205.0,844 (39),1205 (629),530 (300),541 (865),756 (260)
2723,5,dark comedy,neg,overrated,pos,False,drugs,1205.0,844 (39),1205 (629),530 (300),541 (865),756 (260)
6817,1,war,neg,fantasy,neg,True,classic,147.0,630 (0),18 (1),687 (2),102 (3),820 (4)
6817,2,hilarious,neg,space,neg,True,music,147.0,1134 (10),1194 (5),630 (0),687 (2),820 (4)
6817,3,drama,neg,nudity (topless),neg,True,music,147.0,1134 (10),1194 (5),687 (2),1187 (31),630 (0)
6817,4,oscar (best actor),neg,sci-fi,neg,True,music,147.0,1194 (5),1134 (10),687 (2),1187 (31),465 (12)
6817,5,overrated,neg,dark comedy,neg,True,music,147.0,1194 (5),1187 (31),1134 (10),733 (38),465 (12)
4704,1,nudity (topless),neg,drama,neg,True,aliens,278.0,269 (0),112 (1),144 (2),71 (3),157 (4)
4704,2,sci-fi,pos,oscar (best actor),neg,False,aliens,278.0,112 (1),269 (0),157 (4),568 (10),310 (7)
4704,3,cult film,neg,comedy,neg,True,aliens,278.0,112 (1),269 (0),157 (4),310 (7),144 (2)
4704,4,satire,neg,fantasy,neg,True,aliens,278.0,112 (1),278 (5),135 (26),310 (7),269 (0)
4704,5,space,pos,sequel,neg,False,aliens,278.0,135 (26),278 (5),112 (1),291 (21),87 (12)
3986,1,children,neg,dark comedy,neg,True,johnny depp,832.0,446 (0),112 (1),176 (2),289 (3),678 (4)
3986,2,horror,neg,suspense,neg,True,johnny depp,832.0,446 (0),112 (1),678 (4),736 (7),982 (8)
3986,3,action,neg,crime,neg,True,johnny depp,832.0,446 (0),736 (7),112 (1),678 (4),982 (8)
3986,4,dark,neg,oscar (best actor),neg,True,johnny depp,832.0,736 (7),982 (8),446 (0),678 (4),112 (1)
3986,5,adventure,neg,holocaust,neg,True,johnny depp,832.0,736 (7),982 (8),446 (0),1044 (43),922 (11)
7075,1,oscar (best picture),pos,teen,neg,False,fantasy,112.0,147 (0),59 (1),209 (2),401 (3),171 (4)
7075,2,epic,pos,boring,pos,True,fantasy,112.0,147 (0),59 (1),209 (2),100 (10),115 (8)
7075,3,overrated,pos,dark comedy,neg,False,fantasy,112.0,194 (43),59 (1),103 (75),2 (11),34 (18)
7075,4,dvd,pos,high school,neg,False,fantasy,112.0,194 (43),103 (75),163 (141),59 (1),144 (177)
7075,5,sequel,neg,sequel,neg,True,fantasy,112.0,194 (43),103 (75),59 (1),2 (11),163 (141)
5553,1,great soundtrack,neg,teen,neg,True,nonlinear,130.0,81 (0),144 (1),0 (2),103 (3),79 (4)
5553,2,oscar (best picture),neg,oscar (best picture),neg,True,fantasy,130.0,81 (0),144 (1),103 (3),0 (2),127 (12)
5553,3,overrated,neg,dark comedy,neg,True,fantasy,130.0,81 (0),144 (1),112 (13),157 (19),156 (6)
5553,4,magic,neg,classic,neg,True,fantasy,130.0,112 (13),81 (0),144 (1),157 (19),156 (6)
5553,5,sci-fi,neg,oscar (best actor),neg,True,fantasy,130.0,112 (13),81 (0),157 (19),289 (66),144 (1)
756,1,sci-fi,neg,oscar (best actor),neg,True,seen more than once,289.0,829 (0),1415 (1),741 (2),1440 (3),604 (4)
756,2,overrated,pos,dark comedy,neg,False,seen more than once,289.0,1415 (1),829 (0),1440 (3),1317 (15),1114 (12)
756,3,harrison ford,neg,fun,neg,True,action,289.0,521 (92),532 (55),728 (27),289 (176),813 (14)
756,4,adventure,neg,classic,neg,True,action,289.0,521 (92),532 (55),289 (176),1306 (131),728 (27)
756,5,espionage,neg,thriller,neg,True,action,289.0,521 (92),532 (55),1306 (131),289 (176),728 (27)
1904,1,war,pos,fantasy,pos,True,classic,105.0,1232 (0),1766 (1),1737 (2),419 (3),1680 (4)
1904,2,organized crime,neg,space,neg,True,classic,105.0,586 (7),727 (10),1265 (8),117 (26),663 (5)
1904,3,based on a book,pos,based on a book,pos,True,classic,105.0,586 (7),727 (10),1265 (8),890 (12),663 (5)
1904,4,mafia,neg,action,neg,True,classic,105.0,1117 (1121),1752 (493),890 (12),832 (799),1903 (1187)
1904,5,prison,neg,great movie,neg,True,classic,105.0,1117 (1121),1752 (493),890 (12),1903 (1187),832 (799)
6260,1,organized crime,neg,space,neg,True,british,707.0,1313 (0),744 (1),554 (2),763 (3),386 (4)
6260,2,hilarious,neg,hilarious,neg,True,british,707.0,1313 (0),744 (1),554 (2),763 (3),976 (15)
6260,3,london,pos,crime,neg,False,british,707.0,1313 (0),1320 (10),763 (3),554 (2),1356 (12)
6260,4,based on a book,neg,based on a book,neg,True,british,707.0,677 (30),2075 (264),531 (295),1670 (380),2041 (455)
6260,5,shakespeare,neg,history,neg,True,british,707.0,677 (30),2075 (264),1670 (380),2041 (455),2476 (399)
4031,1,aliens,neg,space,pos,False,sci-fi,66.0,197 (0),1127 (1),1215 (2),1049 (3),454 (4)
4031,2,action,pos,crime,neg,False,sci-fi,66.0,1049 (3),197 (0),664 (32),1265 (23),1127 (1)
4031,3,robots,pos,police,neg,False,sci-fi,66.0,197 (0),66 (9),208 (28),441 (5),328 (25)
4031,4,dvd,pos,dvd,pos,True,sci-fi,66.0,197 (0),66 (9),1215 (2),441 (5),208 (28)
4031,5,future,neg,future,neg,True,sci-fi,66.0,66 (9),197 (0),114 (16),208 (28),133 (34)
2706,1,memory,neg,music,neg,True,matt damon,283.0,94 (0),148 (1),245 (2),52 (3),268 (4)
2706,2,boring,pos,musical,neg,False,matt damon,283.0,94 (0),52 (3),148 (1),268 (4),1138 (11)
2706,3,murder,pos,jim carrey,neg,False,matt damon,283.0,94 (0),552 (36),391 (49),128 (15),495 (14)
2706,4,crime,pos,chick flick,neg,False,matt damon,283.0,555 (141),94 (0),359 (113),165 (28),51 (123)
2706,5,espionage,neg,espionage,neg,True,matt damon,283.0,555 (141),359 (113),94 (0),165 (28),51 (123)
6541,1,war,neg,fantasy,neg,True,classic,270.0,710 (0),378 (1),431 (2),176 (3),404 (4)
6541,2,organized crime,neg,space,neg,True,classic,270.0,710 (0),378 (1),1449 (9),404 (4),176 (3)
6541,3,based on a book,neg,based on a book,neg,True,classic,270.0,710 (0),1449 (9),2070 (32),378 (1),431 (2)
6541,4,mafia,neg,action,neg,True,classic,270.0,710 (0),1449 (9),378 (1),2070 (32),707 (8)
6541,5,prison,neg,disturbing,neg,True,classic,270.0,1449 (9),710 (0),2070 (32),707 (8),378 (1)
7934,1,future,neg,dystopia,neg,True,space,9.0,0 (0),1 (1),9 (2),19 (3),27 (4)
7934,2,sequel,neg,classic,neg,True,space,9.0,0 (0),1 (1),9 (2),19 (3),88 (6)
7934,3,dvd,pos,interesting,pos,True,space,9.0,0 (0),1 (1),193 (10),9 (2),88 (6)
7934,4,aliens,pos,space,pos,True,space,9.0,678 (76),236 (24),654 (88),193 (10),446 (66)
7934,5,terrorism,neg,murder,neg,True,true story,9.0,1 (1),0 (0),9 (2),193 (10),88 (6)
4650,1,film noir,neg,oscar (best actor),neg,True,comic book,334.0,112 (0),334 (1),451 (2),627 (3),667 (4)
4650,2,revenge,neg,dvd,neg,True,comic book,334.0,334 (1),112 (0),627 (3),451 (2),667 (4)
4650,3,action,pos,mafia,neg,False,comic book,334.0,627 (3),334 (1),112 (0),451 (2),667 (4)
4650,4,marvel,pos,classic,neg,False,comic book,334.0,334 (1),451 (2),112 (0),627 (3),355 (5)
4650,5,super-hero,pos,true story,neg,False,superhero,334.0,451 (2),334 (1),627 (3),1031 (89),544 (80)
7637,1,england,neg,seen more than once,neg,True,parody,94.0,112 (0),614 (1),66 (2),81 (3),186 (4)
7637,2,comedy,neg,psychology,neg,True,parody,94.0,614 (1),1893 (23),2457 (73),112 (0),1031 (40)
7637,3,underrated,neg,boring,neg,True,parody,94.0,2457 (73),1893 (23),614 (1),1031 (40),2393 (221)
7637,4,satire,neg,fantasy,neg,True,parody,94.0,2457 (73),1893 (23),614 (1),2393 (221),1031 (40)
7637,5,hilarious,pos,space,neg,False,parody,94.0,2457 (73),1893 (23),614 (1),2393 (221),2194 (167)
5652,1,aliens,neg,space,pos,False,sci-fi,8.0,775 (0),69 (1),217 (2),137 (3),19 (4)
5652,2,action,pos,mafia,neg,False,sci-fi,8.0,1134 (14),883 (24),775 (0),699 (6),855 (19)
5652,3,robots,pos,police,neg,False,sci-fi,8.0,10 (20),8 (13),69 (1),52 (8),19 (4)
5652,4,dvd,pos,dvd,pos,True,sci-fi,8.0,8 (13),23 (23),52 (8),26 (25),10 (20)
5652,5,future,neg,future,neg,True,sci-fi,8.0,8 (13),23 (23),52 (8),26 (25),22 (102)
860,1,sequel,neg,post-apocalyptic,neg,True,robots,7.0,1666 (0),852 (1),847 (2),1524 (3),803 (4)
860,2,arnold schwarzenegger,pos,thriller,neg,False,robots,7.0,1666 (0),852 (1),847 (2),1524 (3),803 (4)
860,3,dystopia,pos,robin williams,neg,False,robots,7.0,852 (1),1524 (3),1666 (0),847 (2),850 (11)
860,4,space,neg,sequel,neg,True,robots,7.0,171 (30),164 (32),1415 (15),87 (103),27 (56)
860,5,sci-fi,pos,oscar (best actor),neg,False,robots,7.0,1415 (15),742 (145),1393 (40),171 (30),164 (32)
3834,1,oscar (best picture),pos,teen,neg,False,mel gibson,5.0,840 (0),898 (1),1165 (2),627 (3),1191 (4)
3834,2,overrated,pos,dark comedy,neg,False,mel gibson,5.0,0 (87),158 (20),1 (78),25 (34),3 (99)
3834,3,biography,pos,world war ii,neg,False,mel gibson,5.0,0 (87),158 (20),1 (78),25 (34),3 (99)
3834,4,history,pos,history,pos,True,mel gibson,5.0,1405 (30),1002 (42),395 (185),309 (12),678 (159)
3834,5,post apocalyptic,neg,post apocalyptic,neg,True,mel gibson,5.0,1405 (30),1002 (42),678 (159),1424 (662),1017 (147)
2347,1,bruce willis,neg,thriller,neg,True,samuel l jackson,0.0,603 (0),245 (1),370 (2),1166 (3),34 (4)
2347,2,great movie,pos,prison,neg,False,samuel l jackson,0.0,603 (0),1166 (3),1230 (5),1315 (6),245 (1)
2347,3,psychology,neg,comedy,pos,False,nonlinear,0.0,34 (4),603 (0),370 (2),154 (9),245 (1)
2347,4,great soundtrack,pos,teen,neg,False,samuel l jackson,0.0,34 (4),154 (9),4 (18),0 (21),93 (22)
2347,5,nonlinear,pos,nonlinear,pos,True,samuel l jackson,0.0,34 (4),0 (21),4 (18),154 (9),93 (22)
28,1,war,neg,fantasy,neg,True,action,289.0,2249 (0),1679 (1),2229 (2),1816 (3),3370 (4)
28,2,dvd,pos,high school,neg,False,action,289.0,2249 (0),1679 (1),2229 (2),3370 (4),1816 (3)
28,3,superhero,neg,animation,neg,True,action,289.0,2229 (2),2700 (10),1816 (3),1406 (28),2249 (0)
28,4,harrison ford,neg,fun,neg,True,action,289.0,2229 (2),2700 (10),1406 (28),1816 (3),2249 (0)
28,5,super-hero,neg,true story,neg,True,action,289.0,2229 (2),2700 (10),1406 (28),1816 (3),1679 (1)
4245,1,war,neg,fantasy,neg,True,action,391.0,488 (0),44 (1),224 (2),180 (3),42 (4)
4245,2,historical,neg,predictable,neg,True,tom hanks,391.0,488 (0),44 (1),1290 (7),1209 (6),1086 (8)
4245,3,dvd,neg,revenge,neg,True,tom hanks,391.0,488 (0),1209 (6),44 (1),1290 (7),1086 (8)
4245,4,stephen king,neg,comedy,neg,True,tom hanks,391.0,488 (0),1209 (6),1290 (7),44 (1),1086 (8)
4245,5,oscar (best actor),neg,brad pitt,neg,True,tom hanks,391.0,488 (0),1209 (6),1290 (7),44 (1),1086 (8)
5375,1,drama,pos,nudity (topless),neg,False,twist ending,34.0,212 (0),196 (1),718 (2),601 (3),339 (4)
5375,2,suspense,pos,animation,neg,False,twist ending,34.0,14 (16),2 (18),222 (5),40 (17),119 (6)
5375,3,nonlinear,neg,disturbing,neg,True,twist ending,34.0,131 (32),44 (23),222 (5),78 (27),212 (0)
5375,4,mystery,neg,true story,neg,True,twist ending,34.0,131 (32),44 (23),78 (27),212 (0),222 (5)
5375,5,psychology,pos,comedy,neg,False,twist ending,34.0,131 (32),44 (23),78 (27),65 (12),119 (6)
5523,1,violent,neg,biography,neg,True,mafia,32.0,196 (0),303 (1),454 (2),527 (3),559 (4)
5523,2,new york city,pos,comedy,neg,False,mafia,32.0,196 (0),303 (1),454 (2),559 (4),250 (5)
5523,3,family,pos,family,pos,True,mafia,32.0,137 (6),113 (13),53 (39),205 (37),263 (23)
5523,4,oscar (best picture),pos,teen,neg,False,mafia,32.0,223 (44),113 (13),279 (59),105 (17),36 (64)
5523,5,martin scorsese,pos,mafia,pos,True,mafia,32.0,223 (44),652 (87),113 (13),279 (59),36 (64)
6087,1,love,neg,chick flick,pos,False,girlie movie,49.0,288 (0),1832 (1),1093 (2),81 (3),192 (4)
6087,2,new york city,neg,comedy,neg,True,girlie movie,49.0,1832 (1),1093 (2),288 (0),81 (3),984 (6)
6087,3,predictable,neg,mafia,neg,True,ghosts,49.0,1832 (1),1093 (2),1447 (8),984 (6),288 (0)
6087,4,psychology,neg,psychology,neg,True,ghosts,49.0,1832 (1),1447 (8),2514 (58),1772 (12),2695 (118)
6087,5,twist ending,neg,space,neg,True,ghosts,49.0,1832 (1),2514 (58),2695 (118),2016 (43),1772 (12)
6953,1,violent,neg,biography,neg,True,mafia,32.0,32 (0),242 (1),218 (2),294 (3),2 (4)
6953,2,new york city,pos,comedy,neg,False,mafia,32.0,32 (0),218 (2),294 (3),242 (1),2 (4)
6953,3,family,pos,family,pos,True,mafia,32.0,32 (0),2 (4),80 (7),218 (2),0 (9)
6953,4,oscar (best picture),pos,teen,neg,False,mafia,32.0,2 (4),159 (64),32 (0),80 (7),0 (9)
6953,5,martin scorsese,pos,mafia,pos,True,mafia,32.0,159 (64),275 (125),693 (2117),2 (4),678 (1628)
6298,1,aliens,neg,space,pos,False,sci-fi,8.0,185 (0),103 (1),377 (2),605 (3),81 (4)
6298,2,action,pos,alfred hitchcock,neg,False,sci-fi,8.0,185 (0),605 (3),377 (2),758 (5),917 (17)
6298,3,robots,pos,police,neg,False,sci-fi,8.0,185 (0),605 (3),758 (5),81 (4),247 (7)
6298,4,dvd,pos,dvd,pos,True,sci-fi,8.0,185 (0),424 (30),81 (4),282 (20),1612 (44)
6298,5,future,neg,future,neg,True,sci-fi,8.0,185 (0),424 (30),81 (4),103 (1),1612 (44)
3727,1,aliens,neg,space,pos,False,sci-fi,23.0,663 (0),199 (1),12 (2),1 (3),3 (4)
3727,2,action,pos,boxing,neg,False,sci-fi,23.0,663 (0),740 (12),170 (8),199 (1),711 (9)
3727,3,robots,neg,police,neg,True,sci-fi,23.0,663 (0),199 (1),264 (6),1 (3),12 (2)
3727,4,dvd,pos,interesting,neg,False,sci-fi,23.0,663 (0),199 (1),73 (11),170 (8),1 (3)
3727,5,dystopia,neg,dystopia,neg,True,sci-fi,23.0,199 (1),663 (0),1 (3),106 (7),12 (2)
7443,1,murder,neg,terrorism,neg,True,serial killer,24.0,777 (0),162 (1),474 (2),63 (3),247 (4)
7443,2,psychology,pos,comedy,neg,False,serial killer,24.0,777 (0),162 (1),502 (12),474 (2),63 (3)
7443,3,thriller,pos,bruce willis,neg,False,serial killer,24.0,63 (3),162 (1),94 (9),120 (13),777 (0)
7443,4,brad pitt,pos,oscar (best actor),neg,False,serial killer,24.0,1 (38),120 (13),94 (9),29 (15),38 (26)
7443,5,morgan freeman,pos,morgan freeman,pos,True,serial killer,24.0,1 (38),120 (13),94 (9),38 (26),28 (44)
7191,1,true story,pos,mystery,neg,False,oscar (best picture),107.0,19 (0),4 (1),0 (2),18 (3),97 (4)
7191,2,mental illness,neg,interesting,neg,True,oscar (best picture),107.0,19 (0),4 (1),97 (4),0 (2),108 (6)
7191,3,mafia,neg,depressing,neg,True,oscar (best picture),107.0,365 (40),19 (0),108 (6),4 (1),97 (4)
7191,4,war,neg,fantasy,neg,True,oscar (best picture),107.0,19 (0),4 (1),365 (40),97 (4),108 (6)
7191,5,dvd,neg,revenge,neg,True,oscar (best picture),107.0,365 (40),108 (6),19 (0),246 (34),97 (4)
6623,1,war,neg,fantasy,neg,True,action,248.0,54 (0),26 (1),27 (2),1 (3),154 (4)
6623,2,dvd,neg,high school,neg,True,action,248.0,54 (0),26 (1),237 (8),217 (12),27 (2)
6623,3,harrison ford,neg,fun,neg,True,action,248.0,54 (0),26 (1),217 (12),27 (2),237 (8)
6623,4,sci-fi,neg,oscar (best actor),neg,True,action,248.0,217 (12),54 (0),26 (1),237 (8),205 (39)
6623,5,aliens,neg,space,neg,True,action,248.0,54 (0),237 (8),217 (12),26 (1),154 (4)
482,1,drama,neg,nudity (topless),neg,True,war,770.0,916 (0),1244 (1),1816 (2),2073 (3),934 (4)
482,2,historical,pos,predictable,neg,False,war,770.0,916 (0),1816 (2),1244 (1),2073 (3),934 (4)
482,3,holocaust,neg,adventure,neg,True,war,770.0,916 (0),1816 (2),336 (9),2549 (19),2302 (6)
482,4,africa,neg,surreal,neg,True,war,770.0,916 (0),1816 (2),2549 (19),336 (9),2302 (6)
482,5,world war ii,neg,biography,neg,True,war,770.0,916 (0),1816 (2),2549 (19),2302 (6),336 (9)
6645,1,england,neg,seen more than once,neg,True,parody,94.0,75 (0),32 (1),27 (2),147 (3),217 (4)
6645,2,comedy,neg,cult film,neg,True,parody,94.0,75 (0),217 (4),147 (3),32 (1),27 (2)
6645,3,underrated,neg,boring,neg,True,parody,94.0,75 (0),217 (4),358 (22),147 (3),32 (1)
6645,4,satire,neg,fantasy,neg,True,parody,94.0,217 (4),358 (22),75 (0),147 (3),263 (15)
6645,5,hilarious,pos,space,neg,False,parody,94.0,690 (149),358 (22),601 (106),217 (4),546 (42)
3714,1,future,neg,dystopia,neg,True,space,64.0,2088 (0),1849 (1),477 (2),614 (3),2428 (4)
3714,2,sequel,neg,suicide,neg,True,space,64.0,2088 (0),1849 (1),477 (2),2428 (4),614 (3)
3714,3,dvd,pos,interesting,neg,False,space,64.0,2088 (0),1849 (1),477 (2),2428 (4),614 (3)
3714,4,aliens,pos,space,pos,True,space,64.0,477 (2),81 (12),289 (7),282 (16),521 (8)
3714,5,conspiracy,neg,comedy,neg,True,aliens,64.0,477 (2),81 (12),289 (7),282 (16),521 (8)
1009,1,classic,neg,magic,neg,True,martin scorsese,1017.0,845 (0),277 (1),693 (2),491 (3),1017 (4)
1009,2,murder,neg,jim carrey,neg,True,martin scorsese,1017.0,845 (0),1171 (17),277 (1),1516 (13),421 (7)
1009,3,great movie,neg,prison,neg,True,martin scorsese,1017.0,845 (0),1171 (17),1516 (13),1489 (32),277 (1)
1009,4,remake,neg,music,neg,True,martin scorsese,1017.0,845 (0),1516 (13),1489 (32),1171 (17),1481 (24)
1009,5,violent,neg,biography,pos,False,martin scorsese,1017.0,845 (0),1516 (13),1489 (32),1481 (24),1171 (17)
4580,1,time travel,neg,fantasy,neg,True,tom cruise,370.0,635 (0),1058 (1),1672 (2),551 (3),1365 (4)
4580,2,espionage,neg,thriller,neg,True,tom cruise,370.0,1672 (2),1058 (1),635 (0),1365 (4),2103 (12)
4580,3,murder,neg,steven spielberg,neg,True,tom cruise,370.0,1672 (2),1058 (1),635 (0),2103 (12),1365 (4)
4580,4,dystopia,neg,sports,neg,True,tom cruise,370.0,1672 (2),1058 (1),2103 (12),2509 (41),2175 (33)
4580,5,future,neg,dystopia,neg,True,tom cruise,370.0,1672 (2),1058 (1),2103 (12),2509 (41),2175 (33)
