user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification
2263,5,anime,neg,anime,neg,True
6338,1,classic,pos,classic,pos,True
6338,2,dark comedy,pos,dark comedy,pos,True
6338,3,satire,pos,satire,pos,True
6338,4,time travel,neg,time travel,neg,True
6338,5,sci-fi,neg,sci-fi,neg,True
5778,1,robots,pos,robots,pos,True
5778,2,time travel,pos,time travel,pos,True
5778,3,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True
5778,4,action,pos,action,pos,True
5778,5,sci-fi,pos,sci-fi,pos,True
7317,1,gay,pos,gay,pos,True
7317,2,oscar (best actor),pos,oscar (best actor),pos,True
7317,3,tom hanks,pos,tom hanks,pos,True
7317,4,overrated,pos,overrated,pos,True
7317,5,serial killer,neg,serial killer,neg,True
7222,1,steven spielberg,pos,steven spielberg,pos,True
7222,2,thriller,pos,thriller,pos,True
7222,3,ghosts,neg,ghosts,neg,True
7222,4,twist ending,neg,twist ending,neg,True
7222,5,time travel,neg,time travel,neg,True
3766,1,nazis,pos,nazis,pos,True
3766,2,harrison ford,pos,harrison ford,pos,True
3766,3,steven spielberg,pos,steven spielberg,pos,True
3766,4,johnny depp,neg,johnny depp,neg,True
3766,5,sean connery,pos,sean connery,pos,True
1000,1,action,pos,action,pos,True
1000,2,serial killer,neg,serial killer,neg,True
1000,3,sci-fi,neg,sci-fi,neg,True
1000,4,france,pos,france,pos,True
1000,5,nudity (topless - brief),pos,nudity (topless - brief),pos,True
5297,1,teen,pos,teen,pos,True
5297,2,seen more than once,pos,seen more than once,pos,True
5297,3,tom hanks,neg,tom hanks,neg,True
5297,4,high school,pos,high school,pos,True
5297,5,sci-fi,neg,sci-fi,neg,True
179,1,time travel,pos,time travel,pos,True
179,2,surreal,pos,surreal,pos,True
179,3,psychology,pos,psychology,pos,True
179,4,quirky,pos,quirky,pos,True
179,5,mental illness,pos,mental illness,pos,True
1815,1,serial killer,pos,serial killer,pos,True
1815,2,crime,pos,crime,pos,True
1815,3,brad pitt,pos,brad pitt,pos,True
1815,4,morgan freeman,pos,morgan freeman,pos,True
1815,5,psychology,pos,psychology,pos,True
1254,1,action,pos,action,pos,True
1254,2,france,pos,france,pos,True
1254,3,murder,pos,murder,pos,True
1254,4,nudity (topless - brief),pos,nudity (topless - brief),pos,True
1254,5,dvd,pos,dvd,pos,True
7169,1,sci-fi,pos,sci-fi,pos,True
7169,2,space,pos,space,pos,True
7169,3,sequel,pos,sequel,pos,True
7169,4,fantasy,pos,fantasy,pos,True
7169,5,harrison ford,pos,harrison ford,pos,True
2553,1,fairy tale,pos,fairy tale,pos,True
2553,2,animation,pos,animation,pos,True
2553,3,satire,pos,satire,pos,True
2553,4,based on a book,pos,based on a book,pos,True
2553,5,funny,pos,funny,pos,True
1103,1,zombies,pos,zombies,pos,True
1103,2,comedy,pos,comedy,pos,True
1103,3,horror,pos,horror,pos,True
1103,4,nudity (topless - brief),pos,nudity (topless - brief),pos,True
1103,5,cult film,pos,cult film,pos,True
1115,1,lesbian,pos,lesbian,pos,True
1115,2,gay,pos,gay,pos,True
1115,3,seen more than once,pos,seen more than once,pos,True
1115,4,dvd,pos,dvd,pos,True
1115,5,drugs,neg,drugs,neg,True
4783,1,anime,pos,anime,pos,True
4783,2,children,pos,children,pos,True
4783,3,fantasy,pos,fantasy,pos,True
4783,4,sports,pos,sports,pos,True
4783,5,fun,pos,fun,pos,True
3891,1,mafia,pos,mafia,pos,True
3891,2,overrated,pos,overrated,pos,True
3891,3,comic book,pos,comic book,pos,True
3891,4,violence,pos,violence,pos,True
3891,5,super-hero,neg,super-hero,neg,True
111,1,teen,pos,teen,pos,True
111,2,drama,pos,drama,pos,True
111,3,high school,pos,high school,pos,True
111,4,seen more than once,pos,seen more than once,pos,True
111,5,serial killer,neg,serial killer,neg,True
4961,1,sci-fi,neg,sci-fi,neg,True
4961,2,classic,neg,classic,neg,True
4961,3,mafia,neg,mafia,neg,True
4961,4,space,neg,space,neg,True
4961,5,time travel,neg,time travel,neg,True
4604,1,organized crime,pos,organized crime,pos,True
4604,2,mafia,pos,mafia,pos,True
4604,3,violence,pos,violence,pos,True
4604,4,sci-fi,neg,sci-fi,neg,True
4604,5,nonlinear,neg,nonlinear,neg,True
588,1,space,pos,space,pos,True
588,2,true story,pos,true story,pos,True
588,3,tom hanks,pos,tom hanks,pos,True
588,4,based on a true story,pos,based on a true story,pos,True
588,5,historical,pos,historical,pos,True
4557,1,adventure,pos,adventure,pos,True
4557,2,tom hanks,neg,tom hanks,neg,True
4557,3,classic,neg,classic,neg,True
4557,4,children,pos,children,pos,True
4557,5,disney,neg,disney,neg,True
4456,1,girlie movie,pos,girlie movie,pos,True
4456,2,suicide,pos,suicide,pos,True
4456,3,dvd,pos,dvd,pos,True
4456,4,drugs,neg,drugs,neg,True
4456,5,nonlinear,pos,nonlinear,pos,True
6921,1,los angeles,pos,los angeles,pos,True
6921,2,film noir,pos,film noir,pos,True
6921,3,classic,pos,classic,pos,True
6921,4,steven spielberg,neg,steven spielberg,neg,True
6921,5,sci-fi,neg,sci-fi,neg,True
1155,1,classic,pos,classic,pos,True
1155,2,racism,pos,racism,pos,True
1155,3,oscar (best actor),pos,oscar (best actor),pos,True
1155,4,politics,pos,politics,pos,True
1155,5,seen more than once,pos,seen more than once,pos,True
112,1,world war ii,pos,world war ii,pos,True
112,2,jude law,pos,jude law,pos,True
112,3,true story,neg,true story,neg,True
112,4,nazis,pos,nazis,pos,True
112,5,dvd,pos,dvd,pos,True
3808,1,sci-fi,pos,sci-fi,pos,True
3808,2,harrison ford,pos,harrison ford,pos,True
3808,3,space,pos,space,pos,True
3808,4,action,pos,action,pos,True
3808,5,fantasy,pos,fantasy,pos,True
362,1,brad pitt,pos,brad pitt,pos,True
362,2,vampires,pos,vampires,pos,True
362,3,tom cruise,pos,tom cruise,pos,True
362,4,vampire,pos,vampire,pos,True
362,5,violence,neg,violence,neg,True
2774,1,seen more than once,pos,seen more than once,pos,True
2774,2,holocaust,neg,holocaust,neg,True
2774,3,mafia,neg,mafia,neg,True
2774,4,sci-fi,neg,sci-fi,neg,True
2774,5,organized crime,neg,organized crime,neg,True
1322,1,drugs,pos,drugs,pos,True
1322,2,violence,pos,violence,pos,True
1322,3,crime,pos,crime,pos,True
1322,4,based on a book,pos,based on a book,pos,True
1322,5,british,pos,british,pos,True
865,1,heist,pos,heist,pos,True
865,2,crime,pos,crime,pos,True
865,3,brad pitt,pos,brad pitt,pos,True
865,4,matt damon,pos,matt damon,pos,True
865,5,nonlinear,neg,nonlinear,neg,True
2050,1,dystopia,pos,dystopia,pos,True
2050,2,overrated,pos,overrated,pos,True
2050,3,prison,pos,prison,pos,True
2050,4,serial killer,neg,serial killer,neg,True
2050,5,nudity (topless - brief),pos,nudity (topless - brief),pos,True
7343,1,sci-fi,pos,sci-fi,pos,True
7343,2,dystopia,pos,dystopia,pos,True
7343,3,martial arts,pos,martial arts,pos,True
7343,4,dvd,pos,dvd,pos,True
7343,5,super-hero,neg,super-hero,neg,True
3825,1,zombies,pos,zombies,pos,True
3825,2,horror,pos,horror,pos,True
3825,3,comedy,pos,comedy,pos,True
3825,4,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True
3825,5,time travel,pos,time travel,pos,True
5564,1,samuel l jackson,pos,samuel l jackson,pos,True
5564,2,nonlinear,pos,nonlinear,pos,True
5564,3,organized crime,pos,organized crime,pos,True
5564,4,dark comedy,pos,dark comedy,pos,True
5564,5,comedy,pos,comedy,pos,True
2827,1,time travel,pos,time travel,pos,True
2827,2,bruce willis,pos,bruce willis,pos,True
2827,3,brad pitt,pos,brad pitt,pos,True
2827,4,dystopia,pos,dystopia,pos,True
2827,5,post apocalyptic,pos,post apocalyptic,pos,True
3593,1,classic,pos,classic,pos,True
3593,2,sci-fi,neg,sci-fi,neg,True
3593,3,racism,pos,racism,pos,True
3593,4,tom hanks,neg,tom hanks,neg,True
3593,5,oscar (best actor),pos,oscar (best actor),pos,True
5445,1,aliens,pos,aliens,pos,True
5445,2,dvd,pos,dvd,pos,True
5445,3,space,pos,space,pos,True
5445,4,dark comedy,neg,dark comedy,neg,True
5445,5,steven spielberg,neg,steven spielberg,neg,True
1798,1,sci-fi,pos,sci-fi,pos,True
1798,2,space,pos,space,pos,True
1798,3,harrison ford,pos,harrison ford,pos,True
1798,4,classic,pos,classic,pos,True
1798,5,action,pos,action,pos,True
2154,1,funny,pos,funny,pos,True
2154,2,comedy,pos,comedy,pos,True
2154,3,time travel,neg,time travel,neg,True
2154,4,comic book,neg,comic book,neg,True
2154,5,drama,pos,drama,pos,True
5835,1,crime,pos,crime,pos,True
5835,2,conspiracy,pos,conspiracy,pos,True
5835,3,film noir,pos,film noir,pos,True
5835,4,nudity (topless - brief),pos,nudity (topless - brief),pos,True
5835,5,drama,pos,drama,pos,True
1517,1,seen more than once,pos,seen more than once,pos,True
1517,2,drama,pos,drama,pos,True
1517,3,time travel,neg,time travel,neg,True
1517,4,prison,neg,prison,neg,True
1517,5,dvd,pos,dvd,pos,True
2467,1,dark comedy,pos,dark comedy,pos,True
2467,2,cult film,pos,cult film,pos,True
2467,3,drugs,pos,drugs,pos,True
2467,4,biography,pos,biography,pos,True
2467,5,martin scorsese,neg,martin scorsese,neg,True
918,1,mel gibson,pos,mel gibson,pos,True
918,2,drama,pos,drama,pos,True
918,3,overrated,pos,overrated,pos,True
918,4,epic,pos,epic,pos,True
918,5,violent,pos,violent,pos,True
2602,1,hitchcock,pos,hitchcock,pos,True
2602,2,classic,pos,classic,pos,True
2602,3,alfred hitchcock,pos,alfred hitchcock,pos,True
2602,4,thriller,pos,thriller,pos,True
2602,5,sci-fi,neg,sci-fi,neg,True
7464,1,classic,pos,classic,pos,True
7464,2,oscar (best picture),pos,oscar (best picture),pos,True
7464,3,world war ii,pos,world war ii,pos,True
7464,4,film noir,pos,film noir,pos,True
7464,5,seen more than once,pos,seen more than once,pos,True
1625,1,satire,pos,satire,pos,True
1625,2,los angeles,pos,los angeles,pos,True
1625,3,new york city,pos,new york city,pos,True
1625,4,new york,pos,new york,pos,True
1625,5,racism,pos,racism,pos,True
2982,1,steven spielberg,pos,steven spielberg,pos,True
2982,2,nazis,pos,nazis,pos,True
2982,3,harrison ford,pos,harrison ford,pos,True
2982,4,classic,neg,classic,neg,True
2982,5,animation,neg,animation,neg,True
1189,1,crime,pos,crime,pos,True
1189,2,spoof,pos,spoof,pos,True
1189,3,psychology,pos,psychology,pos,True
1189,4,true story,pos,true story,pos,True
1189,5,dark comedy,pos,dark comedy,pos,True
2401,1,magic,pos,magic,pos,True
2401,2,based on a book,pos,based on a book,pos,True
2401,3,james bond,neg,james bond,neg,True
2401,4,dark,pos,dark,pos,True
2401,5,fun,pos,fun,pos,True
3829,1,matt damon,pos,matt damon,pos,True
3829,2,jude law,pos,jude law,pos,True
3829,3,murder,pos,murder,pos,True
3829,4,crime,pos,crime,pos,True
3829,5,based on a book,pos,based on a book,pos,True
7560,1,holocaust,pos,holocaust,pos,True
7560,2,world war ii,pos,world war ii,pos,True
7560,3,steven spielberg,pos,steven spielberg,pos,True
7560,4,true story,pos,true story,pos,True
7560,5,war,pos,war,pos,True
3152,1,bond,pos,bond,pos,True
3152,2,james bond,pos,james bond,pos,True
3152,3,007,pos,007,pos,True
3152,4,violence,pos,violence,pos,True
3152,5,aliens,neg,aliens,neg,True
3282,1,classic,pos,classic,pos,True
3282,2,oscar (best picture),neg,oscar (best picture),neg,True
3282,3,war,pos,war,pos,True
3282,4,mafia,neg,mafia,neg,True
3282,5,musical,pos,musical,pos,True
4176,1,crime,pos,crime,pos,True
4176,2,conspiracy,pos,conspiracy,pos,True
4176,3,film noir,pos,film noir,pos,True
4176,4,drama,pos,drama,pos,True
4176,5,nudity (topless - brief),pos,nudity (topless - brief),pos,True
272,1,ghosts,pos,ghosts,pos,True
272,2,twist ending,pos,twist ending,pos,True
272,3,scary,pos,scary,pos,True
272,4,drama,pos,drama,pos,True
272,5,fantasy,neg,fantasy,neg,True
2056,1,classic,pos,classic,pos,True
2056,2,mafia,pos,mafia,pos,True
2056,3,oscar (best picture),pos,oscar (best picture),pos,True
2056,4,organized crime,pos,organized crime,pos,True
2056,5,serial killer,neg,serial killer,neg,True
3079,1,fantasy,pos,fantasy,pos,True
3079,2,based on a book,pos,based on a book,pos,True
3079,3,magic,pos,magic,pos,True
3079,4,overrated,pos,overrated,pos,True
3079,5,dvd,pos,dvd,pos,True
7351,1,gay,pos,gay,pos,True
7351,2,oscar (best actor),pos,oscar (best actor),pos,True
7351,3,tom hanks,pos,tom hanks,pos,True
7351,4,prison,neg,prison,neg,True
7351,5,overrated,pos,overrated,pos,True
5205,1,twist ending,pos,twist ending,pos,True
5205,2,ghosts,pos,ghosts,pos,True
5205,3,bruce willis,pos,bruce willis,pos,True
5205,4,sci-fi,neg,sci-fi,neg,True
5205,5,serial killer,neg,serial killer,neg,True
3543,1,boxing,pos,boxing,pos,True
3543,2,clint eastwood,pos,clint eastwood,pos,True
3543,3,oscar (best picture),pos,oscar (best picture),pos,True
3543,4,morgan freeman,pos,morgan freeman,pos,True
3543,5,overrated,pos,overrated,pos,True
5159,1,martial arts,pos,martial arts,pos,True
5159,2,overrated,pos,overrated,pos,True
5159,3,brad pitt,neg,brad pitt,neg,True
5159,4,violence,neg,violence,neg,True
5159,5,japan,pos,japan,pos,True
4151,1,super-hero,pos,super-hero,pos,True
4151,2,superhero,pos,superhero,pos,True
4151,3,comic book,pos,comic book,pos,True
4151,4,fantasy,pos,fantasy,pos,True
4151,5,action,neg,action,neg,True
4936,1,action,pos,action,pos,True
4936,2,tom hanks,neg,tom hanks,neg,True
4936,3,time travel,neg,time travel,neg,True
4936,4,holocaust,neg,holocaust,neg,True
4936,5,overrated,neg,overrated,neg,True
1021,1,sci-fi,pos,sci-fi,pos,True
1021,2,dystopia,neg,dystopia,neg,True
1021,3,based on a book,pos,based on a book,pos,True
1021,4,magic,neg,magic,neg,True
1021,5,classic,pos,classic,pos,True
2335,1,time travel,pos,time travel,pos,True
2335,2,adventure,pos,adventure,pos,True
2335,3,comedy,pos,comedy,pos,True
2335,4,nonlinear,neg,nonlinear,neg,True
2335,5,dvd,pos,dvd,pos,True
2485,1,classic,pos,classic,pos,True
2485,2,mafia,pos,mafia,pos,True
2485,3,oscar (best picture),pos,oscar (best picture),pos,True
2485,4,organized crime,pos,organized crime,pos,True
2485,5,prison,neg,prison,neg,True
5811,1,drugs,pos,drugs,pos,True
5811,2,based on a book,pos,based on a book,pos,True
5811,3,violence,pos,violence,pos,True
5811,4,crime,pos,crime,pos,True
5811,5,surreal,neg,surreal,neg,True
4634,1,sci-fi,neg,sci-fi,neg,True
4634,2,christmas,pos,christmas,pos,True
4634,3,crime,pos,crime,pos,True
4634,4,time travel,neg,time travel,neg,True
4634,5,action,neg,action,neg,True
3952,1,time travel,pos,time travel,pos,True
3952,2,adventure,pos,adventure,pos,True
3952,3,comedy,pos,comedy,pos,True
3952,4,brad pitt,neg,brad pitt,neg,True
3952,5,fantasy,neg,fantasy,neg,True
5325,1,classic,neg,classic,neg,True
5325,2,teen,pos,teen,pos,True
5325,3,high school,pos,high school,pos,True
5325,4,drama,pos,drama,pos,True
5325,5,holocaust,neg,holocaust,neg,True
5397,1,comic book,neg,comic book,neg,True
5397,2,music,pos,music,pos,True
5397,3,classic,pos,classic,pos,True
5397,4,musical,pos,musical,pos,True
5397,5,disney,neg,disney,neg,True
5599,1,martin scorsese,pos,martin scorsese,pos,True
5599,2,comic book,neg,comic book,neg,True
5599,3,oscar (best actor),pos,oscar (best actor),pos,True
5599,4,dvd,neg,dvd,neg,True
5599,5,beautiful,pos,beautiful,pos,True
5274,1,dark comedy,pos,dark comedy,pos,True
5274,2,mafia,neg,mafia,neg,True
5274,3,cult film,pos,cult film,pos,True
5274,4,biography,pos,biography,pos,True
5274,5,world war ii,neg,world war ii,neg,True
2793,1,mel gibson,pos,mel gibson,pos,True
2793,2,drama,pos,drama,pos,True
2793,3,epic,pos,epic,pos,True
2793,4,overrated,pos,overrated,pos,True
2793,5,prison,neg,prison,neg,True
479,1,seen more than once,pos,seen more than once,pos,True
479,2,brad pitt,neg,brad pitt,neg,True
479,3,violence,neg,violence,neg,True
479,4,action,neg,action,neg,True
479,5,time travel,neg,time travel,neg,True
5590,1,magic,pos,magic,pos,True
5590,2,anime,neg,anime,neg,True
5590,3,fairy tale,neg,fairy tale,neg,True
5590,4,cute,pos,cute,pos,True
5590,5,sad,pos,sad,pos,True
7953,1,time travel,pos,time travel,pos,True
7953,2,adventure,pos,adventure,pos,True
7953,3,harrison ford,neg,harrison ford,neg,True
7953,4,comedy,pos,comedy,pos,True
7953,5,prison,neg,prison,neg,True
6064,1,quirky,pos,quirky,pos,True
6064,2,nonlinear,neg,nonlinear,neg,True
6064,3,underrated,pos,underrated,pos,True
6064,4,drugs,neg,drugs,neg,True
6064,5,comedy,pos,comedy,pos,True
1422,1,cult film,pos,cult film,pos,True
1422,2,quirky,pos,quirky,pos,True
1422,3,overrated,pos,overrated,pos,True
1422,4,serial killer,neg,serial killer,neg,True
1422,5,sci-fi,neg,sci-fi,neg,True
784,1,zombies,pos,zombies,pos,True
784,2,horror,pos,horror,pos,True
784,3,sequel,pos,sequel,pos,True
784,4,vampires,neg,vampires,neg,True
784,5,dvd,pos,dvd,pos,True
6442,1,classic,neg,classic,neg,True
6442,2,tom hanks,neg,tom hanks,neg,True
6442,3,action,pos,action,pos,True
6442,4,sci-fi,neg,sci-fi,neg,True
6442,5,overrated,neg,overrated,neg,True
1809,1,animation,pos,animation,pos,True
1809,2,disney,pos,disney,pos,True
1809,3,comedy,pos,comedy,pos,True
1809,4,children,pos,children,pos,True
1809,5,sci-fi,neg,sci-fi,neg,True
3825,1,magic,pos,magic,pos,True
3825,2,fantasy,pos,fantasy,pos,True
3825,3,adventure,pos,adventure,pos,True
3825,4,children,pos,children,pos,True
3825,5,dvd,pos,dvd,pos,True
6905,1,christmas,pos,christmas,pos,True
6905,2,classic,pos,classic,pos,True
6905,3,disney,neg,disney,neg,True
6905,4,hitchcock,pos,hitchcock,pos,True
6905,5,world war ii,pos,world war ii,pos,True
7542,1,fairy tale,pos,fairy tale,pos,True
7542,2,animation,pos,animation,pos,True
7542,3,satire,pos,satire,pos,True
7542,4,sci-fi,neg,sci-fi,neg,True
7542,5,based on a book,pos,based on a book,pos,True
3159,1,martin scorsese,pos,martin scorsese,pos,True
3159,2,mafia,pos,mafia,pos,True
3159,3,remake,pos,remake,pos,True
3159,4,murder,pos,murder,pos,True
3159,5,violence,pos,violence,pos,True
1285,1,nazis,pos,nazis,pos,True
1285,2,steven spielberg,pos,steven spielberg,pos,True
1285,3,harrison ford,pos,harrison ford,pos,True
1285,4,sci-fi,neg,sci-fi,neg,True
1285,5,classic,neg,classic,neg,True
1,1,space,pos,space,pos,True
1,2,sci-fi,pos,sci-fi,pos,True
1,3,dvd,pos,dvd,pos,True
1,4,war,pos,war,pos,True
1,5,dark,pos,dark,pos,True
117,1,robots,pos,robots,pos,True
117,2,funny,pos,funny,pos,True
117,3,comic book,neg,comic book,neg,True
117,4,surreal,neg,surreal,neg,True
117,5,cute,pos,cute,pos,True
306,1,classic,pos,classic,pos,True
306,2,prison,neg,prison,neg,True
306,3,girlie movie,pos,girlie movie,pos,True
306,4,comedy,pos,comedy,pos,True
306,5,romance,pos,romance,pos,True
5739,1,oscar (best picture),pos,oscar (best picture),pos,True
5739,2,mental illness,pos,mental illness,pos,True
5739,3,serial killer,neg,serial killer,neg,True
5739,4,based on a book,pos,based on a book,pos,True
5739,5,disney,neg,disney,neg,True
2025,1,prison,pos,prison,pos,True
2025,2,classic,pos,classic,pos,True
2025,3,stephen king,pos,stephen king,pos,True
2025,4,based on a book,pos,based on a book,pos,True
2025,5,morgan freeman,pos,morgan freeman,pos,True
4809,1,satire,pos,satire,pos,True
4809,2,aliens,pos,aliens,pos,True
4809,3,space,pos,space,pos,True
4809,4,time travel,neg,time travel,neg,True
4809,5,nudity (topless),pos,nudity (topless),pos,True
977,1,sci-fi,pos,sci-fi,pos,True
977,2,dystopia,pos,dystopia,pos,True
977,3,martial arts,pos,martial arts,pos,True
977,4,dvd,pos,dvd,pos,True
977,5,action,pos,action,pos,True
6078,1,animation,pos,animation,pos,True
6078,2,disney,pos,disney,pos,True
6078,3,dvd,pos,dvd,pos,True
6078,4,magic,neg,magic,neg,True
6078,5,boring,pos,boring,pos,True
7004,1,revenge,pos,revenge,pos,True
7004,2,funny,pos,funny,pos,True
7004,3,sci-fi,neg,sci-fi,neg,True
7004,4,quirky,pos,quirky,pos,True
7004,5,fantasy,pos,fantasy,pos,True
556,1,aliens,pos,aliens,pos,True
556,2,sci-fi,pos,sci-fi,pos,True
556,3,action,neg,action,neg,True
556,4,steven spielberg,pos,steven spielberg,pos,True
556,5,dvd,neg,dvd,neg,True
211,1,classic,pos,classic,pos,True
211,2,oscar (best picture),pos,oscar (best picture),pos,True
211,3,world war ii,pos,world war ii,pos,True
211,4,family,pos,family,pos,True
211,5,nazis,pos,nazis,pos,True
7675,1,sci-fi,pos,sci-fi,pos,True
7675,2,dystopia,pos,dystopia,pos,True
7675,3,martial arts,pos,martial arts,pos,True
7675,4,dvd,pos,dvd,pos,True
7675,5,super-hero,neg,super-hero,neg,True
6079,1,surreal,pos,surreal,pos,True
6079,2,dystopia,neg,dystopia,neg,True
6079,3,sci-fi,neg,sci-fi,neg,True
6079,4,seen more than once,pos,seen more than once,pos,True
6079,5,dark comedy,pos,dark comedy,pos,True
4368,1,cars,pos,cars,pos,True
4368,2,remake,pos,remake,pos,True
4368,3,heist,pos,heist,pos,True
4368,4,johnny depp,neg,johnny depp,neg,True
4368,5,fun,pos,fun,pos,True
5736,1,los angeles,pos,los angeles,pos,True
5736,2,film noir,pos,film noir,pos,True
5736,3,classic,pos,classic,pos,True
5736,4,organized crime,neg,organized crime,neg,True
5736,5,slow,pos,slow,pos,True
1601,1,classic,pos,classic,pos,True
1601,2,oscar (best picture),pos,oscar (best picture),pos,True
1601,3,film noir,pos,film noir,pos,True
1601,4,holocaust,neg,holocaust,neg,True
1601,5,mafia,neg,mafia,neg,True
5688,1,serial killer,pos,serial killer,pos,True
5688,2,cannibalism,pos,cannibalism,pos,True
5688,3,crime,pos,crime,pos,True
5688,4,oscar (best picture),pos,oscar (best picture),pos,True
5688,5,disturbing,pos,disturbing,pos,True
7759,1,drama,pos,drama,pos,True
7759,2,overrated,pos,overrated,pos,True
7759,3,time travel,pos,time travel,pos,True
7759,4,romance,pos,romance,pos,True
7759,5,animation,neg,animation,neg,True
7474,1,time travel,neg,time travel,neg,True
7474,2,classic,pos,classic,pos,True
7474,3,sci-fi,neg,sci-fi,neg,True
7474,4,harrison ford,neg,harrison ford,neg,True
7474,5,oscar (best picture),neg,oscar (best picture),neg,True
695,1,fairy tale,pos,fairy tale,pos,True
695,2,animation,pos,animation,pos,True
695,3,disney,pos,disney,pos,True
695,4,sequel,pos,sequel,pos,True
695,5,funny,pos,funny,pos,True
1399,1,time travel,pos,time travel,pos,True
1399,2,adventure,pos,adventure,pos,True
1399,3,comedy,pos,comedy,pos,True
1399,4,superhero,neg,superhero,neg,True
1399,5,dvd,pos,dvd,pos,True
6474,1,magic,pos,magic,pos,True
6474,2,time travel,pos,time travel,pos,True
6474,3,dvd,pos,dvd,pos,True
6474,4,fantasy,pos,fantasy,pos,True
6474,5,based on a book,pos,based on a book,pos,True
6302,1,sci-fi,pos,sci-fi,pos,True
6302,2,dystopia,pos,dystopia,pos,True
6302,3,martial arts,pos,martial arts,pos,True
6302,4,dvd,pos,dvd,pos,True
6302,5,fantasy,neg,fantasy,neg,True
109,1,sci-fi,pos,sci-fi,pos,True
109,2,dystopia,pos,dystopia,pos,True
109,3,martial arts,pos,martial arts,pos,True
109,4,dvd,pos,dvd,pos,True
109,5,action,pos,action,pos,True
1041,1,drugs,pos,drugs,pos,True
1041,2,depressing,pos,depressing,pos,True
1041,3,dark,pos,dark,pos,True
1041,4,revenge,pos,revenge,pos,True
1041,5,based on a book,pos,based on a book,pos,True
1010,1,super-hero,pos,super-hero,pos,True
1010,2,comic book,pos,comic book,pos,True
1010,3,marvel,pos,marvel,pos,True
1010,4,sci-fi,pos,sci-fi,pos,True
1010,5,superhero,pos,superhero,pos,True
840,1,violence,pos,violence,pos,True
840,2,mafia,pos,mafia,pos,True
840,3,organized crime,pos,organized crime,pos,True
840,4,serial killer,neg,serial killer,neg,True
840,5,comic book,neg,comic book,neg,True
5778,1,robots,pos,robots,pos,True
5778,2,time travel,pos,time travel,pos,True
5778,3,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True
5778,4,action,pos,action,pos,True
5778,5,sci-fi,pos,sci-fi,pos,True
6865,1,world war ii,pos,world war ii,pos,True
6865,2,steven spielberg,pos,steven spielberg,pos,True
6865,3,tom hanks,pos,tom hanks,pos,True
6865,4,war,pos,war,pos,True
6865,5,drama,pos,drama,pos,True
1422,1,surreal,pos,surreal,pos,True
1422,2,jim carrey,pos,jim carrey,pos,True
1422,3,memory,pos,memory,pos,True
1422,4,love,pos,love,pos,True
1422,5,sci-fi,pos,sci-fi,pos,True
1979,1,classic,pos,classic,pos,True
1979,2,oscar (best picture),pos,oscar (best picture),pos,True
1979,3,film noir,pos,film noir,pos,True
1979,4,world war ii,pos,world war ii,pos,True
1979,5,war,pos,war,pos,True
5712,1,music,pos,music,pos,True
5712,2,true story,pos,true story,pos,True
5712,3,drama,pos,drama,pos,True
5712,4,hilarious,pos,hilarious,pos,True
5712,5,oscar (best picture),pos,oscar (best picture),pos,True
2472,1,bruce willis,pos,bruce willis,pos,True
2472,2,action,pos,action,pos,True
2472,3,sci-fi,neg,sci-fi,neg,True
2472,4,animation,neg,animation,neg,True
2472,5,terrorism,pos,terrorism,pos,True
2237,1,matt damon,pos,matt damon,pos,True
2237,2,jude law,pos,jude law,pos,True
2237,3,murder,pos,murder,pos,True
2237,4,serial killer,pos,serial killer,pos,True
2237,5,crime,pos,crime,pos,True
2663,1,crime,pos,crime,pos,True
2663,2,conspiracy,pos,conspiracy,pos,True
2663,3,sci-fi,neg,sci-fi,neg,True
2663,4,film noir,pos,film noir,pos,True
2663,5,classic,neg,classic,neg,True
7866,1,oscar (best picture),pos,oscar (best picture),pos,True
7866,2,war,pos,war,pos,True
7866,3,classic,neg,classic,neg,True
7866,4,prison,neg,prison,neg,True
7866,5,serial killer,neg,serial killer,neg,True
5254,1,nazis,pos,nazis,pos,True
5254,2,steven spielberg,pos,steven spielberg,pos,True
5254,3,harrison ford,pos,harrison ford,pos,True
5254,4,classic,neg,classic,neg,True
5254,5,sci-fi,neg,sci-fi,neg,True
6972,1,samuel l jackson,pos,samuel l jackson,pos,True
6972,2,nonlinear,pos,nonlinear,pos,True
6972,3,organized crime,pos,organized crime,pos,True
6972,4,comedy,pos,comedy,pos,True
6972,5,dark comedy,pos,dark comedy,pos,True
692,1,serial killer,pos,serial killer,pos,True
692,2,cannibalism,pos,cannibalism,pos,True
692,3,crime,pos,crime,pos,True
692,4,oscar (best picture),pos,oscar (best picture),pos,True
692,5,disturbing,pos,disturbing,pos,True
1991,1,cars,pos,cars,pos,True
1991,2,action,pos,action,pos,True
1991,3,johnny depp,neg,johnny depp,neg,True
1991,4,nicolas cage,pos,nicolas cage,pos,True
1991,5,crime,pos,crime,pos,True
5341,1,space,pos,space,pos,True
5341,2,aliens,pos,aliens,pos,True
5341,3,classic,pos,classic,pos,True
5341,4,dvd,pos,dvd,pos,True
5341,5,oscar (best picture),neg,oscar (best picture),neg,True
7164,1,teen,pos,teen,pos,True
7164,2,drama,pos,drama,pos,True
