user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification
4492,5,historical,pos,historical,pos,True
2333,1,matt damon,pos,dark,neg,False
2333,2,action,pos,fun,neg,False
2333,3,james bond,neg,black comedy,neg,True
2333,4,james bond,neg,sean connery,neg,True
2333,5,james bond,neg,super-hero,neg,True
4145,1,future,neg,overrated,neg,True
4145,2,future,neg,documentary,neg,True
4145,3,future,neg,mel gibson,neg,True
4145,4,future,neg,classic,pos,False
4145,5,sci-fi,neg,conspiracy,neg,True
203,1,007,pos,spoof,neg,False
203,2,james bond,pos,cannibalism,neg,False
203,3,murder,pos,seen more than once,neg,False
203,4,sean connery,neg,sean connery,neg,True
203,5,sequel,pos,sequel,pos,True
6841,1,sci-fi,pos,los angeles,neg,False
6841,2,harrison ford,neg,suspense,neg,True
6841,3,harrison ford,neg,arnold schwarzenegger,neg,True
6841,4,harrison ford,neg,film noir,neg,True
6841,5,harrison ford,neg,stephen king,neg,True
6551,1,zombies,neg,mafia,neg,True
6551,2,zombies,neg,nonlinear,neg,True
6551,3,zombies,neg,bond,neg,True
6551,4,zombies,neg,historical,neg,True
6551,5,zombies,neg,adventure,neg,True
324,1,sci-fi,neg,musical,neg,True
324,2,sci-fi,neg,memory,neg,True
324,3,sci-fi,neg,girlie movie,neg,True
324,4,sci-fi,neg,mystery,neg,True
324,5,harrison ford,pos,dark,neg,False
7660,1,classic,neg,music,neg,True
7660,2,classic,neg,dark comedy,pos,False
7660,3,oscar (best actor),neg,prison,neg,True
7660,4,oscar (best actor),neg,love,neg,True
7660,5,oscar (best actor),neg,predictable,neg,True
4565,1,classic,neg,jim carrey,neg,True
4565,2,classic,neg,dvd,neg,True
4565,3,classic,neg,robin williams,neg,True
4565,4,classic,neg,post-apocalyptic,neg,True
4565,5,classic,neg,dark,neg,True
2798,1,surreal,neg,serial killer,neg,True
2798,2,surreal,neg,psychology,neg,True
2798,3,surreal,neg,music,neg,True
2798,4,surreal,neg,future,neg,True
2798,5,surreal,neg,love,pos,False
2224,1,superhero,pos,love,neg,False
2224,2,comic book,pos,conspiracy,neg,False
2224,3,marvel,pos,robots,neg,False
2224,4,action,pos,action,pos,True
2224,5,dark,neg,dark,neg,True
231,1,true story,pos,nonlinear,neg,False
231,2,biography,neg,musical,neg,True
231,3,biography,neg,fantasy,neg,True
231,4,biography,neg,christmas,neg,True
231,5,biography,neg,007,neg,True
4157,1,superhero,pos,cars,neg,False
4157,2,comic book,pos,jim carrey,neg,False
4157,3,marvel,pos,family,neg,False
4157,4,action,pos,action,pos,True
4157,5,dark,neg,dark,neg,True
5242,1,film noir,pos,los angeles,pos,True
5242,2,high school,neg,quirky,neg,True
5242,3,high school,neg,paris,neg,True
5242,4,high school,neg,007,neg,True
5242,5,high school,neg,stephen king,neg,True
6503,1,world war ii,neg,epic,neg,True
6503,2,world war ii,neg,adventure,pos,False
6503,3,holocaust,neg,comic book,neg,True
6503,4,holocaust,neg,suicide,neg,True
6503,5,holocaust,neg,black and white,neg,True
1972,1,depressing,neg,parody,neg,True
1972,2,depressing,neg,surreal,neg,True
1972,3,depressing,neg,new york city,neg,True
1972,4,depressing,neg,007,neg,True
1972,5,depressing,neg,animation,neg,True
5031,1,bond,neg,fantasy,neg,True
5031,2,bond,neg,brad pitt,neg,True
5031,3,africa,neg,sad,neg,True
5031,4,bond,neg,jim carrey,neg,True
5031,5,bond,neg,marvel,neg,True
4234,1,oscar (best actor),neg,remake,neg,True
4234,2,oscar (best actor),neg,time travel,neg,True
4234,3,drugs,neg,clint eastwood,neg,True
4234,4,drugs,neg,sports,neg,True
4234,5,fantasy,neg,dark comedy,neg,True
1741,1,chick flick,neg,lesbian,pos,False
1741,2,romance,neg,overrated,neg,True
1741,3,romance,neg,los angeles,neg,True
1741,4,romance,neg,fairy tale,neg,True
1741,5,romance,neg,africa,neg,True
6653,1,space,neg,brad pitt,neg,True
6653,2,space,neg,cute,neg,True
6653,3,space,neg,religion,neg,True
6653,4,space,neg,jim carrey,neg,True
6653,5,space,neg,intense,neg,True
2425,1,depressing,neg,arnold schwarzenegger,neg,True
2425,2,depressing,neg,jim carrey,neg,True
2425,3,depressing,neg,sad,neg,True
2425,4,depressing,neg,horror,neg,True
2425,5,depressing,neg,satire,neg,True
5246,1,space,pos,predictable,neg,False
5246,2,harrison ford,pos,remake,neg,False
5246,3,dystopia,neg,coming of age,neg,True
5246,4,dystopia,neg,love,neg,True
5246,5,dystopia,neg,cannibalism,neg,True
719,1,mental illness,neg,slow,neg,True
719,2,mental illness,neg,future,neg,True
719,3,mental illness,neg,steven spielberg,neg,True
719,4,mental illness,neg,true story,neg,True
719,5,mental illness,neg,politics,neg,True
2547,1,based on a book,neg,james bond,neg,True
2547,2,based on a book,neg,sequel,neg,True
2547,3,based on a book,neg,great soundtrack,neg,True
2547,4,based on a book,neg,cars,neg,True
2547,5,based on a book,neg,epic,neg,True
159,1,superhero,pos,shakespeare,neg,False
159,2,super-hero,pos,vampires,neg,False
159,3,marvel,pos,action,pos,True
159,4,marvel,pos,based on a true story,neg,False
159,5,revenge,neg,revenge,neg,True
4447,1,mafia,neg,great movie,neg,True
4447,2,mafia,neg,harrison ford,neg,True
4447,3,mafia,neg,dark,neg,True
4447,4,mafia,neg,jude law,neg,True
4447,5,mafia,neg,musical,neg,True
4911,1,prison,neg,psychology,neg,True
4911,2,prison,neg,sports,neg,True
4911,3,prison,neg,jude law,neg,True
4911,4,prison,neg,funny,neg,True
4911,5,prison,neg,bond,neg,True
7068,1,animation,pos,jude law,neg,False
7068,2,family,neg,black comedy,neg,True
7068,3,family,neg,twist ending,neg,True
7068,4,family,neg,dark comedy,neg,True
7068,5,family,neg,harrison ford,neg,True
1662,1,japan,pos,vampires,neg,False
1662,2,children,neg,world war ii,neg,True
1662,3,children,neg,conspiracy,neg,True
1662,4,children,neg,oscar (best picture),neg,True
1662,5,children,neg,fun,neg,True
7831,1,mafia,pos,girlie movie,neg,False
7831,2,mental illness,neg,children,neg,True
7831,3,mental illness,neg,action,neg,True
7831,4,mental illness,neg,nazis,neg,True
7831,5,mental illness,neg,gay,neg,True
6979,1,sci-fi,neg,martial arts,neg,True
6979,2,sci-fi,neg,martin scorsese,neg,True
6979,3,harrison ford,pos,war,neg,False
6979,4,holocaust,neg,sci-fi,neg,True
6979,5,holocaust,neg,mental illness,neg,True
4582,1,ghosts,pos,dystopia,neg,False
4582,2,bruce willis,pos,time travel,neg,False
4582,3,psychology,pos,revenge,neg,False
4582,4,suspense,pos,suspense,pos,True
4582,5,memory,neg,memory,neg,True
6207,1,sci-fi,pos,steven spielberg,neg,False
6207,2,post apocalyptic,neg,oscar (best actor),neg,True
6207,3,post apocalyptic,neg,japan,neg,True
6207,4,post apocalyptic,neg,heist,neg,True
6207,5,post apocalyptic,neg,beautiful,neg,True
1045,1,holocaust,neg,conspiracy,neg,True
1045,2,holocaust,neg,spoof,neg,True
1045,3,holocaust,neg,prison,neg,True
1045,4,holocaust,neg,tom hanks,neg,True
1045,5,holocaust,neg,robin williams,neg,True
1806,1,ghosts,neg,holocaust,neg,True
1806,2,ghosts,neg,dark,neg,True
1806,3,ghosts,neg,james bond,neg,True
1806,4,ghosts,neg,sean connery,neg,True
1806,5,ghosts,neg,steven spielberg,neg,True
1999,1,cannibalism,neg,fantasy,neg,True
1999,2,cannibalism,neg,sequel,neg,True
1999,3,cannibalism,neg,great movie,neg,True
1999,4,cannibalism,neg,adventure,neg,True
1999,5,cannibalism,neg,nicolas cage,neg,True
6314,1,sci-fi,pos,nazis,neg,False
6314,2,post apocalyptic,neg,james bond,neg,True
6314,3,post apocalyptic,neg,anime,neg,True
6314,4,post apocalyptic,neg,los angeles,neg,True
6314,5,post apocalyptic,neg,based on a true story,neg,True
2912,1,prison,neg,sequel,neg,True
2912,2,prison,neg,africa,neg,True
2912,3,prison,neg,jude law,neg,True
2912,4,prison,neg,organized crime,neg,True
2912,5,prison,neg,johnny depp,neg,True
780,1,prison,neg,superhero,neg,True
780,2,prison,neg,sci-fi,neg,True
780,3,prison,neg,baseball,neg,True
780,4,prison,neg,vampire,neg,True
780,5,prison,neg,predictable,neg,True
5923,1,france,pos,cars,neg,False
5923,2,romance,pos,overrated,neg,False
5923,3,cute,pos,biography,neg,False
5923,4,love,pos,love,pos,True
5923,5,coming of age,pos,coming of age,pos,True
1350,1,zombies,neg,superhero,neg,True
1350,2,surreal,neg,future,neg,True
1350,3,surreal,neg,british,neg,True
1350,4,surreal,neg,oscar (best picture),neg,True
1350,5,surreal,neg,funny,neg,True
4270,1,vampire,pos,historical,neg,False
4270,2,marvel,pos,sequel,neg,False
4270,3,underrated,neg,japan,neg,True
4270,4,underrated,neg,robin williams,neg,True
4270,5,underrated,neg,cute,neg,True
1813,1,matt damon,pos,fun,neg,False
1813,2,brad pitt,pos,nonlinear,neg,False
1813,3,crime,pos,heist,pos,True
1813,4,serial killer,neg,nudity (topless - brief),neg,True
1813,5,serial killer,neg,holocaust,neg,True
4179,1,dvd,pos,violence,pos,True
4179,2,dvd,pos,seen more than once,pos,True
4179,3,comic book,neg,world war ii,neg,True
4179,4,super-hero,neg,oscar (best picture),neg,True
4179,5,super-hero,neg,prison,neg,True
1974,1,surreal,neg,animation,neg,True
1974,2,surreal,neg,brad pitt,neg,True
1974,3,surreal,neg,conspiracy,neg,True
1974,4,surreal,neg,aliens,neg,True
1974,5,surreal,neg,film noir,neg,True
1017,1,brad pitt,neg,tom cruise,neg,True
1017,2,brad pitt,neg,suspense,neg,True
1017,3,brad pitt,neg,superhero,neg,True
1017,4,brad pitt,neg,007,neg,True
1017,5,brad pitt,neg,sad,neg,True
96,1,parody,pos,animation,neg,False
96,2,fun,pos,nonlinear,neg,False
96,3,comedy,pos,aliens,neg,False
96,4,cute,neg,cute,neg,True
96,5,seen more than once,pos,seen more than once,pos,True
1545,1,brad pitt,neg,boxing,neg,True
1545,2,brad pitt,neg,fun,pos,False
1545,3,bruce willis,neg,lesbian,neg,True
1545,4,bruce willis,neg,nazis,neg,True
1545,5,bruce willis,neg,fun,pos,False
4948,1,holocaust,neg,historical,neg,True
4948,2,twist ending,neg,overrated,neg,True
4948,3,black comedy,neg,comic book,neg,True
4948,4,twist ending,neg,underrated,neg,True
4948,5,twist ending,neg,thriller,neg,True
2277,1,film noir,pos,marvel,neg,False
2277,2,slow,pos,hilarious,neg,False
2277,3,boxing,neg,girlie movie,neg,True
2277,4,boxing,neg,suspense,neg,True
2277,5,boxing,neg,based on a true story,neg,True
5762,1,adventure,neg,racism,neg,True
5762,2,adventure,neg,sci-fi,neg,True
5762,3,adventure,neg,high school,neg,True
5762,4,adventure,neg,cute,neg,True
5762,5,adventure,neg,boxing,neg,True
1468,1,horror,pos,vampires,neg,False
1468,2,england,neg,romance,neg,True
1468,3,england,neg,predictable,neg,True
1468,4,england,neg,tom cruise,neg,True
1468,5,england,neg,suspense,neg,True
336,1,nazis,pos,predictable,neg,False
336,2,violence,pos,007,neg,False
336,3,disturbing,pos,anime,neg,False
336,4,prison,pos,prison,pos,True
336,5,politics,pos,politics,pos,True
2314,1,mental illness,pos,arnold schwarzenegger,neg,False
2314,2,brad pitt,pos,racism,neg,False
2314,3,psychology,pos,new york,neg,False
2314,4,organized crime,neg,organized crime,neg,True
2314,5,intense,pos,intense,pos,True
446,1,space,pos,brad pitt,neg,False
446,2,harrison ford,neg,mel gibson,neg,True
446,3,harrison ford,neg,police,neg,True
446,4,harrison ford,neg,great movie,neg,True
446,5,harrison ford,neg,fairy tale,neg,True
3407,1,violence,neg,black comedy,neg,True
3407,2,violence,neg,clint eastwood,neg,True
3407,3,violence,neg,cars,neg,True
3407,4,violence,neg,bond,neg,True
3407,5,violence,neg,steven spielberg,neg,True
957,1,crime,pos,slow,neg,False
957,2,morgan freeman,pos,new york,neg,False
957,3,cannibalism,neg,fantasy,neg,True
957,4,cannibalism,neg,depressing,neg,True
957,5,cannibalism,neg,war,neg,True
197,1,overrated,pos,depressing,neg,False
197,2,beautiful,neg,future,neg,True
197,3,beautiful,neg,slow,neg,True
197,4,beautiful,neg,matt damon,neg,True
197,5,beautiful,neg,tom cruise,neg,True
7560,1,sci-fi,pos,predictable,neg,False
7560,2,harrison ford,neg,matt damon,neg,True
7560,3,harrison ford,neg,nicolas cage,neg,True
7560,4,harrison ford,neg,paris,neg,True
7560,5,harrison ford,neg,film noir,neg,True
2102,1,prison,neg,japan,neg,True
2102,2,prison,neg,murder,neg,True
2102,3,prison,neg,classic,pos,False
2102,4,morgan freeman,neg,serial killer,neg,True
2102,5,morgan freeman,neg,epic,neg,True
7014,1,bruce willis,neg,love,neg,True
7014,2,bruce willis,neg,spoof,neg,True
7014,3,bruce willis,neg,chick flick,neg,True
7014,4,bruce willis,neg,intense,neg,True
7014,5,bruce willis,neg,beautiful,neg,True
696,1,007,pos,black and white,neg,False
696,2,james bond,pos,romance,neg,False
696,3,murder,pos,surreal,neg,False
696,4,sean connery,neg,sean connery,neg,True
696,5,sequel,pos,sequel,pos,True
382,1,space,neg,revenge,neg,True
382,2,space,neg,slow,neg,True
382,3,space,neg,shakespeare,neg,True
382,4,space,neg,drama,neg,True
382,5,space,neg,politics,neg,True
6254,1,love,pos,stupid,neg,False
6254,2,jim carrey,pos,oscar (best picture),neg,False
6254,3,memory,pos,sequel,neg,False
6254,4,quirky,pos,quirky,pos,True
6254,5,seen more than once,pos,seen more than once,pos,True
4103,1,world war ii,neg,007,neg,True
4103,2,world war ii,neg,black and white,neg,True
4103,3,world war ii,neg,alfred hitchcock,neg,True
4103,4,world war ii,neg,future,neg,True
4103,5,world war ii,neg,conspiracy,neg,True
505,1,classic,pos,post apocalyptic,neg,False
505,2,new york,neg,twist ending,neg,True
505,3,new york,neg,teen,neg,True
505,4,new york,neg,film noir,neg,True
505,5,new york,neg,dark,neg,True
597,1,prison,neg,british,neg,True
597,2,prison,neg,sequel,neg,True
597,3,prison,neg,martin scorsese,neg,True
597,4,prison,neg,post-apocalyptic,neg,True
597,5,prison,neg,anime,neg,True
6073,1,oscar (best actor),neg,tom hanks,neg,True
6073,2,gay,pos,vampire,neg,False
6073,3,seen more than once,pos,sad,neg,False
6073,4,coming of age,neg,matt damon,neg,True
6073,5,coming of age,neg,children,neg,True
5736,1,dvd,neg,classic,neg,True
5736,2,dvd,neg,gay,neg,True
5736,3,depressing,neg,arnold schwarzenegger,neg,True
5736,4,world war ii,neg,adventure,neg,True
5736,5,dvd,neg,disturbing,neg,True
4566,1,adventure,neg,epic,neg,True
4566,2,adventure,neg,007,neg,True
4566,3,adventure,neg,james bond,neg,True
4566,4,adventure,neg,racism,neg,True
4566,5,adventure,neg,documentary,neg,True
6631,1,classic,pos,new york,neg,False
6631,2,oscar (best actor),neg,parody,neg,True
6631,3,oscar (best actor),neg,japan,neg,True
6631,4,oscar (best actor),neg,cars,neg,True
6631,5,oscar (best actor),neg,teen,neg,True
6730,1,prison,neg,teen,neg,True
6730,2,prison,neg,racism,neg,True
6730,3,prison,neg,time travel,neg,True
6730,4,prison,neg,comedy,neg,True
6730,5,prison,neg,new york city,neg,True
1966,1,super-hero,neg,alfred hitchcock,neg,True
1966,2,super-hero,neg,suicide,neg,True
1966,3,super-hero,neg,organized crime,neg,True
1966,4,super-hero,neg,world war ii,neg,True
1966,5,super-hero,neg,cars,neg,True
2149,1,surreal,neg,aliens,neg,True
2149,2,surreal,neg,los angeles,neg,True
2149,3,surreal,neg,boxing,neg,True
2149,4,surreal,neg,cute,neg,True
2149,5,surreal,neg,cars,neg,True
6926,1,space,pos,post-apocalyptic,neg,False
6926,2,harrison ford,pos,film noir,neg,False
6926,3,dystopia,neg,comic book,neg,True
6926,4,dystopia,neg,children,neg,True
6926,5,dystopia,neg,007,neg,True
2927,1,crime,pos,africa,neg,False
2927,2,morgan freeman,pos,boring,neg,False
2927,3,cannibalism,neg,drama,neg,True
2927,4,cannibalism,neg,revenge,neg,True
2927,5,cannibalism,neg,organized crime,neg,True
5493,1,bruce willis,neg,anime,neg,True
5493,2,bruce willis,neg,depressing,neg,True
5493,3,bruce willis,neg,harrison ford,neg,True
5493,4,bruce willis,neg,sequel,neg,True
5493,5,bruce willis,neg,los angeles,neg,True
4795,1,high school,pos,great movie,neg,False
4795,2,fun,neg,surreal,neg,True
4795,3,fun,neg,vampire,neg,True
4795,4,fun,neg,cute,neg,True
4795,5,crime,neg,fantasy,neg,True
7687,1,prison,neg,revenge,neg,True
7687,2,prison,neg,film noir,neg,True
7687,3,prison,neg,super-hero,neg,True
7687,4,prison,neg,martial arts,neg,True
7687,5,prison,neg,harrison ford,neg,True
4625,1,film noir,pos,violent,neg,False
4625,2,slow,pos,mel gibson,neg,False
4625,3,boxing,neg,chick flick,neg,True
4625,4,boxing,neg,comic book,neg,True
4625,5,boxing,neg,cars,neg,True
6532,1,zombies,neg,fun,neg,True
6532,2,zombies,neg,war,neg,True
6532,3,zombies,neg,black and white,neg,True
6532,4,zombies,neg,historical,neg,True
6532,5,zombies,neg,quirky,neg,True
47,1,funny,pos,film noir,neg,False
47,2,samuel l jackson,neg,remake,neg,True
47,3,samuel l jackson,neg,sci-fi,neg,True
47,4,samuel l jackson,neg,cute,pos,False
47,5,hilarious,pos,new york city,neg,False
403,1,dvd,neg,africa,neg,True
403,2,dvd,neg,epic,neg,True
403,3,dvd,neg,fairy tale,neg,True
403,4,dvd,neg,suicide,neg,True
403,5,dvd,neg,new york,neg,True
3149,1,steven spielberg,neg,great soundtrack,neg,True
3149,2,steven spielberg,neg,death,pos,False
3149,3,future,neg,new york city,neg,True
3149,4,future,neg,interesting,neg,True
3149,5,future,neg,cult film,neg,True
796,1,space,pos,violent,neg,False
796,2,harrison ford,pos,robots,neg,False
796,3,dystopia,neg,james bond,neg,True
796,4,dystopia,neg,post apocalyptic,neg,True
796,5,dystopia,neg,action,pos,False
514,1,sean connery,neg,biography,neg,True
514,2,sean connery,neg,superhero,neg,True
514,3,parody,neg,nudity (topless),neg,True
514,4,parody,neg,animation,neg,True
514,5,parody,neg,morgan freeman,neg,True
2675,1,classic,pos,mel gibson,neg,False
2675,2,violence,neg,surreal,neg,True
2675,3,violence,neg,disney,neg,True
2675,4,violence,neg,overrated,neg,True
2675,5,violence,neg,hilarious,neg,True
2745,1,space,pos,london,neg,False
2745,2,harrison ford,pos,mel gibson,neg,False
2745,3,dystopia,neg,boring,neg,True
2745,4,dystopia,neg,africa,neg,True
2745,5,dystopia,neg,shakespeare,neg,True
5876,1,world war ii,pos,cute,neg,False
5876,2,true story,pos,dvd,pos,True
5876,3,true story,pos,great soundtrack,neg,False
5876,4,nazis,pos,007,neg,False
5876,5,steven spielberg,pos,steven spielberg,pos,True
3144,1,mystery,pos,oscar (best picture),neg,False
3144,2,memory,pos,france,neg,False
3144,3,samuel l jackson,neg,music,neg,True
3144,4,samuel l jackson,neg,dvd,pos,False
3144,5,death,pos,death,pos,True
3134,1,horror,pos,baseball,neg,False
3134,2,england,neg,martin scorsese,neg,True
3134,3,england,neg,great soundtrack,neg,True
3134,4,england,neg,based on a book,neg,True
3134,5,england,neg,paris,neg,True
721,1,world war ii,neg,parody,neg,True
721,2,world war ii,neg,death,neg,True
721,3,world war ii,neg,sequel,neg,True
721,4,world war ii,neg,stupid,neg,True
721,5,world war ii,neg,black comedy,neg,True
7516,1,holocaust,neg,surreal,neg,True
7516,2,holocaust,neg,black comedy,neg,True
7516,3,holocaust,neg,marvel,neg,True
7516,4,holocaust,neg,tom hanks,pos,False
7516,5,war,pos,action,pos,True
1680,1,chick flick,neg,great soundtrack,neg,True
1680,2,chick flick,neg,animation,neg,True
1680,3,chick flick,neg,super-hero,neg,True
1680,4,chick flick,neg,time travel,neg,True
1680,5,chick flick,neg,twist ending,neg,True
1372,1,super-hero,neg,baseball,neg,True
1372,2,super-hero,neg,bruce willis,neg,True
1372,3,super-hero,neg,police,neg,True
1372,4,super-hero,neg,underrated,neg,True
1372,5,super-hero,neg,ghosts,neg,True
6570,1,space,neg,samuel l jackson,neg,True
6570,2,space,neg,drama,neg,True
6570,3,super-hero,neg,suicide,neg,True
6570,4,space,neg,cars,neg,True
6570,5,super-hero,neg,prison,neg,True
1875,1,parody,pos,harrison ford,neg,False
1875,2,fun,pos,based on a true story,neg,False
1875,3,comedy,pos,depressing,neg,False
1875,4,cute,neg,cute,neg,True
1875,5,seen more than once,pos,seen more than once,pos,True
1376,1,fantasy,neg,france,neg,True
1376,2,fantasy,neg,zombies,neg,True
1376,3,fantasy,neg,arnold schwarzenegger,neg,True
1376,4,dvd,pos,nonlinear,neg,False
1376,5,mel gibson,neg,drugs,neg,True
3754,1,space,pos,cute,neg,False
3754,2,dark comedy,neg,robots,neg,True
3754,3,dark comedy,neg,holocaust,neg,True
3754,4,dark comedy,neg,organized crime,neg,True
3754,5,dark comedy,neg,high school,neg,True
19,1,paris,pos,british,neg,False
19,2,romance,pos,fantasy,neg,False
19,3,cute,pos,tom cruise,neg,False
19,4,love,pos,love,pos,True
19,5,cars,neg,cars,neg,True
2812,1,comedy,pos,satire,neg,False
2812,2,fairy tale,neg,boxing,neg,True
2812,3,fairy tale,neg,terrorism,neg,True
2812,4,fairy tale,neg,post apocalyptic,neg,True
2812,5,fairy tale,neg,scary,neg,True
7996,1,space,pos,vampires,neg,False
7996,2,conspiracy,neg,paris,neg,True
7996,3,conspiracy,neg,black and white,neg,True
7996,4,conspiracy,neg,nudity (topless - brief),neg,True
7996,5,conspiracy,neg,thriller,neg,True
200,1,sci-fi,pos,comic book,neg,False
200,2,harrison ford,neg,hitchcock,neg,True
200,3,harrison ford,neg,lesbian,neg,True
200,4,harrison ford,neg,jude law,neg,True
200,5,fantasy,neg,predictable,neg,True
6985,1,matt damon,pos,cannibalism,neg,False
6985,2,brad pitt,pos,super-hero,neg,False
6985,3,crime,pos,cute,neg,False
6985,4,remake,pos,remake,pos,True
6985,5,cars,neg,cars,neg,True
3234,1,world war ii,pos,england,neg,False
3234,2,true story,pos,zombies,neg,False
3234,3,nazis,pos,musical,neg,False
3234,4,steven spielberg,pos,steven spielberg,pos,True
3234,5,historical,pos,historical,pos,True
1515,1,parody,pos,time travel,neg,False
1515,2,fun,pos,true story,neg,False
1515,3,comedy,pos,tom hanks,neg,False
1515,4,cute,neg,cute,neg,True
1515,5,seen more than once,pos,seen more than once,pos,True
5114,1,horror,pos,vampire,neg,False
5114,2,england,neg,mental illness,neg,True
5114,3,england,neg,coming of age,neg,True
5114,4,england,neg,007,neg,True
5114,5,england,neg,drama,neg,True
701,1,future,neg,japan,neg,True
701,2,future,neg,james bond,neg,True
701,3,future,neg,suspense,neg,True
701,4,future,neg,sad,neg,True
701,5,future,neg,revenge,neg,True
3141,1,classic,neg,predictable,neg,True
3141,2,classic,neg,suicide,neg,True
3141,3,classic,neg,police,neg,True
3141,4,classic,neg,mystery,neg,True
3141,5,classic,neg,racism,neg,True
2987,1,dark comedy,neg,cannibalism,neg,True
2987,2,dark comedy,neg,boring,neg,True
2987,3,dark comedy,neg,based on a true story,neg,True
2987,4,dark comedy,neg,film noir,neg,True
2987,5,dark comedy,neg,new york city,neg,True
1226,1,super-hero,neg,magic,neg,True
1226,2,super-hero,neg,based on a book,neg,True
1226,3,super-hero,neg,psychology,neg,True
1226,4,super-hero,neg,espionage,neg,True
1226,5,super-hero,neg,johnny depp,neg,True
6994,1,space,pos,biography,neg,False
6994,2,harrison ford,pos,sad,neg,False
6994,3,dystopia,neg,boxing,neg,True
6994,4,dystopia,neg,tom cruise,neg,True
6994,5,dystopia,neg,war,pos,False
4923,1,world war ii,neg,stephen king,neg,True
4923,2,world war ii,neg,vampires,neg,True
4923,3,world war ii,neg,oscar (best picture),neg,True
4923,4,world war ii,neg,morgan freeman,neg,True
4923,5,world war ii,neg,satire,neg,True
6391,1,space,neg,quirky,neg,True
6391,2,anime,neg,tom hanks,neg,True
6391,3,anime,neg,classic,neg,True
6391,4,steven spielberg,neg,documentary,neg,True
6391,5,steven spielberg,neg,true story,neg,True
3203,1,epic,pos,girlie movie,neg,False
3203,2,drama,pos,lesbian,neg,False
3203,3,violent,pos,conspiracy,neg,False
3203,4,overrated,pos,overrated,pos,True
3203,5,great movie,pos,great movie,pos,True
5889,1,superhero,pos,quirky,neg,False
5889,2,super-hero,pos,nudity (topless),neg,False
5889,3,marvel,neg,intense,neg,True
5889,4,marvel,neg,vampires,neg,True
5889,5,marvel,neg,africa,neg,True
13,1,funny,pos,harrison ford,neg,False
13,2,hilarious,pos,robots,neg,False
13,3,satire,neg,family,neg,True
13,4,satire,neg,tom cruise,neg,True
13,5,satire,neg,sequel,neg,True
7728,1,sci-fi,neg,film noir,neg,True
7728,2,sci-fi,neg,documentary,neg,True
7728,3,sci-fi,neg,vampire,neg,True
7728,4,sci-fi,neg,france,neg,True
7728,5,sci-fi,neg,bond,neg,True
4032,1,space,neg,gay,neg,True
4032,2,space,neg,police,neg,True
4032,3,space,neg,jim carrey,neg,True
4032,4,space,neg,lesbian,neg,True
4032,5,space,neg,comic book,neg,True
2504,1,based on a book,neg,morgan freeman,neg,True
2504,2,based on a book,neg,violence,pos,False
2504,3,adventure,pos,holocaust,neg,False
2504,4,magic,neg,cars,neg,True
2504,5,magic,neg,police,neg,True
3204,1,sci-fi,pos,woody allen,neg,False
3204,2,post apocalyptic,neg,horror,neg,True
3204,3,post apocalyptic,neg,chick flick,neg,True
3204,4,post apocalyptic,neg,hitchcock,neg,True
3204,5,post apocalyptic,neg,jim carrey,neg,True
257,1,ghosts,neg,brad pitt,neg,True
257,2,ghosts,neg,stephen king,neg,True
257,3,ghosts,neg,horror,neg,True
257,4,ghosts,neg,thriller,neg,True
257,5,ghosts,neg,violence,neg,True
6570,1,world war ii,neg,heist,neg,True
6570,2,world war ii,neg,underrated,neg,True
6570,3,world war ii,neg,psychology,neg,True
6570,4,world war ii,neg,sequel,neg,True
6570,5,world war ii,neg,racism,neg,True
893,1,twist ending,pos,world war ii,neg,False
893,2,brad pitt,neg,new york,neg,True
893,3,brad pitt,neg,revenge,neg,True
893,4,brad pitt,neg,based on a true story,neg,True
893,5,brad pitt,neg,robots,neg,True
658,1,prison,neg,drama,neg,True
658,2,prison,neg,hitchcock,neg,True
658,3,prison,neg,dark,neg,True
658,4,prison,neg,high school,neg,True
658,5,prison,neg,great movie,neg,True
6053,1,world war ii,neg,vampire,neg,True
6053,2,world war ii,neg,japan,neg,True
6053,3,world war ii,neg,high school,neg,True
6053,4,world war ii,neg,violent,neg,True
6053,5,classic,neg,disturbing,neg,True
6916,1,fantasy,neg,revenge,neg,True
6916,2,fantasy,neg,morgan freeman,neg,True
6916,3,mel gibson,neg,martial arts,neg,True
6916,4,mel gibson,neg,holocaust,neg,True
6916,5,mel gibson,neg,magic,neg,True
426,1,samuel l jackson,neg,drugs,neg,True
426,2,great soundtrack,pos,suicide,neg,False
426,3,nonlinear,neg,spoof,neg,True
426,4,nonlinear,neg,comedy,neg,True
426,5,nonlinear,neg,cute,neg,True
3993,1,superhero,pos,beautiful,neg,False
3993,2,comic book,pos,death,neg,False
3993,3,marvel,pos,adventure,neg,False
3993,4,action,pos,action,pos,True
3993,5,dark,neg,dark,neg,True
6409,1,horror,pos,organized crime,neg,False
6409,2,england,neg,revenge,neg,True
6409,3,england,neg,dystopia,neg,True
6409,4,england,neg,drugs,neg,True
6409,5,england,neg,based on a true story,neg,True
6562,1,superhero,pos,cars,neg,False
6562,2,super-hero,neg,parody,neg,True
6562,3,super-hero,neg,violence,neg,True
6562,4,prison,neg,beautiful,neg,True
6562,5,super-hero,neg,samuel l jackson,neg,True
1894,1,super-hero,pos,revenge,neg,False
1894,2,marvel,neg,high school,neg,True
1894,3,marvel,neg,mafia,neg,True
