user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification
5462,3,mafia,neg,drama,neg,True
5462,4,mafia,neg,violent,neg,True
5462,5,mafia,neg,organized crime,neg,True
453,1,classic,neg,oscar (best picture),pos,False
453,2,oscar (best actor),neg,oscar (best picture),pos,False
453,3,war,neg,nazis,neg,True
453,4,war,neg,violence,pos,False
453,5,mental illness,neg,mental illness,neg,True
3034,1,martin scorsese,neg,slow,neg,True
3034,2,martin scorsese,neg,prison,neg,True
3034,3,steven spielberg,neg,action,neg,True
3034,4,martin scorsese,neg,film noir,neg,True
3034,5,steven spielberg,neg,tom cruise,pos,False
2070,1,anime,neg,japan,pos,False
2070,2,slow,neg,beautiful,neg,True
2070,3,slow,neg,martin scorsese,neg,True
2070,4,slow,neg,violence,neg,True
2070,5,slow,neg,nazis,neg,True
1755,1,france,neg,london,neg,True
1755,2,france,neg,love,neg,True
1755,3,nazis,neg,war,neg,True
1755,4,nazis,neg,violent,neg,True
1755,5,nazis,neg,overrated,neg,True
1217,1,surreal,neg,quirky,pos,False
1217,2,black comedy,pos,new york,neg,False
1217,3,love,neg,based on a book,neg,True
1217,4,love,neg,fun,neg,True
1217,5,love,neg,matt damon,neg,True
3704,1,true story,pos,historical,neg,False
3704,2,biography,neg,history,neg,True
3704,3,biography,neg,holocaust,neg,True
3704,4,biography,neg,world war ii,neg,True
3704,5,biography,neg,death,neg,True
4197,1,prison,neg,violence,neg,True
4197,2,prison,neg,crime,neg,True
4197,3,prison,neg,mafia,neg,True
4197,4,prison,neg,violent,neg,True
4197,5,prison,neg,organized crime,neg,True
4501,1,space,neg,future,neg,True
4501,2,space,neg,sci-fi,neg,True
4501,3,space,neg,action,neg,True
4501,4,space,neg,aliens,pos,False
4501,5,conspiracy,neg,terrorism,neg,True
4113,1,adventure,pos,super-hero,neg,False
4113,2,drugs,neg,suicide,neg,True
4113,3,drugs,neg,los angeles,neg,True
4113,4,drugs,neg,documentary,neg,True
4113,5,drugs,neg,black comedy,neg,True
5816,1,sci-fi,neg,future,neg,True
5816,2,sci-fi,neg,epic,neg,True
5816,3,sci-fi,neg,action,pos,False
5816,4,post apocalyptic,neg,dystopia,pos,False
5816,5,robots,neg,fantasy,neg,True
1663,1,clint eastwood,pos,world war ii,neg,False
1663,2,sports,neg,baseball,neg,True
1663,3,sports,neg,teen,neg,True
1663,4,sports,neg,high school,neg,True
1663,5,sports,neg,christmas,neg,True
2378,1,superhero,pos,comic book,pos,True
2378,2,superhero,pos,marvel,pos,True
2378,3,superhero,pos,super-hero,pos,True
2378,4,new york city,neg,new york,pos,False
2378,5,woody allen,neg,black and white,neg,True
6269,1,sci-fi,pos,future,neg,False
6269,2,post apocalyptic,pos,dystopia,pos,True
6269,3,based on a book,neg,love,neg,True
6269,4,based on a book,neg,magic,neg,True
6269,5,based on a book,neg,cute,neg,True
2845,1,mental illness,neg,psychology,neg,True
2845,2,mental illness,neg,nonlinear,pos,False
2845,3,brad pitt,neg,jim carrey,neg,True
2845,4,brad pitt,neg,tom cruise,neg,True
2845,5,brad pitt,neg,morgan freeman,neg,True
7844,1,mental illness,pos,psychology,pos,True
7844,2,mental illness,pos,nonlinear,neg,False
7844,3,brad pitt,pos,jim carrey,neg,False
7844,4,organized crime,neg,violent,neg,True
7844,5,organized crime,neg,violence,pos,False
2261,1,crime,pos,steven spielberg,neg,False
2261,2,morgan freeman,pos,brad pitt,pos,True
2261,3,morgan freeman,pos,bruce willis,neg,False
2261,4,cannibalism,neg,disturbing,pos,False
2261,5,psychology,pos,psychology,pos,True
7549,1,space,pos,future,neg,False
7549,2,harrison ford,pos,thriller,neg,False
7549,3,dystopia,neg,aliens,neg,True
7549,4,dystopia,neg,robots,neg,True
7549,5,dystopia,neg,post apocalyptic,neg,True
3912,1,sci-fi,neg,future,neg,True
3912,2,world war ii,neg,history,neg,True
3912,3,world war ii,neg,clint eastwood,neg,True
3912,4,world war ii,neg,biography,neg,True
3912,5,world war ii,neg,sean connery,pos,False
5556,1,prison,neg,violence,neg,True
5556,2,prison,neg,crime,neg,True
5556,3,prison,neg,mafia,neg,True
5556,4,prison,neg,violent,neg,True
5556,5,prison,neg,organized crime,neg,True
4185,1,politics,pos,depressing,neg,False
4185,2,revenge,neg,violence,neg,True
4185,3,revenge,neg,twist ending,neg,True
4185,4,revenge,neg,violent,neg,True
4185,5,revenge,neg,comic book,neg,True
1100,1,sci-fi,pos,future,neg,False
1100,2,harrison ford,neg,thriller,neg,True
1100,3,harrison ford,neg,steven spielberg,neg,True
1100,4,harrison ford,neg,tom hanks,neg,True
1100,5,harrison ford,neg,mel gibson,neg,True
3036,1,bruce willis,neg,morgan freeman,neg,True
3036,2,bruce willis,neg,brad pitt,pos,False
3036,3,time travel,neg,robots,neg,True
3036,4,time travel,neg,aliens,neg,True
3036,5,time travel,neg,sci-fi,neg,True
428,1,steven spielberg,neg,action,neg,True
428,2,steven spielberg,neg,tom cruise,pos,False
428,3,future,neg,space,neg,True
428,4,future,neg,sci-fi,neg,True
428,5,future,neg,epic,neg,True
2785,1,girlie movie,pos,chick flick,pos,True
2785,2,surreal,neg,quirky,neg,True
2785,3,romance,pos,girlie movie,pos,True
2785,4,animation,neg,fantasy,neg,True
2785,5,surreal,neg,cult film,neg,True
5783,1,prison,neg,violence,neg,True
5783,2,prison,neg,crime,neg,True
5783,3,prison,neg,mafia,neg,True
5783,4,prison,neg,violent,neg,True
5783,5,prison,neg,organized crime,neg,True
1805,1,depressing,neg,nonlinear,neg,True
1805,2,depressing,neg,racism,neg,True
1805,3,depressing,neg,politics,neg,True
1805,4,depressing,neg,beautiful,neg,True
1805,5,depressing,neg,slow,neg,True
4643,1,space,neg,future,neg,True
4643,2,zombies,neg,vampire,neg,True
4643,3,zombies,neg,vampires,neg,True
4643,4,zombies,neg,cannibalism,neg,True
4643,5,children,neg,animation,neg,True
2263,1,dvd,pos,steven spielberg,neg,False
2263,2,prison,neg,violence,neg,True
2263,3,prison,neg,crime,pos,False
2263,4,japan,pos,anime,neg,False
2263,5,children,neg,children,neg,True
4350,1,world war ii,pos,history,pos,True
4350,2,world war ii,pos,clint eastwood,neg,False
4350,3,true story,pos,historical,pos,True
4350,4,true story,pos,drama,pos,True
4350,5,true story,pos,crime,neg,False
170,1,brad pitt,neg,jim carrey,neg,True
170,2,brad pitt,neg,tom cruise,neg,True
170,3,brad pitt,neg,morgan freeman,neg,True
170,4,brad pitt,neg,tom hanks,neg,True
170,5,brad pitt,neg,funny,pos,False
2211,1,ghosts,neg,horror,neg,True
2211,2,ghosts,neg,stephen king,neg,True
2211,3,ghosts,neg,scary,neg,True
2211,4,ghosts,neg,vampire,neg,True
2211,5,ghosts,neg,cult film,neg,True
4386,1,space,pos,future,neg,False
4386,2,harrison ford,pos,thriller,neg,False
4386,3,dystopia,neg,aliens,neg,True
4386,4,dystopia,neg,robots,pos,False
4386,5,action,pos,action,pos,True
7948,1,space,pos,future,neg,False
7948,2,harrison ford,pos,thriller,neg,False
7948,3,dystopia,neg,aliens,neg,True
7948,4,dystopia,neg,robots,neg,True
7948,5,dystopia,neg,post apocalyptic,neg,True
3518,1,prison,neg,violence,neg,True
3518,2,prison,neg,crime,neg,True
3518,3,prison,neg,mafia,neg,True
3518,4,prison,neg,violent,neg,True
3518,5,prison,neg,organized crime,neg,True
3978,1,surreal,neg,quirky,pos,False
3978,2,black comedy,pos,new york,neg,False
3978,3,love,neg,based on a book,neg,True
3978,4,love,neg,fun,neg,True
3978,5,love,neg,matt damon,neg,True
172,1,serial killer,neg,cannibalism,neg,True
172,2,serial killer,neg,twist ending,neg,True
172,3,serial killer,neg,scary,neg,True
172,4,serial killer,neg,underrated,neg,True
172,5,serial killer,neg,horror,neg,True
4464,1,classic,neg,oscar (best picture),pos,False
4464,2,oscar (best actor),neg,oscar (best picture),pos,False
4464,3,war,pos,nazis,neg,False
4464,4,mental illness,neg,mental illness,neg,True
4464,5,mafia,neg,mafia,neg,True
4566,1,brad pitt,neg,jim carrey,neg,True
4566,2,brad pitt,neg,tom cruise,neg,True
4566,3,brad pitt,neg,morgan freeman,neg,True
4566,4,brad pitt,neg,tom hanks,neg,True
4566,5,brad pitt,neg,funny,pos,False
5958,1,mafia,pos,thriller,neg,False
5958,2,organized crime,pos,violent,pos,True
5958,3,organized crime,pos,violence,pos,True
5958,4,organized crime,pos,overrated,neg,False
5958,5,remake,neg,marvel,neg,True
7720,1,super-hero,neg,adventure,neg,True
7720,2,super-hero,neg,action,pos,False
7720,3,sci-fi,neg,future,neg,True
7720,4,sci-fi,neg,epic,neg,True
7720,5,sci-fi,neg,action,pos,False
1097,1,depressing,neg,nonlinear,neg,True
1097,2,depressing,neg,racism,neg,True
1097,3,depressing,neg,politics,neg,True
1097,4,depressing,neg,beautiful,neg,True
1097,5,depressing,neg,slow,neg,True
2033,1,super-hero,neg,adventure,pos,False
2033,2,adventure,pos,fun,neg,False
2033,3,sci-fi,pos,future,neg,False
2033,4,dvd,neg,dvd,neg,True
2033,5,harrison ford,neg,harrison ford,neg,True
4262,1,sci-fi,neg,future,neg,True
4262,2,sci-fi,neg,epic,neg,True
4262,3,parody,neg,sequel,neg,True
4262,4,parody,neg,funny,neg,True
4262,5,parody,neg,jim carrey,neg,True
7597,1,space,neg,future,neg,True
7597,2,space,neg,sci-fi,pos,False
7597,3,harrison ford,neg,thriller,neg,True
7597,4,harrison ford,neg,steven spielberg,neg,True
7597,5,harrison ford,neg,tom hanks,neg,True
6185,1,ghosts,neg,horror,neg,True
6185,2,ghosts,neg,stephen king,neg,True
6185,3,ghosts,neg,scary,neg,True
6185,4,ghosts,neg,vampire,neg,True
6185,5,ghosts,neg,cult film,neg,True
83,1,superhero,pos,comic book,pos,True
83,2,superhero,pos,marvel,neg,False
83,3,marvel,neg,remake,neg,True
83,4,marvel,neg,super-hero,pos,False
83,5,action,pos,steven spielberg,neg,False
7727,1,prison,neg,violence,neg,True
7727,2,quirky,neg,surreal,neg,True
7727,3,mel gibson,neg,harrison ford,neg,True
7727,4,france,neg,london,neg,True
7727,5,france,neg,love,neg,True
4252,1,funny,pos,comedy,pos,True
4252,2,funny,pos,fun,neg,False
4252,3,hilarious,pos,fun,neg,False
4252,4,satire,neg,overrated,neg,True
4252,5,satire,neg,quirky,neg,True
4566,1,adventure,neg,super-hero,neg,True
4566,2,adventure,neg,fun,neg,True
4566,3,adventure,neg,fantasy,pos,False
4566,4,drugs,neg,suicide,neg,True
4566,5,drugs,neg,los angeles,neg,True
2764,1,sci-fi,pos,future,neg,False
2764,2,harrison ford,neg,thriller,neg,True
2764,3,harrison ford,neg,steven spielberg,neg,True
2764,4,harrison ford,neg,tom hanks,neg,True
2764,5,prison,neg,violence,neg,True
223,1,alfred hitchcock,pos,hitchcock,pos,True
223,2,prison,neg,violence,neg,True
223,3,prison,neg,crime,neg,True
223,4,prison,neg,mafia,neg,True
223,5,prison,neg,violent,neg,True
2728,1,anime,neg,japan,pos,False
2728,2,slow,neg,beautiful,neg,True
2728,3,prison,neg,violence,neg,True
2728,4,prison,neg,crime,neg,True
2728,5,prison,neg,mafia,neg,True
5365,1,funny,pos,comedy,pos,True
5365,2,fairy tale,neg,animation,neg,True
5365,3,fairy tale,neg,magic,neg,True
5365,4,space,neg,future,neg,True
5365,5,fairy tale,neg,fantasy,neg,True
1104,1,matt damon,pos,morgan freeman,neg,False
1104,2,brad pitt,pos,jim carrey,neg,False
1104,3,crime,pos,steven spielberg,neg,False
1104,4,remake,pos,remake,pos,True
1104,5,cars,neg,cars,neg,True
4399,1,brad pitt,pos,jim carrey,neg,False
4399,2,bruce willis,pos,morgan freeman,neg,False
4399,3,arnold schwarzenegger,neg,stupid,neg,True
4399,4,arnold schwarzenegger,neg,sequel,neg,True
4399,5,arnold schwarzenegger,neg,parody,neg,True
62,1,serial killer,neg,cannibalism,neg,True
62,2,serial killer,neg,twist ending,neg,True
62,3,serial killer,neg,scary,neg,True
62,4,serial killer,neg,underrated,neg,True
62,5,serial killer,neg,horror,neg,True
1821,1,super-hero,neg,adventure,neg,True
1821,2,super-hero,neg,action,pos,False
1821,3,sci-fi,neg,future,neg,True
1821,4,sci-fi,neg,epic,neg,True
1821,5,sci-fi,neg,action,pos,False
5913,1,super-hero,neg,adventure,neg,True
5913,2,super-hero,neg,action,pos,False
5913,3,sci-fi,neg,future,neg,True
5913,4,sci-fi,neg,epic,neg,True
5913,5,sci-fi,neg,action,pos,False
1629,1,dvd,pos,steven spielberg,neg,False
1629,2,prison,neg,violence,neg,True
1629,3,prison,neg,crime,neg,True
1629,4,prison,neg,mafia,neg,True
1629,5,prison,neg,violent,neg,True
7837,1,girlie movie,pos,chick flick,pos,True
7837,2,romance,neg,girlie movie,pos,False
7837,3,suicide,neg,drugs,neg,True
7837,4,suicide,neg,documentary,neg,True
7837,5,suicide,neg,depressing,neg,True
3700,1,morgan freeman,neg,brad pitt,neg,True
3700,2,morgan freeman,neg,bruce willis,neg,True
3700,3,morgan freeman,neg,matt damon,neg,True
3700,4,morgan freeman,neg,tom cruise,neg,True
3700,5,morgan freeman,neg,dvd,neg,True
4201,1,disney,pos,animation,pos,True
4201,2,family,pos,cute,neg,False
4201,3,cute,neg,magic,neg,True
4201,4,cute,neg,fun,neg,True
4201,5,cute,neg,love,neg,True
5152,1,space,pos,future,neg,False
5152,2,conspiracy,neg,terrorism,neg,True
5152,3,conspiracy,neg,violent,neg,True
5152,4,conspiracy,neg,twist ending,neg,True
5152,5,sci-fi,pos,future,neg,False
2915,1,disney,pos,animation,pos,True
2915,2,family,pos,cute,neg,False
2915,3,cute,neg,magic,neg,True
2915,4,cute,neg,fun,neg,True
2915,5,cute,neg,love,neg,True
4717,1,classic,neg,oscar (best picture),pos,False
4717,2,oscar (best actor),neg,oscar (best picture),pos,False
4717,3,war,neg,nazis,neg,True
4717,4,war,neg,violence,pos,False
4717,5,mental illness,neg,mental illness,neg,True
5497,1,nonlinear,pos,mental illness,neg,False
5497,2,organized crime,pos,violent,pos,True
5497,3,organized crime,pos,violence,pos,True
5497,4,organized crime,pos,overrated,pos,True
5497,5,organized crime,pos,crime,pos,True
609,1,ghosts,neg,horror,neg,True
609,2,ghosts,neg,stephen king,neg,True
609,3,ghosts,neg,scary,neg,True
609,4,ghosts,neg,vampire,neg,True
609,5,ghosts,neg,cult film,neg,True
2113,1,mafia,neg,thriller,neg,True
2113,2,mafia,neg,crime,neg,True
2113,3,spoof,neg,parody,pos,False
2113,4,prison,neg,violence,neg,True
2113,5,hilarious,neg,comedy,neg,True
4658,1,world war ii,neg,history,neg,True
4658,2,world war ii,neg,clint eastwood,neg,True
4658,3,world war ii,neg,biography,neg,True
4658,4,world war ii,neg,sean connery,pos,False
4658,5,holocaust,neg,sad,neg,True
996,1,based on a book,pos,love,neg,False
996,2,adventure,pos,super-hero,neg,False
996,3,magic,pos,fairy tale,neg,False
996,4,epic,pos,epic,pos,True
996,5,overrated,pos,overrated,pos,True
6154,1,world war ii,neg,history,neg,True
6154,2,world war ii,neg,clint eastwood,neg,True
6154,3,world war ii,neg,biography,neg,True
6154,4,world war ii,neg,sean connery,neg,True
6154,5,world war ii,neg,historical,neg,True
5651,1,depressing,neg,nonlinear,neg,True
5651,2,depressing,neg,racism,neg,True
5651,3,depressing,neg,politics,neg,True
5651,4,depressing,neg,beautiful,neg,True
5651,5,depressing,neg,slow,neg,True
1371,1,mystery,neg,intense,neg,True
1371,2,mystery,neg,great movie,pos,False
1371,3,memory,neg,sci-fi,neg,True
1371,4,memory,neg,epic,neg,True
1371,5,memory,neg,drama,neg,True
3073,1,depressing,neg,nonlinear,neg,True
3073,2,depressing,neg,racism,neg,True
3073,3,depressing,neg,politics,neg,True
3073,4,depressing,neg,beautiful,neg,True
3073,5,depressing,neg,slow,neg,True
7607,1,zombies,neg,vampire,neg,True
7607,2,zombies,neg,vampires,neg,True
7607,3,zombies,neg,cannibalism,neg,True
7607,4,zombies,neg,serial killer,neg,True
7607,5,zombies,neg,post-apocalyptic,neg,True
6191,1,surreal,neg,quirky,pos,False
6191,2,black comedy,pos,new york,neg,False
6191,3,love,neg,based on a book,neg,True
6191,4,love,neg,fun,neg,True
6191,5,love,neg,matt damon,neg,True
187,1,oscar (best picture),neg,oscar (best actor),pos,False
187,2,tom hanks,pos,steven spielberg,neg,False
187,3,oscar (best actor),pos,classic,neg,False
187,4,sad,neg,sad,neg,True
187,5,lesbian,neg,lesbian,neg,True
5225,1,prison,neg,violence,neg,True
5225,2,prison,neg,crime,neg,True
5225,3,prison,neg,mafia,neg,True
5225,4,prison,neg,violent,neg,True
5225,5,prison,neg,organized crime,neg,True
7955,1,japan,pos,anime,pos,True
7955,2,slow,neg,beautiful,neg,True
7955,3,slow,neg,martin scorsese,neg,True
7955,4,slow,neg,violence,neg,True
7955,5,slow,neg,nazis,neg,True
837,1,superhero,pos,comic book,pos,True
837,2,superhero,pos,marvel,neg,False
837,3,marvel,neg,remake,neg,True
837,4,marvel,neg,super-hero,pos,False
837,5,action,pos,steven spielberg,neg,False
287,1,black comedy,neg,new york,neg,True
287,2,black comedy,neg,dark comedy,pos,False
287,3,satire,neg,overrated,neg,True
287,4,satire,neg,hilarious,neg,True
287,5,satire,neg,quirky,neg,True
6547,1,world war ii,pos,history,pos,True
6547,2,world war ii,pos,clint eastwood,neg,False
6547,3,true story,pos,historical,pos,True
6547,4,true story,pos,drama,pos,True
6547,5,true story,pos,crime,neg,False
3439,1,world war ii,neg,history,neg,True
3439,2,world war ii,neg,clint eastwood,neg,True
3439,3,world war ii,neg,biography,neg,True
3439,4,world war ii,neg,sean connery,neg,True
3439,5,world war ii,neg,historical,neg,True
5121,1,space,neg,future,neg,True
5121,2,oscar (best actor),neg,oscar (best picture),neg,True
5121,3,oscar (best actor),neg,classic,neg,True
5121,4,oscar (best actor),neg,drama,neg,True
5121,5,oscar (best actor),neg,mafia,neg,True
2091,1,classic,neg,oscar (best picture),pos,False
2091,2,oscar (best actor),neg,oscar (best picture),pos,False
2091,3,war,neg,nazis,neg,True
2091,4,war,neg,violence,pos,False
2091,5,mental illness,neg,mental illness,neg,True
405,1,sci-fi,pos,future,neg,False
405,2,post apocalyptic,neg,dystopia,pos,False
405,3,future,neg,space,neg,True
405,4,future,neg,epic,neg,True
405,5,future,neg,action,neg,True
3200,1,mystery,neg,intense,neg,True
3200,2,mystery,neg,great movie,pos,False
3200,3,memory,neg,sci-fi,neg,True
3200,4,memory,neg,epic,neg,True
3200,5,nonlinear,pos,mental illness,neg,False
2499,1,space,pos,future,neg,False
2499,2,harrison ford,pos,thriller,neg,False
2499,3,dystopia,neg,aliens,neg,True
2499,4,dystopia,neg,robots,pos,False
2499,5,action,pos,action,pos,True
7949,1,bruce willis,neg,morgan freeman,neg,True
7949,2,bruce willis,neg,brad pitt,pos,False
7949,3,time travel,neg,robots,neg,True
7949,4,time travel,neg,aliens,neg,True
7949,5,time travel,neg,sci-fi,neg,True
4885,1,animation,pos,fantasy,neg,False
4885,2,family,neg,cute,neg,True
4885,3,family,neg,children,neg,True
4885,4,family,neg,magic,neg,True
4885,5,family,neg,romance,neg,True
1550,1,france,pos,london,neg,False
1550,2,romance,neg,chick flick,neg,True
1550,3,romance,neg,girlie movie,neg,True
1550,4,romance,neg,cute,neg,True
1550,5,romance,neg,family,neg,True
921,1,world war ii,neg,history,neg,True
921,2,world war ii,neg,clint eastwood,neg,True
921,3,world war ii,neg,biography,neg,True
921,4,world war ii,neg,sean connery,neg,True
921,5,world war ii,neg,historical,neg,True
1318,1,superhero,pos,comic book,pos,True
1318,2,superhero,pos,marvel,pos,True
1318,3,super-hero,pos,adventure,neg,False
1318,4,action,neg,steven spielberg,neg,True
1318,5,action,neg,sci-fi,neg,True
7642,1,mel gibson,neg,harrison ford,neg,True
7642,2,mel gibson,neg,thriller,neg,True
7642,3,mel gibson,neg,space,neg,True
7642,4,mel gibson,neg,action,neg,True
7642,5,fantasy,neg,adventure,neg,True
5955,1,mystery,pos,intense,neg,False
5955,2,memory,pos,sci-fi,neg,False
5955,3,samuel l jackson,neg,bruce willis,neg,True
5955,4,samuel l jackson,neg,terrorism,neg,True
5955,5,samuel l jackson,neg,morgan freeman,neg,True
6424,1,prison,neg,violence,neg,True
6424,2,prison,neg,crime,neg,True
6424,3,prison,neg,mafia,pos,False
6424,4,oscar (best picture),pos,oscar (best actor),neg,False
6424,5,mafia,pos,thriller,neg,False
373,1,superhero,pos,comic book,pos,True
373,2,superhero,pos,marvel,neg,False
373,3,marvel,neg,remake,neg,True
373,4,marvel,neg,super-hero,pos,False
373,5,action,pos,steven spielberg,neg,False
7308,1,space,neg,future,neg,True
7308,2,super-hero,neg,adventure,neg,True
7308,3,super-hero,neg,action,neg,True
7308,4,zombies,neg,vampire,neg,True
7308,5,zombies,neg,vampires,neg,True
1150,1,morgan freeman,neg,brad pitt,neg,True
1150,2,steven spielberg,neg,action,neg,True
1150,3,anime,neg,japan,pos,False
1150,4,slow,neg,beautiful,neg,True
1150,5,steven spielberg,neg,tom cruise,pos,False
3774,1,space,pos,future,neg,False
3774,2,conspiracy,neg,terrorism,neg,True
3774,3,conspiracy,neg,violent,neg,True
3774,4,conspiracy,neg,twist ending,neg,True
3774,5,conspiracy,neg,matt damon,neg,True
2479,1,children,neg,animation,neg,True
2479,2,children,neg,fairy tale,neg,True
2479,3,children,neg,magic,neg,True
2479,4,children,neg,fantasy,neg,True
2479,5,children,neg,fun,neg,True
485,1,superhero,pos,comic book,pos,True
485,2,superhero,pos,marvel,pos,True
485,3,superhero,pos,super-hero,pos,True
485,4,new york city,neg,new york,pos,False
485,5,woody allen,neg,black and white,neg,True
5343,1,mystery,neg,intense,neg,True
5343,2,nonlinear,pos,mental illness,neg,False
5343,3,organized crime,pos,violent,pos,True
5343,4,organized crime,pos,violence,pos,True
5343,5,organized crime,pos,overrated,pos,True
4872,1,space,pos,future,neg,False
4872,2,conspiracy,neg,terrorism,neg,True
4872,3,conspiracy,neg,violent,neg,True
4872,4,conspiracy,neg,twist ending,neg,True
4872,5,conspiracy,neg,matt damon,neg,True
1671,1,mental illness,neg,psychology,neg,True
1671,2,mental illness,neg,nonlinear,pos,False
1671,3,brad pitt,neg,jim carrey,neg,True
1671,4,brad pitt,neg,tom cruise,neg,True
1671,5,brad pitt,neg,morgan freeman,neg,True
4920,1,sci-fi,neg,future,neg,True
4920,2,sci-fi,neg,epic,neg,True
4920,3,sci-fi,neg,action,pos,False
4920,4,nazis,neg,war,neg,True
4920,5,nazis,neg,violent,neg,True
1172,1,prison,neg,violence,neg,True
1172,2,prison,neg,crime,neg,True
1172,3,prison,neg,mafia,neg,True
1172,4,prison,neg,violent,neg,True
1172,5,prison,neg,organized crime,neg,True
6819,1,spoof,pos,parody,pos,True
6819,2,fun,neg,adventure,neg,True
6819,3,fun,neg,fantasy,neg,True
6819,4,fun,neg,funny,neg,True
6819,5,fun,neg,comedy,neg,True
6245,1,surreal,neg,quirky,pos,False
6245,2,black comedy,pos,new york,neg,False
6245,3,love,neg,based on a book,neg,True
6245,4,love,neg,fun,neg,True
6245,5,love,neg,matt damon,neg,True
7758,1,morgan freeman,pos,brad pitt,neg,False
7758,2,stephen king,pos,ghosts,neg,False
7758,3,based on a book,pos,love,neg,False
7758,4,classic,pos,classic,pos,True
7758,5,great movie,pos,great movie,pos,True
6551,1,world war ii,neg,history,neg,True
6551,2,world war ii,neg,clint eastwood,neg,True
6551,3,world war ii,neg,biography,neg,True
6551,4,world war ii,neg,sean connery,neg,True
6551,5,world war ii,neg,historical,neg,True
1095,1,sci-fi,pos,future,neg,False
1095,2,harrison ford,neg,thriller,neg,True
1095,3,harrison ford,neg,steven spielberg,neg,True
1095,4,harrison ford,neg,tom hanks,neg,True
1095,5,prison,neg,violence,neg,True
1376,1,space,neg,future,neg,True
1376,2,space,neg,sci-fi,pos,False
1376,3,harrison ford,neg,thriller,neg,True
1376,4,harrison ford,neg,steven spielberg,neg,True
1376,5,harrison ford,neg,tom hanks,neg,True
4649,1,fantasy,pos,adventure,neg,False
4649,2,based on a book,pos,love,neg,False
4649,3,sequel,pos,action,neg,False
4649,4,adventure,neg,adventure,neg,True
4649,5,dvd,pos,dvd,pos,True
1283,1,sports,pos,baseball,pos,True
1283,2,holocaust,neg,biography,neg,True
1283,3,holocaust,neg,sad,neg,True
1283,4,holocaust,neg,death,neg,True
1283,5,holocaust,neg,england,neg,True
365,1,fantasy,pos,adventure,neg,False
365,2,based on a book,pos,love,neg,False
365,3,sequel,neg,action,pos,False
365,4,adventure,neg,adventure,neg,True
365,5,dvd,neg,dvd,neg,True
6631,1,classic,pos,oscar (best picture),pos,True
6631,2,fantasy,neg,adventure,neg,True
6631,3,history,pos,world war ii,neg,False
6631,4,world war ii,neg,clint eastwood,neg,True
6631,5,holocaust,neg,biography,pos,False
3351,1,brad pitt,pos,jim carrey,neg,False
3351,2,bruce willis,pos,morgan freeman,neg,False
3351,3,arnold schwarzenegger,neg,stupid,neg,True
3351,4,arnold schwarzenegger,neg,sequel,neg,True
3351,5,arnold schwarzenegger,neg,parody,neg,True
1607,1,super-hero,neg,adventure,neg,True
1607,2,super-hero,neg,action,pos,False
1607,3,sci-fi,neg,future,neg,True
1607,4,sci-fi,neg,epic,neg,True
1607,5,sci-fi,neg,action,pos,False
147,1,ghosts,pos,horror,neg,False
147,2,bruce willis,pos,morgan freeman,neg,False
147,3,psychology,pos,seen more than once,neg,False
147,4,suspense,pos,suspense,pos,True
147,5,memory,neg,memory,neg,True
1254,1,oscar (best actor),neg,oscar (best picture),neg,True
1254,2,oscar (best actor),neg,classic,neg,True
1254,3,serial killer,neg,cannibalism,neg,True
1254,4,oscar (best actor),neg,drama,neg,True
1254,5,oscar (best actor),neg,mafia,neg,True
7712,1,horror,pos,ghosts,neg,False
7712,2,england,neg,london,neg,True
7712,3,england,neg,sad,neg,True
7712,4,england,neg,based on a true story,neg,True
7712,5,england,neg,france,neg,True
3862,1,mental illness,neg,psychology,neg,True
3862,2,mental illness,neg,nonlinear,pos,False
3862,3,brad pitt,neg,jim carrey,neg,True
3862,4,brad pitt,neg,tom cruise,neg,True
3862,5,brad pitt,neg,morgan freeman,neg,True
6589,1,prison,neg,violence,neg,True
6589,2,prison,neg,crime,neg,True
6589,3,prison,neg,mafia,neg,True
6589,4,prison,neg,violent,neg,True
6589,5,prison,neg,organized crime,neg,True
3405,1,world war ii,neg,history,neg,True
3405,2,world war ii,neg,clint eastwood,neg,True
3405,3,world war ii,neg,biography,neg,True
3405,4,world war ii,neg,sean connery,neg,True
3405,5,world war ii,neg,historical,neg,True
2359,1,super-hero,pos,adventure,neg,False
2359,2,marvel,neg,superhero,pos,False
2359,3,comic book,pos,superhero,pos,True
2359,4,space,neg,future,neg,True
2359,5,sci-fi,neg,epic,neg,True
5447,1,brad pitt,neg,jim carrey,neg,True
5447,2,brad pitt,neg,tom cruise,neg,True
5447,3,brad pitt,neg,morgan freeman,neg,True
5447,4,brad pitt,neg,tom hanks,neg,True
5447,5,brad pitt,neg,funny,pos,False
1853,1,superhero,pos,comic book,pos,True
1853,2,super-hero,pos,adventure,neg,False
1853,3,marvel,neg,superhero,pos,False
1853,4,action,neg,steven spielberg,neg,True
1853,5,action,neg,sci-fi,pos,False
1234,1,surreal,neg,quirky,pos,False
1234,2,black comedy,pos,new york,neg,False
1234,3,love,neg,based on a book,neg,True
1234,4,love,neg,fun,neg,True
1234,5,love,neg,matt damon,neg,True
5889,1,oscar (best actor),neg,oscar (best picture),neg,True
5889,2,oscar (best actor),neg,classic,neg,True
5889,3,oscar (best actor),neg,drama,neg,True
5889,4,oscar (best actor),neg,mafia,neg,True
