user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
4425,3,fantasy,pos,fantasy,pos,True,fantasy
4425,4,nonlinear,neg,nonlinear,neg,True,nonlinear
4425,5,seen more than once,pos,seen more than once,pos,True,seen more than once
4994,1,boxing,pos,boxing,pos,True,boxing
4994,2,clint eastwood,pos,clint eastwood,pos,True,clint eastwood
4994,3,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
4994,4,morgan freeman,pos,morgan freeman,pos,True,morgan freeman
4994,5,overrated,pos,overrated,pos,True,overrated
5592,1,comic book,pos,comic book,pos,True,comic book
5592,2,super-hero,pos,super-hero,pos,True,super-hero
5592,3,superhero,pos,superhero,pos,True,superhero
5592,4,action,pos,action,pos,True,action
5592,5,future,pos,future,pos,True,future
7659,1,dark comedy,pos,dark comedy,pos,True,dark comedy
7659,2,dvd,pos,dvd,pos,True,dvd
7659,3,classic,pos,classic,pos,True,classic
7659,4,biography,pos,biography,pos,True,biography
7659,5,world war ii,neg,world war ii,neg,True,world war ii
1718,1,classic,pos,classic,pos,True,classic
1718,2,japan,pos,japan,pos,True,japan
1718,3,historical,pos,historical,pos,True,historical
1718,4,action,pos,action,pos,True,action
1718,5,drama,pos,drama,pos,True,drama
6030,1,prison,pos,prison,pos,True,prison
6030,2,classic,pos,classic,pos,True,classic
6030,3,stephen king,pos,stephen king,pos,True,stephen king
6030,4,based on a book,pos,based on a book,pos,True,based on a book
6030,5,morgan freeman,pos,morgan freeman,pos,True,morgan freeman
6256,1,high school,pos,high school,pos,True,high school
6256,2,comedy,pos,comedy,pos,True,comedy
6256,3,slow,pos,slow,pos,True,slow
6256,4,comic book,neg,comic book,neg,True,comic book
6256,5,prison,neg,prison,neg,True,prison
725,1,great soundtrack,pos,great soundtrack,pos,True,great soundtrack
725,2,black and white,pos,black and white,pos,True,black and white
725,3,dvd,pos,dvd,pos,True,dvd
725,4,nonlinear,neg,nonlinear,neg,True,nonlinear
725,5,religion,pos,religion,pos,True,religion
258,1,classic,pos,classic,pos,True,classic
258,2,fantasy,pos,fantasy,pos,True,fantasy
258,3,based on a book,pos,based on a book,pos,True,based on a book
258,4,war,pos,war,pos,True,war
258,5,musical,pos,musical,pos,True,musical
6812,1,espionage,pos,espionage,pos,True,espionage
6812,2,matt damon,pos,matt damon,pos,True,matt damon
6812,3,memory,pos,memory,pos,True,memory
6812,4,boring,pos,boring,pos,True,boring
6812,5,super-hero,neg,super-hero,neg,True,super-hero
5578,1,action,pos,action,pos,True,action
5578,2,police,pos,police,pos,True,police
5578,3,arnold schwarzenegger,neg,arnold schwarzenegger,neg,True,arnold schwarzenegger
5578,4,sci-fi,neg,sci-fi,neg,True,sci-fi
5578,5,harrison ford,neg,harrison ford,neg,True,harrison ford
1410,1,nazis,pos,nazis,pos,True,nazis
1410,2,steven spielberg,pos,steven spielberg,pos,True,steven spielberg
1410,3,harrison ford,pos,harrison ford,pos,True,harrison ford
1410,4,classic,neg,classic,neg,True,classic
1410,5,serial killer,neg,serial killer,neg,True,serial killer
1294,1,high school,pos,high school,pos,True,high school
1294,2,comedy,pos,comedy,pos,True,comedy
1294,3,overrated,pos,overrated,pos,True,overrated
1294,4,fantasy,neg,fantasy,neg,True,fantasy
1294,5,teen,pos,teen,pos,True,teen
2305,1,drugs,neg,drugs,neg,True,drugs
2305,2,dark comedy,pos,dark comedy,pos,True,dark comedy
2305,3,tom hanks,neg,tom hanks,neg,True,tom hanks
2305,4,drama,pos,drama,pos,True,drama
2305,5,history,pos,history,pos,True,history
3491,1,martin scorsese,pos,martin scorsese,pos,True,martin scorsese
3491,2,mafia,pos,mafia,pos,True,mafia
3491,3,oscar (best picture),neg,oscar (best picture),neg,True,oscar (best picture)
3491,4,violent,pos,violent,pos,True,violent
3491,5,cannibalism,pos,cannibalism,pos,True,cannibalism
5739,1,classic,pos,classic,pos,True,classic
5739,2,serial killer,neg,serial killer,neg,True,serial killer
5739,3,space,neg,space,neg,True,space
5739,4,war,pos,war,pos,True,war
5739,5,oscar (best picture),neg,oscar (best picture),neg,True,oscar (best picture)
6350,1,mafia,pos,mafia,pos,True,mafia
6350,2,classic,pos,classic,pos,True,classic
6350,3,organized crime,pos,organized crime,pos,True,organized crime
6350,4,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
6350,5,time travel,neg,time travel,neg,True,time travel
3624,1,racism,pos,racism,pos,True,racism
3624,2,overrated,pos,overrated,pos,True,overrated
3624,3,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
3624,4,africa,neg,africa,neg,True,africa
3624,5,holocaust,neg,holocaust,neg,True,holocaust
2592,1,classic,pos,classic,pos,True,classic
2592,2,martin scorsese,pos,martin scorsese,pos,True,martin scorsese
2592,3,cult film,pos,cult film,pos,True,cult film
2592,4,serial killer,neg,serial killer,neg,True,serial killer
2592,5,crime,neg,crime,neg,True,crime
2763,1,action,pos,action,pos,True,action
2763,2,tom hanks,neg,tom hanks,neg,True,tom hanks
2763,3,serial killer,neg,serial killer,neg,True,serial killer
2763,4,fantasy,neg,fantasy,neg,True,fantasy
2763,5,beautiful,pos,beautiful,pos,True,beautiful
3580,1,dystopia,pos,dystopia,pos,True,dystopia
3580,2,sci-fi,neg,sci-fi,neg,True,sci-fi
3580,3,mafia,neg,mafia,neg,True,mafia
3580,4,comic book,neg,comic book,neg,True,comic book
3580,5,dark comedy,neg,dark comedy,neg,True,dark comedy
1109,1,france,pos,france,pos,True,france
1109,2,paris,pos,paris,pos,True,paris
1109,3,romance,pos,romance,pos,True,romance
1109,4,quirky,pos,quirky,pos,True,quirky
1109,5,love,pos,love,pos,True,love
7150,1,seen more than once,pos,seen more than once,pos,True,seen more than once
7150,2,comedy,pos,comedy,pos,True,comedy
7150,3,british,pos,british,pos,True,british
7150,4,girlie movie,pos,girlie movie,pos,True,girlie movie
7150,5,musical,neg,musical,neg,True,musical
1130,1,ghosts,pos,ghosts,pos,True,ghosts
1130,2,action,pos,action,pos,True,action
1130,3,holocaust,neg,holocaust,neg,True,holocaust
1130,4,comedy,pos,comedy,pos,True,comedy
1130,5,dvd,pos,dvd,pos,True,dvd
2746,1,paris,pos,paris,pos,True,paris
2746,2,animation,pos,animation,pos,True,animation
2746,3,anime,neg,anime,neg,True,anime
2746,4,fun,pos,fun,pos,True,fun
2746,5,france,pos,france,pos,True,france
1402,1,classic,pos,classic,pos,True,classic
1402,2,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
1402,3,world war ii,pos,world war ii,pos,True,world war ii
1402,4,film noir,pos,film noir,pos,True,film noir
1402,5,nazis,pos,nazis,pos,True,nazis
7956,1,world war ii,pos,world war ii,pos,True,world war ii
7956,2,steven spielberg,pos,steven spielberg,pos,True,steven spielberg
7956,3,tom hanks,pos,tom hanks,pos,True,tom hanks
7956,4,drama,pos,drama,pos,True,drama
7956,5,classic,neg,classic,neg,True,classic
5323,1,superhero,pos,superhero,pos,True,superhero
5323,2,super-hero,pos,super-hero,pos,True,super-hero
5323,3,time travel,neg,time travel,neg,True,time travel
5323,4,comic book,pos,comic book,pos,True,comic book
5323,5,dystopia,neg,dystopia,neg,True,dystopia
3995,1,dystopia,pos,dystopia,pos,True,dystopia
3995,2,surreal,pos,surreal,pos,True,surreal
3995,3,anime,neg,anime,neg,True,anime
3995,4,time travel,neg,time travel,neg,True,time travel
3995,5,dark comedy,pos,dark comedy,pos,True,dark comedy
1321,1,action,pos,action,pos,True,action
1321,2,police,pos,police,pos,True,police
1321,3,world war ii,neg,world war ii,neg,True,world war ii
1321,4,los angeles,pos,los angeles,pos,True,los angeles
1321,5,classic,pos,classic,pos,True,classic
1598,1,ghosts,pos,ghosts,pos,True,ghosts
1598,2,action,pos,action,pos,True,action
1598,3,sci-fi,neg,sci-fi,neg,True,sci-fi
1598,4,time travel,neg,time travel,neg,True,time travel
1598,5,comedy,pos,comedy,pos,True,comedy
3145,1,time travel,pos,time travel,pos,True,time travel
3145,2,seen more than once,pos,seen more than once,pos,True,seen more than once
3145,3,comedy,pos,comedy,pos,True,comedy
3145,4,nonlinear,neg,nonlinear,neg,True,nonlinear
3145,5,fantasy,pos,fantasy,pos,True,fantasy
5271,1,world war ii,pos,world war ii,pos,True,world war ii
5271,2,steven spielberg,pos,steven spielberg,pos,True,steven spielberg
5271,3,tom hanks,pos,tom hanks,pos,True,tom hanks
5271,4,dvd,pos,dvd,pos,True,dvd
5271,5,drama,pos,drama,pos,True,drama
5539,1,politics,pos,politics,pos,True,politics
5539,2,true story,pos,true story,pos,True,true story
5539,3,history,pos,history,pos,True,history
5539,4,classic,pos,classic,pos,True,classic
5539,5,based on a book,pos,based on a book,pos,True,based on a book
6424,1,time travel,pos,time travel,pos,True,time travel
6424,2,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,arnold schwarzenegger
6424,3,sci-fi,pos,sci-fi,pos,True,sci-fi
6424,4,nudity (topless),pos,nudity (topless),pos,True,nudity (topless)
6424,5,serial killer,neg,serial killer,neg,True,serial killer
6625,1,violence,pos,violence,pos,True,violence
6625,2,drugs,neg,drugs,neg,True,drugs
6625,3,organized crime,pos,organized crime,pos,True,organized crime
6625,4,nonlinear,pos,nonlinear,pos,True,nonlinear
6625,5,time travel,neg,time travel,neg,True,time travel
5805,1,hilarious,pos,hilarious,pos,True,hilarious
5805,2,fun,pos,fun,pos,True,fun
5805,3,parody,pos,parody,pos,True,parody
5805,4,seen more than once,pos,seen more than once,pos,True,seen more than once
5805,5,action,neg,action,neg,True,action
131,1,crime,pos,crime,pos,True,crime
131,2,tom hanks,neg,tom hanks,neg,True,tom hanks
131,3,classic,neg,classic,neg,True,classic
131,4,conspiracy,pos,conspiracy,pos,True,conspiracy
131,5,drama,pos,drama,pos,True,drama
2723,1,dystopia,neg,dystopia,neg,True,dystopia
2723,2,surreal,pos,surreal,pos,True,surreal
2723,3,anime,neg,anime,neg,True,anime
2723,4,drugs,neg,drugs,neg,True,drugs
2723,5,los angeles,pos,los angeles,pos,True,los angeles
6817,1,music,pos,music,pos,True,music
6817,2,classic,pos,classic,pos,True,classic
6817,3,musical,pos,musical,pos,True,musical
6817,4,police,pos,police,pos,True,police
6817,5,sci-fi,neg,sci-fi,neg,True,sci-fi
4704,1,aliens,pos,aliens,pos,True,aliens
4704,2,dvd,neg,dvd,neg,True,dvd
4704,3,anime,neg,anime,neg,True,anime
4704,4,classic,pos,classic,pos,True,classic
4704,5,harrison ford,neg,harrison ford,neg,True,harrison ford
3986,1,johnny depp,pos,johnny depp,pos,True,johnny depp
3986,2,fantasy,neg,fantasy,neg,True,fantasy
3986,3,overrated,neg,overrated,neg,True,overrated
3986,4,magic,neg,magic,neg,True,magic
3986,5,biography,pos,biography,pos,True,biography
7075,1,fantasy,pos,fantasy,pos,True,fantasy
7075,2,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
7075,3,based on a book,pos,based on a book,pos,True,based on a book
7075,4,adventure,pos,adventure,pos,True,adventure
7075,5,action,pos,action,pos,True,action
5553,1,nonlinear,neg,nonlinear,neg,True,nonlinear
5553,2,fantasy,neg,fantasy,neg,True,fantasy
5553,3,classic,neg,classic,neg,True,classic
5553,4,disney,pos,disney,pos,True,disney
5553,5,tom hanks,pos,tom hanks,pos,True,tom hanks
756,1,seen more than once,pos,seen more than once,pos,True,seen more than once
756,2,action,pos,action,pos,True,action
756,3,japan,pos,japan,pos,True,japan
756,4,anime,neg,anime,neg,True,anime
756,5,violent,pos,violent,pos,True,violent
1904,1,classic,pos,classic,pos,True,classic
1904,2,disney,neg,disney,neg,True,disney
1904,3,tom hanks,neg,tom hanks,neg,True,tom hanks
1904,4,sci-fi,neg,sci-fi,neg,True,sci-fi
1904,5,war,pos,war,pos,True,war
6260,1,british,pos,british,pos,True,british
6260,2,nonlinear,pos,nonlinear,pos,True,nonlinear
6260,3,chick flick,pos,chick flick,pos,True,chick flick
6260,4,tom hanks,neg,tom hanks,neg,True,tom hanks
6260,5,london,pos,london,pos,True,london
4031,1,sci-fi,pos,sci-fi,pos,True,sci-fi
4031,2,dvd,pos,dvd,pos,True,dvd
4031,3,sequel,pos,sequel,pos,True,sequel
4031,4,fantasy,pos,fantasy,pos,True,fantasy
4031,5,robots,pos,robots,pos,True,robots
2706,1,matt damon,pos,matt damon,pos,True,matt damon
2706,2,jude law,pos,jude law,pos,True,jude law
2706,3,murder,pos,murder,pos,True,murder
2706,4,crime,pos,crime,pos,True,crime
2706,5,serial killer,pos,serial killer,pos,True,serial killer
6541,1,classic,pos,classic,pos,True,classic
6541,2,racism,pos,racism,pos,True,racism
6541,3,holocaust,neg,holocaust,neg,True,holocaust
6541,4,prison,neg,prison,neg,True,prison
6541,5,oscar (best actor),pos,oscar (best actor),pos,True,oscar (best actor)
7934,1,space,pos,space,pos,True,space
7934,2,true story,pos,true story,pos,True,true story
7934,3,classic,neg,classic,neg,True,classic
7934,4,based on a true story,pos,based on a true story,pos,True,based on a true story
7934,5,tom hanks,pos,tom hanks,pos,True,tom hanks
4650,1,superhero,pos,superhero,pos,True,superhero
4650,2,comic book,pos,comic book,pos,True,comic book
4650,3,super-hero,pos,super-hero,pos,True,super-hero
4650,4,marvel,pos,marvel,pos,True,marvel
4650,5,james bond,neg,james bond,neg,True,james bond
7637,1,parody,pos,parody,pos,True,parody
7637,2,fantasy,neg,fantasy,neg,True,fantasy
7637,3,hilarious,pos,hilarious,pos,True,hilarious
7637,4,stupid,pos,stupid,pos,True,stupid
7637,5,action,neg,action,neg,True,action
5652,1,sci-fi,pos,sci-fi,pos,True,sci-fi
5652,2,space,pos,space,pos,True,space
5652,3,harrison ford,pos,harrison ford,pos,True,harrison ford
5652,4,classic,pos,classic,pos,True,classic
5652,5,time travel,neg,time travel,neg,True,time travel
860,1,robots,pos,robots,pos,True,robots
860,2,time travel,pos,time travel,pos,True,time travel
860,3,sci-fi,pos,sci-fi,pos,True,sci-fi
860,4,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,arnold schwarzenegger
860,5,action,pos,action,pos,True,action
3834,1,mel gibson,pos,mel gibson,pos,True,mel gibson
3834,2,drama,pos,drama,pos,True,drama
3834,3,epic,pos,epic,pos,True,epic
3834,4,overrated,pos,overrated,pos,True,overrated
3834,5,history,pos,history,pos,True,history
2347,1,samuel l jackson,pos,samuel l jackson,pos,True,samuel l jackson
2347,2,nonlinear,pos,nonlinear,pos,True,nonlinear
2347,3,comedy,pos,comedy,pos,True,comedy
2347,4,crime,pos,crime,pos,True,crime
2347,5,dark comedy,pos,dark comedy,pos,True,dark comedy
28,1,seen more than once,pos,seen more than once,pos,True,seen more than once
28,2,action,pos,action,pos,True,action
28,3,violent,pos,violent,pos,True,violent
28,4,martial arts,pos,martial arts,pos,True,martial arts
28,5,crime,pos,crime,pos,True,crime
4245,1,romance,pos,romance,pos,True,romance
4245,2,tom hanks,pos,tom hanks,pos,True,tom hanks
4245,3,remake,pos,remake,pos,True,remake
4245,4,chick flick,pos,chick flick,pos,True,chick flick
4245,5,boring,pos,boring,pos,True,boring
5375,1,twist ending,pos,twist ending,pos,True,twist ending
5375,2,ghosts,pos,ghosts,pos,True,ghosts
5375,3,bruce willis,pos,bruce willis,pos,True,bruce willis
5375,4,serial killer,neg,serial killer,neg,True,serial killer
5375,5,action,neg,action,neg,True,action
5523,1,mafia,pos,mafia,pos,True,mafia
5523,2,classic,pos,classic,pos,True,classic
5523,3,organized crime,pos,organized crime,pos,True,organized crime
5523,4,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
5523,5,new york city,pos,new york city,pos,True,new york city
6087,1,drama,pos,drama,pos,True,drama
6087,2,chick flick,pos,chick flick,pos,True,chick flick
6087,3,ghosts,pos,ghosts,pos,True,ghosts
6087,4,girlie movie,pos,girlie movie,pos,True,girlie movie
6087,5,classic,neg,classic,neg,True,classic
6953,1,mafia,pos,mafia,pos,True,mafia
6953,2,classic,pos,classic,pos,True,classic
6953,3,organized crime,pos,organized crime,pos,True,organized crime
6953,4,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
6953,5,sci-fi,neg,sci-fi,neg,True,sci-fi
6298,1,sci-fi,pos,sci-fi,pos,True,sci-fi
6298,2,space,pos,space,pos,True,space
6298,3,time travel,neg,time travel,neg,True,time travel
6298,4,prison,neg,prison,neg,True,prison
6298,5,harrison ford,pos,harrison ford,pos,True,harrison ford
3727,1,sci-fi,pos,sci-fi,pos,True,sci-fi
3727,2,harrison ford,pos,harrison ford,pos,True,harrison ford
3727,3,space,pos,space,pos,True,space
3727,4,action,pos,action,pos,True,action
3727,5,fantasy,pos,fantasy,pos,True,fantasy
7443,1,serial killer,pos,serial killer,pos,True,serial killer
7443,2,crime,pos,crime,pos,True,crime
7443,3,brad pitt,pos,brad pitt,pos,True,brad pitt
7443,4,morgan freeman,pos,morgan freeman,pos,True,morgan freeman
7443,5,drugs,neg,drugs,neg,True,drugs
7191,1,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
7191,2,prison,neg,prison,neg,True,prison
7191,3,classic,neg,classic,neg,True,classic
7191,4,true story,pos,true story,pos,True,true story
7191,5,oscar (best actor),pos,oscar (best actor),pos,True,oscar (best actor)
6623,1,action,pos,action,pos,True,action
6623,2,holocaust,neg,holocaust,neg,True,holocaust
6623,3,tom hanks,neg,tom hanks,neg,True,tom hanks
6623,4,mel gibson,neg,mel gibson,neg,True,mel gibson
6623,5,nudity (topless - brief),pos,nudity (topless - brief),pos,True,nudity (topless - brief)
482,1,war,pos,war,pos,True,war
482,2,historical,pos,historical,pos,True,historical
482,3,action,pos,action,pos,True,action
482,4,england,pos,england,pos,True,england
482,5,james bond,neg,james bond,neg,True,james bond
6645,1,parody,pos,parody,pos,True,parody
6645,2,sci-fi,neg,sci-fi,neg,True,sci-fi
6645,3,stupid,pos,stupid,pos,True,stupid
6645,4,hilarious,pos,hilarious,pos,True,hilarious
6645,5,action,neg,action,neg,True,action
3714,1,space,pos,space,pos,True,space
3714,2,anime,neg,anime,neg,True,anime
3714,3,aliens,pos,aliens,pos,True,aliens
3714,4,classic,pos,classic,pos,True,classic
3714,5,serial killer,neg,serial killer,neg,True,serial killer
1009,1,martin scorsese,pos,martin scorsese,pos,True,martin scorsese
1009,2,true story,pos,true story,pos,True,true story
1009,3,drama,pos,drama,pos,True,drama
1009,4,biography,pos,biography,pos,True,biography
1009,5,jude law,pos,jude law,pos,True,jude law
4580,1,tom cruise,pos,tom cruise,pos,True,tom cruise
4580,2,fantasy,neg,fantasy,neg,True,fantasy
4580,3,james bond,neg,james bond,neg,True,james bond
4580,4,death,pos,death,pos,True,death
4580,5,drugs,pos,drugs,pos,True,drugs
3080,1,mafia,pos,mafia,pos,True,mafia
3080,2,classic,pos,classic,pos,True,classic
3080,3,organized crime,pos,organized crime,pos,True,organized crime
3080,4,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
3080,5,nonlinear,neg,nonlinear,neg,True,nonlinear
877,1,quirky,pos,quirky,pos,True,quirky
877,2,dark comedy,pos,dark comedy,pos,True,dark comedy
877,3,crime,pos,crime,pos,True,crime
877,4,black comedy,pos,black comedy,pos,True,black comedy
877,5,murder,pos,murder,pos,True,murder
2295,1,animation,pos,animation,pos,True,animation
2295,2,disney,pos,disney,pos,True,disney
2295,3,dvd,pos,dvd,pos,True,dvd
2295,4,twist ending,neg,twist ending,neg,True,twist ending
2295,5,boring,pos,boring,pos,True,boring
2322,1,post apocalyptic,pos,post apocalyptic,pos,True,post apocalyptic
2322,2,cannibalism,pos,cannibalism,pos,True,cannibalism
2322,3,comedy,pos,comedy,pos,True,comedy
2322,4,violence,neg,violence,neg,True,violence
2322,5,surreal,neg,surreal,neg,True,surreal
1467,1,brad pitt,pos,brad pitt,pos,True,brad pitt
1467,2,crime,pos,crime,pos,True,crime
1467,3,hilarious,pos,hilarious,pos,True,hilarious
1467,4,comedy,pos,comedy,pos,True,comedy
1467,5,time travel,neg,time travel,neg,True,time travel
1128,1,aliens,pos,aliens,pos,True,aliens
1128,2,anime,neg,anime,neg,True,anime
1128,3,sci-fi,neg,sci-fi,neg,True,sci-fi
1128,4,conspiracy,pos,conspiracy,pos,True,conspiracy
1128,5,los angeles,pos,los angeles,pos,True,los angeles
1212,1,ghosts,pos,ghosts,pos,True,ghosts
1212,2,action,pos,action,pos,True,action
1212,3,sci-fi,neg,sci-fi,neg,True,sci-fi
1212,4,aliens,neg,aliens,neg,True,aliens
1212,5,fantasy,pos,fantasy,pos,True,fantasy
5587,1,aliens,pos,aliens,pos,True,aliens
5587,2,satire,pos,satire,pos,True,satire
5587,3,space,pos,space,pos,True,space
5587,4,nudity (topless),pos,nudity (topless),pos,True,nudity (topless)
5587,5,serial killer,neg,serial killer,neg,True,serial killer
2686,1,sci-fi,neg,sci-fi,neg,True,sci-fi
2686,2,cannibalism,pos,cannibalism,pos,True,cannibalism
2686,3,post apocalyptic,pos,post apocalyptic,pos,True,post apocalyptic
2686,4,dark comedy,pos,dark comedy,pos,True,dark comedy
2686,5,comedy,pos,comedy,pos,True,comedy
6157,1,classic,neg,classic,neg,True,classic
6157,2,tom cruise,pos,tom cruise,pos,True,tom cruise
6157,3,tom hanks,neg,tom hanks,neg,True,tom hanks
6157,4,sci-fi,neg,sci-fi,neg,True,sci-fi
6157,5,oscar (best picture),neg,oscar (best picture),neg,True,oscar (best picture)
1701,1,time travel,pos,time travel,pos,True,time travel
1701,2,sci-fi,pos,sci-fi,pos,True,sci-fi
1701,3,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,arnold schwarzenegger
1701,4,nudity (topless),pos,nudity (topless),pos,True,nudity (topless)
1701,5,violent,pos,violent,pos,True,violent
861,1,funny,pos,funny,pos,True,funny
861,2,comedy,pos,comedy,pos,True,comedy
861,3,romance,pos,romance,pos,True,romance
861,4,drama,pos,drama,pos,True,drama
861,5,oscar (best actor),pos,oscar (best actor),pos,True,oscar (best actor)
3893,1,espionage,pos,espionage,pos,True,espionage
3893,2,matt damon,pos,matt damon,pos,True,matt damon
3893,3,memory,pos,memory,pos,True,memory
3893,4,boring,pos,boring,pos,True,boring
3893,5,holocaust,neg,holocaust,neg,True,holocaust
784,1,classic,pos,classic,pos,True,classic
784,2,sci-fi,neg,sci-fi,neg,True,sci-fi
784,3,quirky,pos,quirky,pos,True,quirky
784,4,dystopia,neg,dystopia,neg,True,dystopia
784,5,music,pos,music,pos,True,music
4584,1,fantasy,pos,fantasy,pos,True,fantasy
4584,2,sci-fi,neg,sci-fi,neg,True,sci-fi
4584,3,seen more than once,pos,seen more than once,pos,True,seen more than once
4584,4,sequel,pos,sequel,pos,True,sequel
4584,5,adventure,pos,adventure,pos,True,adventure
1504,1,surreal,pos,surreal,pos,True,surreal
1504,2,dark comedy,pos,dark comedy,pos,True,dark comedy
1504,3,seen more than once,pos,seen more than once,pos,True,seen more than once
1504,4,time travel,neg,time travel,neg,True,time travel
1504,5,serial killer,neg,serial killer,neg,True,serial killer
2829,1,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
2829,2,biography,pos,biography,pos,True,biography
2829,3,classic,pos,classic,pos,True,classic
2829,4,war,pos,war,pos,True,war
2829,5,dvd,pos,dvd,pos,True,dvd
1421,1,classic,pos,classic,pos,True,classic
1421,2,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
1421,3,world war ii,pos,world war ii,pos,True,world war ii
1421,4,nazis,pos,nazis,pos,True,nazis
1421,5,seen more than once,pos,seen more than once,pos,True,seen more than once
6292,1,fantasy,pos,fantasy,pos,True,fantasy
6292,2,dvd,pos,dvd,pos,True,dvd
6292,3,magic,pos,magic,pos,True,magic
6292,4,overrated,pos,overrated,pos,True,overrated
6292,5,action,pos,action,pos,True,action
3013,1,drugs,pos,drugs,pos,True,drugs
3013,2,violence,pos,violence,pos,True,violence
3013,3,based on a book,pos,based on a book,pos,True,based on a book
3013,4,crime,pos,crime,pos,True,crime
3013,5,black comedy,pos,black comedy,pos,True,black comedy
7714,1,surreal,pos,surreal,pos,True,surreal
7714,2,jim carrey,pos,jim carrey,pos,True,jim carrey
7714,3,memory,pos,memory,pos,True,memory
7714,4,quirky,pos,quirky,pos,True,quirky
7714,5,love,pos,love,pos,True,love
7199,1,johnny depp,pos,johnny depp,pos,True,johnny depp
7199,2,remake,pos,remake,pos,True,remake
7199,3,children,pos,children,pos,True,children
7199,4,comic book,neg,comic book,neg,True,comic book
7199,5,fantasy,pos,fantasy,pos,True,fantasy
5425,1,fantasy,neg,fantasy,neg,True,fantasy
5425,2,suicide,pos,suicide,pos,True,suicide
5425,3,depressing,pos,depressing,pos,True,depressing
5425,4,nicolas cage,pos,nicolas cage,pos,True,nicolas cage
5425,5,dark,pos,dark,pos,True,dark
6160,1,time travel,pos,time travel,pos,True,time travel
6160,2,aliens,neg,aliens,neg,True,aliens
6160,3,martial arts,neg,martial arts,neg,True,martial arts
6160,4,sequel,pos,sequel,pos,True,sequel
6160,5,tom hanks,neg,tom hanks,neg,True,tom hanks
2277,1,hitchcock,pos,hitchcock,pos,True,hitchcock
2277,2,classic,pos,classic,pos,True,classic
2277,3,alfred hitchcock,pos,alfred hitchcock,pos,True,alfred hitchcock
2277,4,mystery,pos,mystery,pos,True,mystery
2277,5,prison,neg,prison,neg,True,prison
1968,1,robots,pos,robots,pos,True,robots
1968,2,super-hero,neg,super-hero,neg,True,super-hero
1968,3,funny,pos,funny,pos,True,funny
1968,4,comic book,neg,comic book,neg,True,comic book
1968,5,time travel,neg,time travel,neg,True,time travel
3813,1,hilarious,pos,hilarious,pos,True,hilarious
3813,2,fantasy,neg,fantasy,neg,True,fantasy
3813,3,parody,pos,parody,pos,True,parody
3813,4,fun,pos,fun,pos,True,fun
3813,5,seen more than once,pos,seen more than once,pos,True,seen more than once
173,1,religion,pos,religion,pos,True,religion
173,2,hilarious,pos,hilarious,pos,True,hilarious
173,3,funny,pos,funny,pos,True,funny
173,4,parody,pos,parody,pos,True,parody
173,5,comedy,pos,comedy,pos,True,comedy
1642,1,classic,pos,classic,pos,True,classic
1642,2,tom hanks,neg,tom hanks,neg,True,tom hanks
1642,3,sci-fi,neg,sci-fi,neg,True,sci-fi
1642,4,harrison ford,neg,harrison ford,neg,True,harrison ford
1642,5,alfred hitchcock,neg,alfred hitchcock,neg,True,alfred hitchcock
5772,1,sci-fi,pos,sci-fi,pos,True,sci-fi
5772,2,space,pos,space,pos,True,space
5772,3,harrison ford,pos,harrison ford,pos,True,harrison ford
5772,4,classic,pos,classic,pos,True,classic
5772,5,action,pos,action,pos,True,action
5356,1,heist,pos,heist,pos,True,heist
5356,2,crime,pos,crime,pos,True,crime
5356,3,brad pitt,pos,brad pitt,pos,True,brad pitt
5356,4,matt damon,pos,matt damon,pos,True,matt damon
5356,5,twist ending,neg,twist ending,neg,True,twist ending
1472,1,tom hanks,pos,tom hanks,pos,True,tom hanks
1472,2,new york,pos,new york,pos,True,new york
1472,3,classic,neg,classic,neg,True,classic
1472,4,children,pos,children,pos,True,children
1472,5,new york city,pos,new york city,pos,True,new york city
7887,1,france,pos,france,pos,True,france
7887,2,history,pos,history,pos,True,history
7887,3,johnny depp,pos,johnny depp,pos,True,johnny depp
7887,4,magic,pos,magic,pos,True,magic
7887,5,remake,pos,remake,pos,True,remake
5021,1,serial killer,pos,serial killer,pos,True,serial killer
5021,2,cannibalism,pos,cannibalism,pos,True,cannibalism
5021,3,crime,pos,crime,pos,True,crime
5021,4,oscar (best picture),pos,oscar (best picture),pos,True,oscar (best picture)
5021,5,oscar (best actor),pos,oscar (best actor),pos,True,oscar (best actor)
5749,1,super-hero,pos,super-hero,pos,True,super-hero
