user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
848,3,sausage,neg,bacon,neg,True,fry,3.0,169 (12),150 (40),102 (19),303 (54),176 (2)
848,4,burger,neg,coffee,neg,True,fry,3.0,169 (12),150 (40),102 (19),303 (54),176 (2)
848,5,duck,neg,fish,neg,True,fry,3.0,169 (12),150 (40),102 (19),303 (54),176 (2)
550,1,modern,neg,solid,neg,True,oyster,22.0,100 (0),79 (1),109 (2),32 (3),165 (4)
550,2,shrimp,pos,curry,neg,False,oyster,22.0,100 (0),79 (1),109 (2),32 (3),165 (4)
550,3,sashimi,pos,salmon,pos,True,oyster,22.0,100 (0),79 (1),109 (2),153 (6),117 (5)
550,4,calamari,neg,attentive,neg,True,oyster,22.0,100 (0),79 (1),109 (2),153 (6),117 (5)
550,5,fresh,pos,chicken,neg,False,oyster,22.0,100 (0),79 (1),109 (2),153 (6),117 (5)
6611,1,quick,neg,curry,neg,True,thai,155.0,0 (0),1 (1),2 (2),4 (3),6 (4)
6611,2,yummy,neg,chair,neg,True,thai,155.0,0 (0),1 (1),2 (2),4 (3),6 (4)
6611,3,downtown,neg,expensive,neg,True,thai,155.0,0 (0),1 (1),2 (2),4 (3),6 (4)
6611,4,busy,neg,fry,neg,True,thai,155.0,0 (0),1 (1),4 (3),2 (2),6 (4)
6611,5,reasonable,neg,patty,neg,True,thai,155.0,0 (0),1 (1),4 (3),2 (2),6 (4)
304,1,tempura,neg,japanese,neg,True,sushi,191.0,197 (0),931 (1),497 (2),817 (3),64 (4)
304,2,pricey,neg,vegan,neg,True,sushi,191.0,197 (0),931 (1),817 (3),497 (2),64 (4)
304,3,expensive,neg,parking,neg,True,sushi,191.0,197 (0),931 (1),817 (3),497 (2),64 (4)
304,4,modern,neg,solid,neg,True,sushi,191.0,197 (0),931 (1),64 (4),817 (3),298 (5)
304,5,salmon,pos,sushi,pos,True,sushi,191.0,197 (0),931 (1),64 (4),817 (3),298 (5)
4277,1,quick,neg,curry,neg,True,ramen,90.0,46 (0),39 (1),19 (2),0 (3),30 (4)
4277,2,salt,neg,tax,neg,True,ramen,90.0,46 (0),39 (1),0 (3),15 (5),40 (6)
4277,3,egg,neg,dessert,neg,True,ramen,90.0,46 (0),39 (1),0 (3),15 (5),40 (6)
4277,4,casual,neg,solid,neg,True,thai,90.0,0 (3),46 (0),39 (1),40 (6),15 (5)
4277,5,coconut,neg,vegan,neg,True,thai,90.0,0 (3),46 (0),39 (1),40 (6),15 (5)
817,1,pasta,neg,pizza,neg,True,cheesecake,470.0,304 (0),278 (1),293 (2),23 (3),75 (4)
817,2,cheese,pos,beef,neg,False,cheesecake,470.0,304 (0),293 (2),278 (1),23 (3),75 (4)
817,3,wait,neg,dinner,neg,True,cheesecake,470.0,304 (0),75 (4),396 (9),23 (3),32 (21)
817,4,mall,neg,sour,neg,True,cheesecake,470.0,304 (0),75 (4),396 (9),23 (3),32 (21)
817,5,store,neg,ice cream,neg,True,cheesecake,470.0,304 (0),396 (9),75 (4),23 (3),32 (21)
1757,1,coffee,pos,sandwich,neg,False,brunch,40.0,65 (0),46 (1),90 (2),32 (3),474 (4)
1757,2,avocado,neg,avocado,neg,True,egg,40.0,32 (3),40 (9),569 (374),34 (21),64 (42)
1757,3,potato,pos,brunch,pos,True,egg,40.0,32 (3),569 (374),40 (9),34 (21),64 (42)
1757,4,ramen,neg,sashimi,neg,True,egg,40.0,569 (374),34 (21),32 (3),75 (192),546 (899)
1757,5,wait,pos,dinner,neg,False,egg,40.0,569 (374),34 (21),75 (192),546 (899),32 (3)
835,1,vietnamese,neg,pork,neg,True,tea,159.0,95 (0),20 (1),100 (2),32 (3),122 (4)
835,2,bubble,pos,fruit,neg,False,tea,159.0,95 (0),20 (1),61 (7),122 (4),58 (5)
835,3,bubble tea,pos,milk tea,pos,True,tea,159.0,20 (1),95 (0),397 (8),125 (18),32 (3)
835,4,matcha,neg,milk,pos,False,tea,159.0,20 (1),397 (8),159 (68),100 (2),125 (18)
835,5,milk,pos,chocolate,neg,False,tea,159.0,20 (1),397 (8),159 (68),122 (4),125 (18)
3005,1,beef,pos,salad,neg,False,corn,32.0,134 (0),38 (1),639 (2),19 (3),0 (4)
3005,2,lettuce,neg,tax,neg,True,corn,32.0,134 (0),20 (7),639 (2),38 (1),311 (23)
3005,3,deep fried,pos,booth,neg,False,corn,32.0,134 (0),20 (7),639 (2),38 (1),311 (23)
3005,4,baked,pos,steak,neg,False,corn,32.0,134 (0),19 (3),639 (2),311 (23),20 (7)
3005,5,tempura,pos,tempura,pos,True,corn,32.0,134 (0),19 (3),311 (23),639 (2),20 (7)
279,1,tempura,neg,japanese,pos,False,sushi,72.0,201 (0),42 (1),272 (2),20 (3),112 (4)
279,2,pricey,neg,vegan,neg,True,sushi,72.0,201 (0),272 (2),42 (1),112 (4),264 (5)
279,3,modern,neg,solid,neg,True,sushi,72.0,201 (0),272 (2),42 (1),112 (4),264 (5)
279,4,fresh,pos,chicken,neg,False,sushi,72.0,201 (0),272 (2),42 (1),112 (4),264 (5)
279,5,fish,pos,egg,neg,False,sushi,72.0,201 (0),272 (2),518 (9),42 (1),400 (10)
3352,1,quick,neg,curry,neg,True,thai,324.0,950 (0),40 (1),811 (2),568 (3),193 (4)
3352,2,yummy,neg,chair,neg,True,thai,324.0,950 (0),40 (1),568 (3),811 (2),193 (4)
3352,3,downtown,neg,expensive,neg,True,thai,324.0,950 (0),40 (1),568 (3),811 (2),193 (4)
3352,4,busy,neg,fry,neg,True,thai,324.0,950 (0),40 (1),193 (4),568 (3),811 (2)
3352,5,reasonable,neg,patty,neg,True,thai,324.0,950 (0),40 (1),568 (3),193 (4),811 (2)
5710,1,quick,neg,curry,neg,True,thai,98.0,0 (0),6 (1),9 (2),19 (3),2 (4)
5710,2,yummy,neg,chair,neg,True,thai,98.0,0 (0),6 (1),9 (2),2 (4),19 (3)
5710,3,downtown,neg,expensive,neg,True,thai,98.0,0 (0),6 (1),9 (2),2 (4),19 (3)
5710,4,busy,neg,fry,neg,True,thai,98.0,0 (0),9 (2),6 (1),2 (4),1 (5)
5710,5,reasonable,neg,patty,neg,True,thai,98.0,0 (0),9 (2),6 (1),19 (3),2 (4)
2604,1,coffee,pos,sandwich,neg,False,brunch,14.0,82 (0),40 (1),0 (2),77 (3),116 (4)
2604,2,breakfast,neg,beer,neg,True,brunch,14.0,40 (1),0 (2),10 (11),116 (4),5 (9)
2604,3,wait,pos,dinner,pos,True,brunch,14.0,40 (1),0 (2),10 (11),116 (4),5 (9)
2604,4,pancake,neg,egg,pos,False,brunch,14.0,40 (1),36 (93),82 (0),0 (2),10 (11)
2604,5,egg,pos,dessert,neg,False,brunch,14.0,36 (93),40 (1),290 (75),0 (2),82 (0)
2665,1,quick,neg,curry,neg,True,thai,58.0,30 (0),8 (1),0 (2),9 (3),314 (4)
2665,2,yummy,neg,chair,neg,True,thai,58.0,30 (0),8 (1),0 (2),9 (3),314 (4)
2665,3,downtown,neg,expensive,neg,True,thai,58.0,30 (0),8 (1),0 (2),9 (3),314 (4)
2665,4,busy,neg,fry,pos,False,thai,58.0,30 (0),8 (1),9 (3),0 (2),1 (8)
2665,5,reasonable,neg,patty,neg,True,thai,58.0,30 (0),8 (1),0 (2),9 (3),1 (8)
1196,1,tempura,neg,japanese,neg,True,sushi,112.0,15 (0),27 (1),39 (2),40 (3),363 (4)
1196,2,pricey,neg,vegan,neg,True,sushi,112.0,15 (0),27 (1),39 (2),40 (3),281 (6)
1196,3,mexican,neg,taco,neg,True,fish,112.0,15 (0),27 (1),39 (2),40 (3),281 (6)
1196,4,modern,neg,solid,neg,True,sushi,112.0,15 (0),27 (1),39 (2),40 (3),363 (4)
1196,5,sashimi,pos,salmon,neg,False,sushi,112.0,15 (0),27 (1),39 (2),40 (3),363 (4)
6700,1,spicy,pos,soup,neg,False,taco,2.0,0 (0),1 (1),5 (2),4 (3),2 (4)
6700,2,octopus,pos,pizza,neg,False,taco,2.0,0 (0),5 (2),1 (1),4 (3),2 (4)
6700,3,tuna,pos,japanese,neg,False,taco,2.0,0 (0),5 (2),1 (1),2 (4),4 (3)
6700,4,chip,neg,chip,neg,True,taco,2.0,0 (0),5 (2),1 (1),4 (3),2 (4)
6700,5,shrimp,pos,shrimp,pos,True,taco,2.0,0 (0),5 (2),1 (1),2 (4),4 (3)
400,1,vietnamese,neg,pork,neg,True,tea,114.0,22 (0),16 (1),35 (2),27 (3),110 (4)
400,2,crispy,neg,fast,neg,True,chicken,114.0,22 (0),16 (1),35 (2),27 (3),110 (4)
400,3,curry,neg,fish,neg,True,chicken,114.0,22 (0),16 (1),35 (2),27 (3),110 (4)
400,4,spicy,neg,soup,neg,True,chicken,114.0,22 (0),16 (1),35 (2),123 (9),27 (3)
400,5,lunch,neg,beef,neg,True,chicken,114.0,22 (0),35 (2),16 (1),123 (9),310 (8)
3968,1,tempura,neg,japanese,neg,True,sushi,191.0,0 (0),38 (1),4 (2),42 (3),22 (4)
3968,2,quick,neg,curry,neg,True,thai,191.0,0 (0),38 (1),4 (2),42 (3),22 (4)
3968,3,modern,neg,solid,neg,True,sushi,191.0,0 (0),38 (1),4 (2),42 (3),22 (4)
3968,4,fresh,pos,chicken,neg,False,sushi,191.0,0 (0),38 (1),4 (2),42 (3),22 (4)
3968,5,sashimi,pos,salmon,pos,True,sushi,191.0,42 (3),38 (1),0 (0),20 (6),15 (9)
3117,1,quick,pos,curry,neg,False,ramen,8.0,16 (0),219 (1),102 (2),2 (3),0 (4)
3117,2,salt,pos,tax,neg,False,ramen,8.0,2 (3),37 (33),4 (11),11 (10),219 (1)
3117,3,soup,pos,fried,neg,False,ramen,8.0,8 (18),2 (3),37 (33),11 (10),102 (2)
3117,4,spicy,pos,spicy,pos,True,ramen,8.0,8 (18),37 (33),102 (2),11 (10),2 (3)
3117,5,belly,neg,belly,neg,True,ramen,8.0,8 (18),102 (2),37 (33),219 (1),11 (10)
1980,1,quick,neg,curry,pos,False,thai,41.0,266 (0),1 (1),2 (2),0 (3),41 (4)
1980,2,casual,neg,solid,neg,True,thai,41.0,266 (0),1 (1),2 (2),0 (3),41 (4)
1980,3,yummy,neg,chair,neg,True,thai,41.0,266 (0),1 (1),2 (2),0 (3),41 (4)
1980,4,reasonable,neg,patty,neg,True,thai,41.0,266 (0),1 (1),2 (2),0 (3),41 (4)
1980,5,downtown,neg,expensive,neg,True,thai,41.0,266 (0),1 (1),2 (2),0 (3),41 (4)
1047,1,coffee,pos,sandwich,neg,False,brunch,14.0,59 (0),85 (1),31 (2),2 (3),251 (4)
1047,2,breakfast,neg,beer,neg,True,brunch,14.0,964 (28),251 (4),386 (62),299 (45),31 (2)
1047,3,wait,pos,dinner,pos,True,brunch,14.0,964 (28),251 (4),386 (62),299 (45),31 (2)
1047,4,pancake,neg,egg,pos,False,brunch,14.0,68 (71),41 (52),207 (123),85 (1),45 (48)
1047,5,egg,pos,dessert,neg,False,brunch,14.0,68 (71),41 (52),207 (123),85 (1),302 (21)
5153,1,wait,neg,dinner,neg,True,soup,205.0,77 (0),0 (1),40 (2),260 (3),38 (4)
5153,2,spicy,pos,soup,pos,True,soup,205.0,77 (0),0 (1),40 (2),260 (3),38 (4)
5153,3,quick,neg,curry,neg,True,noodle,205.0,260 (3),77 (0),216 (6),70 (16),40 (2)
5153,4,egg,neg,dessert,neg,True,noodle,205.0,260 (3),77 (0),216 (6),70 (16),40 (2)
5153,5,pork,neg,spicy,neg,True,noodle,205.0,260 (3),77 (0),216 (6),40 (2),70 (16)
3110,1,brunch,pos,burger,pos,True,waffle,42.0,31 (0),278 (1),6 (2),0 (3),9 (4)
3110,2,cookie,neg,market,neg,True,waffle,42.0,135 (9),0 (3),33 (11),5 (5),6 (2)
3110,3,creamy,neg,cone,neg,True,waffle,42.0,135 (9),0 (3),33 (11),5 (5),6 (2)
3110,4,plaza,neg,booth,neg,True,waffle,42.0,135 (9),0 (3),33 (11),12 (23),5 (5)
3110,5,mall,neg,sour,neg,True,waffle,42.0,135 (9),0 (3),33 (11),12 (23),5 (5)
1135,1,quick,neg,curry,neg,True,thai,47.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,2,yummy,neg,chair,neg,True,thai,47.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,3,downtown,neg,expensive,neg,True,thai,47.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,4,busy,neg,fry,neg,True,thai,47.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,5,reasonable,neg,patty,neg,True,thai,47.0,522 (0),51 (1),47 (2),381 (3),111 (4)
3564,1,quick,neg,curry,neg,True,ramen,34.0,0 (0),1 (1),14 (2),3 (3),2 (4)
3564,2,salt,neg,tax,neg,True,ramen,34.0,0 (0),1 (1),14 (2),3 (3),2 (4)
3564,3,egg,pos,dessert,neg,False,ramen,34.0,0 (0),1 (1),14 (2),3 (3),2 (4)
3564,4,pork,pos,spicy,pos,True,ramen,34.0,0 (0),1 (1),21 (7),2 (4),31 (22)
3564,5,noodle,pos,pork,pos,True,ramen,34.0,0 (0),1 (1),31 (22),63 (10),101 (64)
5027,1,coffee,pos,sandwich,neg,False,brunch,36.0,0 (0),3 (1),6 (2),48 (3),2 (4)
5027,2,breakfast,pos,beer,neg,False,brunch,36.0,0 (0),3 (1),6 (2),130 (8),48 (3)
5027,3,french,neg,french,neg,True,brunch,36.0,0 (0),3 (1),6 (2),130 (8),48 (3)
5027,4,bacon,pos,sausage,neg,False,brunch,36.0,0 (0),3 (1),6 (2),130 (8),2 (4)
5027,5,friendly,pos,friendly,pos,True,egg,36.0,0 (0),3 (1),6 (2),130 (8),48 (3)
551,1,quick,neg,curry,neg,True,ramen,71.0,120 (0),193 (1),203 (2),210 (3),27 (4)
551,2,salt,neg,tax,neg,True,ramen,71.0,120 (0),193 (1),203 (2),27 (4),210 (3)
551,3,egg,pos,dessert,neg,False,ramen,71.0,120 (0),193 (1),203 (2),27 (4),210 (3)
551,4,pork,pos,spicy,pos,True,ramen,71.0,27 (4),203 (2),120 (0),9 (12),193 (1)
551,5,noodle,pos,pork,pos,True,ramen,71.0,27 (4),203 (2),146 (16),120 (0),9 (12)
1636,1,quick,neg,curry,neg,True,thai,129.0,0 (0),388 (1),975 (2),2 (3),16 (4)
1636,2,yummy,neg,chair,neg,True,thai,129.0,0 (0),388 (1),975 (2),2 (3),16 (4)
1636,3,downtown,neg,expensive,neg,True,thai,129.0,0 (0),388 (1),975 (2),2 (3),16 (4)
1636,4,busy,neg,fry,neg,True,thai,129.0,0 (0),388 (1),975 (2),2 (3),79 (5)
1636,5,reasonable,neg,patty,neg,True,thai,129.0,0 (0),388 (1),975 (2),79 (5),2 (3)
2619,1,chicken,pos,friendly,neg,False,beef,215.0,117 (0),215 (1),233 (2),161 (3),90 (4)
2619,2,oyster,neg,lobster,neg,True,fresh,215.0,117 (0),463 (8),161 (3),457 (63),295 (40)
2619,3,beef,pos,salad,neg,False,noodle,215.0,117 (0),463 (8),161 (3),457 (63),96 (19)
2619,4,sushi,neg,lunch,neg,True,fresh,215.0,117 (0),161 (3),215 (1),457 (63),463 (8)
2619,5,japanese,neg,sashimi,neg,True,fresh,215.0,117 (0),161 (3),215 (1),457 (63),463 (8)
91,1,quick,neg,curry,neg,True,ramen,198.0,27 (0),98 (1),922 (2),107 (3),404 (4)
91,2,salt,neg,tax,neg,True,ramen,198.0,27 (0),98 (1),922 (2),107 (3),404 (4)
91,3,egg,pos,dessert,neg,False,ramen,198.0,27 (0),98 (1),922 (2),107 (3),404 (4)
91,4,pork,pos,spicy,pos,True,ramen,198.0,27 (0),922 (2),98 (1),404 (4),15 (5)
91,5,noodle,pos,pork,pos,True,ramen,198.0,27 (0),100 (38),198 (18),922 (2),98 (1)
19,1,soup,pos,fried,pos,True,lobster,19.0,930 (0),1099 (1),235 (2),116 (3),198 (4)
19,2,steamed,pos,chinese,pos,True,lobster,19.0,1099 (1),235 (2),930 (0),116 (3),198 (4)
19,3,fish,pos,egg,neg,False,lobster,19.0,235 (2),116 (3),930 (0),1099 (1),198 (4)
19,4,dinner,pos,fresh,pos,True,lobster,19.0,235 (2),198 (4),116 (3),20 (7),940 (9)
19,5,steamed,pos,steamed,pos,True,lobster,19.0,116 (3),198 (4),20 (7),235 (2),197 (27)
2691,1,quick,pos,curry,pos,True,thai,0.0,0 (0),2 (1),4 (2),6 (3),5 (4)
2691,2,yummy,pos,chair,neg,False,thai,0.0,2 (1),4 (2),0 (0),6 (3),302 (6)
2691,3,wait,pos,dinner,pos,True,thai,0.0,0 (0),2 (1),4 (2),6 (3),1 (5)
2691,4,downtown,pos,expensive,neg,False,thai,0.0,227 (12),0 (0),2 (1),4 (2),302 (6)
2691,5,busy,pos,fry,neg,False,thai,0.0,227 (12),0 (0),2 (1),4 (2),5 (4)
897,1,quick,neg,curry,neg,True,ramen,328.0,96 (0),233 (1),39 (2),298 (3),507 (4)
897,2,salt,neg,tax,neg,True,ramen,328.0,233 (1),96 (0),298 (3),39 (2),507 (4)
897,3,egg,neg,dessert,neg,True,ramen,328.0,233 (1),96 (0),298 (3),39 (2),507 (4)
897,4,pork,pos,spicy,pos,True,ramen,328.0,233 (1),96 (0),39 (2),298 (3),507 (4)
897,5,belly,neg,fried,neg,True,ramen,328.0,311 (30),233 (1),96 (0),301 (50),71 (6)
5111,1,beef,neg,salad,pos,False,wait,55.0,1 (0),2 (1),5 (2),9 (3),6 (4)
5111,2,spicy,neg,soup,neg,True,wait,55.0,1 (0),2 (1),5 (2),6 (4),9 (3)
5111,3,thai,neg,fast,neg,True,wait,55.0,1 (0),2 (1),5 (2),7 (6),6 (4)
5111,4,friendly,neg,alcoholic beverage,neg,True,wait,55.0,1 (0),2 (1),5 (2),7 (6),6 (4)
5111,5,dinner,neg,fresh,neg,True,wait,55.0,1 (0),2 (1),5 (2),7 (6),6 (4)
2250,1,wine,neg,tomato,neg,True,steak,149.0,32 (0),531 (1),15 (2),49 (3),22 (4)
2250,2,dinner,pos,fresh,neg,False,steak,149.0,32 (0),531 (1),49 (3),15 (2),22 (4)
2250,3,potato,pos,brunch,neg,False,steak,149.0,32 (0),22 (4),15 (2),82 (10),110 (27)
2250,4,bread,neg,busy,neg,True,steak,149.0,32 (0),15 (2),22 (4),110 (27),149 (29)
2250,5,french,neg,breakfast,neg,True,steak,149.0,32 (0),149 (29),15 (2),22 (4),110 (27)
6726,1,coffee,pos,sandwich,neg,False,brunch,14.0,0 (0),4 (1),1 (2),3 (3),2 (4)
6726,2,breakfast,neg,beer,neg,True,brunch,14.0,0 (0),4 (1),1 (2),3 (3),5 (5)
6726,3,wait,pos,dinner,pos,True,brunch,14.0,0 (0),4 (1),1 (2),3 (3),5 (5)
6726,4,pancake,neg,egg,pos,False,brunch,14.0,68 (75),0 (0),3 (3),7 (6),4 (1)
6726,5,egg,pos,dessert,neg,False,brunch,14.0,68 (75),0 (0),3 (3),7 (6),4 (1)
2595,1,tempura,pos,japanese,pos,True,sushi,20.0,342 (0),497 (1),39 (2),53 (3),465 (4)
2595,2,pricey,neg,vegan,neg,True,sushi,20.0,342 (0),497 (1),96 (5),39 (2),153 (6)
2595,3,expensive,neg,parking,neg,True,sushi,20.0,342 (0),497 (1),96 (5),39 (2),153 (6)
2595,4,modern,neg,solid,neg,True,sushi,20.0,342 (0),285 (22),53 (3),153 (6),96 (5)
2595,5,salmon,pos,sushi,pos,True,sushi,20.0,342 (0),285 (22),53 (3),153 (6),96 (5)
109,1,quick,pos,curry,pos,True,thai,0.0,335 (0),376 (1),260 (2),89 (3),786 (4)
109,2,yummy,pos,chair,neg,False,thai,0.0,335 (0),544 (5),260 (2),278 (42),376 (1)
109,3,wait,pos,dinner,pos,True,thai,0.0,1057 (426),0 (64),2 (13),12 (12),485 (21)
109,4,downtown,pos,expensive,neg,False,thai,0.0,1057 (426),122 (69),0 (64),2 (13),492 (20)
109,5,busy,pos,fry,neg,False,thai,0.0,1057 (426),0 (64),2 (13),16 (45),122 (69)
4092,1,quick,neg,curry,neg,True,thai,73.0,0 (0),1 (1),2 (2),4 (3),87 (4)
4092,2,yummy,neg,chair,neg,True,thai,73.0,0 (0),1 (1),2 (2),4 (3),87 (4)
4092,3,downtown,neg,expensive,neg,True,thai,73.0,0 (0),1 (1),2 (2),4 (3),87 (4)
4092,4,busy,neg,fry,pos,False,thai,73.0,0 (0),1 (1),2 (2),87 (4),4 (3)
4092,5,reasonable,neg,patty,neg,True,thai,73.0,0 (0),1 (1),2 (2),87 (4),4 (3)
165,1,tempura,neg,japanese,pos,False,sushi,16.0,219 (0),100 (1),301 (2),30 (3),117 (4)
165,2,pricey,pos,vegan,neg,False,sushi,16.0,219 (0),100 (1),301 (2),30 (3),91 (6)
165,3,expensive,pos,parking,neg,False,sushi,16.0,100 (1),219 (0),30 (3),58 (21),301 (2)
165,4,scallop,pos,scallop,pos,True,sushi,16.0,100 (1),16 (80),219 (0),30 (3),58 (21)
165,5,fish,pos,fish,pos,True,sushi,16.0,100 (1),16 (80),219 (0),30 (3),58 (21)
41,1,tempura,neg,japanese,neg,True,sushi,362.0,649 (0),27 (1),383 (2),65 (3),363 (4)
41,2,pricey,neg,vegan,neg,True,sushi,362.0,649 (0),383 (2),27 (1),65 (3),363 (4)
41,3,expensive,neg,parking,neg,True,sushi,362.0,649 (0),383 (2),27 (1),65 (3),363 (4)
41,4,modern,neg,solid,neg,True,sushi,362.0,383 (2),649 (0),27 (1),53 (7),65 (3)
41,5,salmon,pos,sushi,pos,True,sushi,362.0,383 (2),649 (0),27 (1),53 (7),65 (3)
247,1,mall,neg,sour,neg,True,pasta,25.0,275 (0),59 (1),3 (2),189 (3),4 (4)
247,2,tomato,neg,italian,pos,False,pasta,25.0,275 (0),59 (1),3 (2),189 (3),4 (4)
247,3,bread,pos,busy,pos,True,pasta,25.0,275 (0),59 (1),3 (2),4 (4),189 (3)
247,4,olive,pos,italian,pos,True,pasta,25.0,291 (9),59 (1),275 (0),3 (2),4 (4)
247,5,pizza,pos,bread,pos,True,pasta,25.0,291 (9),25 (53),3 (2),59 (1),4 (4)
997,1,quick,neg,curry,neg,True,ramen,328.0,19 (0),120 (1),288 (2),511 (3),1 (4)
997,2,salt,neg,tax,neg,True,ramen,328.0,19 (0),120 (1),511 (3),288 (2),198 (5)
997,3,egg,neg,dessert,neg,True,ramen,328.0,19 (0),120 (1),511 (3),288 (2),198 (5)
997,4,pork,pos,spicy,pos,True,ramen,328.0,120 (1),19 (0),511 (3),288 (2),1 (4)
997,5,belly,neg,fried,neg,True,ramen,328.0,198 (5),19 (0),120 (1),288 (2),79 (7)
328,1,gelato,neg,sesame,neg,True,ice cream,5.0,193 (0),143 (1),648 (2),13 (3),107 (4)
328,2,matcha,neg,milk,neg,True,ice cream,5.0,193 (0),143 (1),648 (2),13 (3),107 (4)
328,3,tea,pos,salad,neg,False,ice cream,5.0,193 (0),143 (1),13 (3),648 (2),107 (4)
328,4,green tea,neg,green tea,neg,True,ice cream,5.0,193 (0),648 (2),166 (10),274 (8),143 (1)
328,5,cookie,pos,market,neg,False,ice cream,5.0,193 (0),648 (2),143 (1),274 (8),166 (10)
5282,1,quick,neg,curry,neg,True,thai,207.0,0 (0),1 (1),3 (2),2 (3),7 (4)
5282,2,yummy,neg,chair,neg,True,thai,207.0,0 (0),1 (1),3 (2),2 (3),7 (4)
5282,3,downtown,neg,expensive,neg,True,thai,207.0,0 (0),1 (1),3 (2),2 (3),7 (4)
5282,4,busy,neg,fry,neg,True,thai,207.0,0 (0),1 (1),3 (2),2 (3),7 (4)
5282,5,reasonable,neg,patty,neg,True,thai,207.0,0 (0),1 (1),3 (2),2 (3),7 (4)
37,1,gelato,neg,sesame,neg,True,ice cream,140.0,206 (0),594 (1),401 (2),13 (3),354 (4)
37,2,matcha,neg,milk,neg,True,ice cream,140.0,206 (0),594 (1),401 (2),13 (3),354 (4)
37,3,tea,neg,salad,neg,True,ice cream,140.0,206 (0),594 (1),401 (2),13 (3),354 (4)
37,4,green tea,neg,green tea,neg,True,ice cream,140.0,206 (0),594 (1),401 (2),13 (3),354 (4)
37,5,cookie,pos,market,neg,False,ice cream,140.0,206 (0),594 (1),13 (3),401 (2),354 (4)
1804,1,waffle,neg,cone,neg,True,sandwich,93.0,103 (0),0 (1),247 (2),249 (3),31 (4)
1804,2,pork belly,neg,fried,neg,True,sandwich,93.0,103 (0),0 (1),247 (2),249 (3),31 (4)
1804,3,belly,neg,belly,neg,True,sandwich,93.0,103 (0),0 (1),247 (2),249 (3),31 (4)
1804,4,cookie,neg,market,neg,True,sandwich,93.0,103 (0),0 (1),247 (2),249 (3),239 (5)
1804,5,kimchi,neg,noodle,neg,True,sandwich,93.0,103 (0),0 (1),247 (2),31 (4),249 (3)
893,1,tempura,neg,japanese,neg,True,sushi,197.0,42 (0),397 (1),328 (2),315 (3),74 (4)
893,2,pricey,neg,vegan,neg,True,sushi,197.0,42 (0),397 (1),328 (2),315 (3),74 (4)
893,3,expensive,neg,parking,neg,True,sushi,197.0,42 (0),397 (1),328 (2),315 (3),74 (4)
893,4,modern,neg,solid,neg,True,sushi,197.0,397 (1),42 (0),328 (2),315 (3),74 (4)
893,5,salmon,pos,sushi,pos,True,sushi,197.0,397 (1),42 (0),328 (2),315 (3),74 (4)
2019,1,quick,neg,curry,neg,True,thai,102.0,7 (0),0 (1),344 (2),31 (3),3 (4)
2019,2,yummy,neg,chair,neg,True,thai,102.0,7 (0),0 (1),344 (2),31 (3),3 (4)
2019,3,downtown,neg,expensive,neg,True,thai,102.0,7 (0),0 (1),344 (2),31 (3),3 (4)
2019,4,busy,neg,fry,neg,True,thai,102.0,7 (0),0 (1),344 (2),31 (3),3 (4)
2019,5,reasonable,neg,patty,neg,True,thai,102.0,7 (0),0 (1),344 (2),31 (3),3 (4)
470,1,mango,neg,matcha,neg,True,gelato,43.0,611 (0),245 (1),251 (2),64 (3),33 (4)
470,2,vietnamese,pos,pork,neg,False,gelato,43.0,611 (0),245 (1),251 (2),33 (4),64 (3)
470,3,tea,pos,salad,neg,False,gelato,43.0,35 (9),64 (3),245 (1),611 (0),251 (2)
470,4,milk,pos,chocolate,pos,True,gelato,43.0,64 (3),134 (10),172 (12),383 (34),298 (77)
470,5,milk tea,pos,mango,neg,False,gelato,43.0,64 (3),172 (12),134 (10),383 (34),251 (2)
859,1,coffee,neg,sandwich,neg,True,brunch,133.0,46 (0),32 (1),117 (2),0 (3),134 (4)
859,2,breakfast,pos,beer,neg,False,brunch,133.0,46 (0),32 (1),117 (2),134 (4),0 (3)
859,3,yummy,neg,chair,neg,True,thai,133.0,46 (0),40 (17),32 (1),0 (3),1837 (42)
859,4,coconut,neg,vegan,neg,True,thai,133.0,46 (0),40 (17),32 (1),0 (3),1837 (42)
859,5,beef,neg,salad,neg,True,thai,133.0,46 (0),40 (17),32 (1),0 (3),1141 (6)
6020,1,beef,neg,salad,neg,True,wait,72.0,0 (0),2 (1),1 (2),3 (3),8 (4)
6020,2,spicy,neg,soup,neg,True,wait,72.0,0 (0),2 (1),1 (2),3 (3),8 (4)
6020,3,thai,neg,fast,neg,True,wait,72.0,0 (0),2 (1),1 (2),3 (3),8 (4)
6020,4,friendly,neg,alcoholic beverage,neg,True,wait,72.0,0 (0),2 (1),1 (2),3 (3),8 (4)
6020,5,coconut,neg,vegan,neg,True,wait,72.0,0 (0),2 (1),1 (2),3 (3),8 (4)
808,1,modern,neg,solid,neg,True,oyster,115.0,1472 (0),417 (1),33 (2),138 (3),1646 (4)
