user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
1650,3,busy,neg,fry,pos,False,thai,412.0,789 (289),473 (165),1206 (85),741 (610),1104 (1355)
1650,4,spicy,pos,soup,neg,False,chicken,412.0,789 (289),741 (610),473 (165),1206 (85),441 (543)
1650,5,noodle,neg,dessert,neg,True,chicken,412.0,1206 (85),346 (93),531 (57),646 (45),556 (43)
3956,1,soup,neg,fried,neg,True,meat,117.0,33 (0),22 (1),16 (2),1 (3),9 (4)
3956,2,pork belly,pos,pork belly,pos,True,meat,117.0,33 (0),1 (3),7 (5),22 (1),24 (10)
3956,3,rib,pos,dessert,pos,True,meat,117.0,30 (23),22 (1),33 (0),20 (12),117 (56)
3956,4,belly,pos,belly,pos,True,meat,117.0,30 (23),22 (1),117 (56),16 (2),114 (24)
3956,5,bbq,pos,rib,pos,True,meat,117.0,30 (23),22 (1),16 (2),117 (56),114 (24)
1814,1,quick,pos,curry,pos,True,thai,1.0,851 (0),43 (1),626 (2),69 (3),1582 (4)
1814,2,yummy,neg,chair,neg,True,thai,1.0,278 (25),558 (22),1033 (5),2859 (8),626 (2)
1814,3,downtown,neg,expensive,neg,True,thai,1.0,278 (25),558 (22),1033 (5),2859 (8),626 (2)
1814,4,busy,pos,fry,neg,False,thai,1.0,67 (7),367 (11),1033 (5),558 (22),43 (1)
1814,5,reasonable,neg,patty,neg,True,thai,1.0,278 (25),1033 (5),4 (12),2859 (8),59 (10)
316,1,spicy,neg,soup,neg,True,taco,374.0,349 (0),186 (1),58 (2),170 (3),1169 (4)
316,2,salmon,pos,sushi,neg,False,fish,374.0,1169 (4),349 (0),542 (11),266 (23),294 (19)
316,3,market,neg,espresso,neg,True,fish,374.0,349 (0),472 (14),500 (20),1127 (48),172 (5)
316,4,fresh,pos,chicken,neg,False,fish,374.0,349 (0),472 (14),500 (20),1127 (48),172 (5)
316,5,music,neg,fry,neg,True,fish,374.0,349 (0),500 (20),472 (14),1127 (48),58 (2)
223,1,quick,pos,curry,pos,True,thai,0.0,567 (0),196 (1),210 (2),268 (3),306 (4)
223,2,yummy,pos,chair,neg,False,thai,0.0,567 (0),210 (2),196 (1),285 (5),278 (31)
223,3,wait,pos,dinner,pos,True,thai,0.0,0 (61),210 (2),459 (39),306 (4),341 (19)
223,4,downtown,pos,expensive,neg,False,thai,0.0,567 (0),210 (2),0 (61),1296 (110),196 (1)
223,5,busy,pos,fry,neg,False,thai,0.0,0 (61),46 (63),267 (6),210 (2),567 (0)
198,1,quick,pos,curry,pos,True,thai,4.0,506 (0),930 (1),487 (2),220 (3),189 (4)
198,2,yummy,neg,chair,neg,True,thai,4.0,278 (80),44 (100),506 (0),1088 (40),1247 (157)
198,3,downtown,pos,expensive,neg,False,thai,4.0,278 (80),44 (100),506 (0),1088 (40),1247 (157)
198,4,busy,pos,fry,neg,False,thai,4.0,278 (80),322 (1349),189 (4),160 (14),102 (93)
198,5,reasonable,pos,patty,neg,False,thai,4.0,278 (80),102 (93),322 (1349),160 (14),189 (4)
724,1,coffee,pos,sandwich,neg,False,brunch,10.0,50 (0),92 (1),196 (2),25 (3),332 (4)
724,2,busy,pos,fry,neg,False,pancake,10.0,262 (9),546 (10),447 (5),168 (12),239 (7)
724,3,wait,pos,dinner,pos,True,pancake,10.0,546 (10),447 (5),36 (34),110 (26),168 (12)
724,4,smoked,pos,potato,neg,False,pancake,10.0,546 (10),36 (34),168 (12),110 (26),447 (5)
724,5,steamed,neg,steamed,neg,True,pancake,10.0,546 (10),36 (34),447 (5),129 (21),110 (26)
107,1,quick,pos,curry,pos,True,thai,1.0,58 (0),749 (1),189 (2),310 (3),10 (4)
107,2,yummy,neg,chair,neg,True,thai,1.0,749 (1),189 (2),340 (8),58 (0),165 (9)
107,3,downtown,neg,expensive,neg,True,thai,1.0,749 (1),189 (2),340 (8),58 (0),165 (9)
107,4,busy,pos,fry,neg,False,thai,1.0,189 (2),749 (1),310 (3),2036 (25),10 (4)
107,5,reasonable,neg,patty,neg,True,thai,1.0,165 (9),189 (2),75 (5),122 (19),10 (4)
2641,1,quick,pos,curry,neg,False,ramen,11.0,0 (0),4 (1),1 (2),9 (3),199 (4)
2641,2,salt,neg,tax,neg,True,ramen,11.0,4 (1),0 (0),1 (2),199 (4),9 (3)
2641,3,egg,pos,dessert,neg,False,ramen,11.0,4 (1),0 (0),1 (2),199 (4),9 (3)
2641,4,pork,pos,spicy,pos,True,ramen,11.0,4 (1),0 (0),1 (2),9 (3),31 (10)
2641,5,miso,pos,sashimi,neg,False,ramen,11.0,4 (1),0 (0),31 (10),9 (3),11 (6)
4252,1,wait,pos,dinner,neg,False,sausage,12.0,0 (0),1 (1),7 (2),2 (3),3 (4)
4252,2,beer,pos,potato,neg,False,sausage,12.0,7 (2),0 (0),2 (3),3 (4),14 (5)
4252,3,meat,pos,lunch,neg,False,sausage,12.0,7 (2),14 (5),0 (0),3 (4),1 (1)
4252,4,bun,pos,bun,pos,True,sausage,12.0,144 (13),3 (4),7 (2),2 (3),0 (0)
4252,5,busy,pos,busy,pos,True,sausage,12.0,3 (4),7 (2),66 (47),2 (3),144 (13)
369,1,spicy,neg,soup,neg,True,taco,33.0,397 (0),499 (1),467 (2),79 (3),24 (4)
369,2,octopus,neg,pizza,neg,True,taco,33.0,482 (43),24 (4),291 (8),491 (32),33 (62)
369,3,sour,neg,gravy,neg,True,taco,33.0,491 (32),482 (43),286 (290),702 (59),334 (108)
369,4,market,neg,espresso,neg,True,taco,33.0,491 (32),482 (43),573 (160),286 (290),275 (5)
369,5,tuna,neg,japanese,neg,True,taco,33.0,491 (32),482 (43),573 (160),286 (290),275 (5)
2587,1,quick,neg,curry,neg,True,ramen,51.0,5 (0),11 (1),0 (2),1 (3),63 (4)
2587,2,salt,neg,tax,neg,True,ramen,51.0,5 (0),269 (17),0 (2),11 (1),58 (12)
2587,3,egg,pos,dessert,neg,False,ramen,51.0,5 (0),269 (17),0 (2),11 (1),58 (12)
2587,4,pork,pos,spicy,pos,True,ramen,51.0,5 (0),58 (12),269 (17),34 (11),11 (1)
2587,5,noodle,pos,pork,pos,True,ramen,51.0,5 (0),31 (9),681 (32),11 (1),295 (87)
89,1,meat,pos,lunch,neg,False,burger,48.0,89 (0),79 (1),73 (2),1001 (3),1190 (4)
89,2,bun,pos,brunch,neg,False,burger,48.0,79 (1),89 (0),109 (15),1001 (3),451 (55)
89,3,fried,pos,soup,neg,False,burger,48.0,109 (15),89 (0),79 (1),1001 (3),1117 (23)
89,4,dark,neg,dark,neg,True,burger,48.0,109 (15),89 (0),79 (1),1001 (3),92 (20)
89,5,greasy,neg,greasy,neg,True,burger,48.0,109 (15),1117 (23),1001 (3),89 (0),30 (17)
3929,1,quick,neg,curry,neg,True,thai,419.0,0 (0),1 (1),2 (2),183 (3),3 (4)
3929,2,yummy,neg,chair,neg,True,thai,419.0,0 (0),183 (3),54 (5),1 (1),2 (2)
3929,3,downtown,neg,expensive,neg,True,thai,419.0,0 (0),183 (3),54 (5),1 (1),2 (2)
3929,4,busy,neg,fry,neg,True,thai,419.0,183 (3),0 (0),54 (5),1 (1),47 (14)
3929,5,reasonable,neg,patty,neg,True,thai,419.0,0 (0),47 (14),1 (1),183 (3),3 (4)
116,1,downtown,neg,expensive,neg,True,noodle,153.0,441 (0),1405 (1),122 (2),27 (3),503 (4)
116,2,pork,neg,spicy,neg,True,noodle,153.0,1405 (1),441 (0),245 (5),383 (14),342 (10)
116,3,quick,pos,curry,neg,False,noodle,153.0,1405 (1),441 (0),155 (32),103 (76),239 (31)
116,4,beef,pos,salad,neg,False,noodle,153.0,67 (52),1405 (1),199 (72),239 (31),441 (0)
116,5,soup,pos,fried,neg,False,noodle,153.0,67 (52),637 (21),795 (203),342 (10),199 (72)
94,1,vietnamese,neg,pork,neg,True,tea,131.0,89 (0),210 (1),84 (2),165 (3),307 (4)
94,2,bubble,pos,fruit,neg,False,tea,131.0,415 (188),545 (17),184 (67),606 (96),266 (171)
94,3,bubble tea,pos,milk tea,pos,True,tea,131.0,545 (17),415 (188),383 (8),184 (67),257 (9)
94,4,matcha,neg,milk,pos,False,tea,131.0,415 (188),184 (67),383 (8),545 (17),257 (9)
94,5,milk,pos,chocolate,neg,False,tea,131.0,184 (67),383 (8),239 (349),266 (171),333 (6)
1314,1,tempura,neg,japanese,neg,True,sushi,171.0,639 (0),125 (1),202 (2),38 (3),20 (4)
1314,2,quick,neg,curry,neg,True,thai,171.0,812 (8),1282 (15),171 (31),1990 (19),1391 (50)
1314,3,busy,neg,fry,neg,True,thai,171.0,38 (3),1282 (15),812 (8),1058 (11),0 (10)
1314,4,casual,neg,solid,neg,True,thai,171.0,480 (12),2534 (233),1391 (50),39 (5),1282 (15)
1314,5,coconut,neg,vegan,neg,True,thai,171.0,480 (12),2534 (233),1391 (50),39 (5),1282 (15)
2672,1,quick,pos,curry,neg,False,thai,2.0,1758 (0),1497 (1),2159 (2),2013 (3),0 (4)
2672,2,octopus,pos,pizza,neg,False,taco,2.0,0 (4),1758 (0),1 (8),2159 (2),1073 (6)
2672,3,tuna,pos,japanese,neg,False,taco,2.0,0 (4),1758 (0),1 (8),2 (25),2258 (5)
2672,4,chip,neg,chip,neg,True,taco,2.0,0 (4),1758 (0),1 (8),2 (25),2258 (5)
2672,5,shrimp,pos,shrimp,pos,True,taco,2.0,0 (4),2258 (5),2 (25),6 (16),1 (8)
195,1,salmon,pos,sushi,pos,True,buffet,84.0,232 (0),73 (1),505 (2),213 (3),101 (4)
195,2,fresh,pos,chicken,pos,True,buffet,84.0,232 (0),517 (11),505 (2),101 (4),416 (6)
195,3,sashimi,pos,salmon,pos,True,buffet,84.0,73 (1),517 (11),416 (6),101 (4),505 (2)
195,4,dinner,pos,fresh,pos,True,buffet,84.0,73 (1),517 (11),416 (6),101 (4),505 (2)
195,5,indian,neg,lamb,neg,True,buffet,84.0,73 (1),416 (6),517 (11),170 (5),35 (8)
2927,1,beef,neg,salad,pos,False,wait,161.0,5 (0),2 (1),1 (2),41 (3),22 (4)
2927,2,spicy,neg,soup,pos,False,wait,161.0,1 (2),5 (0),2 (1),7 (13),68 (6)
2927,3,coconut,neg,vegan,neg,True,wait,161.0,1 (2),5 (0),41 (3),2 (1),68 (6)
2927,4,curry,pos,fish,neg,False,wait,161.0,115 (18),1 (2),5 (0),2 (1),265 (106)
2927,5,casual,neg,casual,neg,True,thai,161.0,217 (222),1 (2),91 (67),115 (18),41 (3)
2219,1,quick,neg,curry,neg,True,thai,306.0,0 (0),473 (1),397 (2),274 (3),19 (4)
2219,2,yummy,neg,chair,neg,True,thai,306.0,473 (1),727 (13),40 (6),0 (0),268 (10)
2219,3,downtown,neg,expensive,neg,True,thai,306.0,473 (1),727 (13),40 (6),0 (0),268 (10)
2219,4,busy,neg,fry,neg,True,thai,306.0,473 (1),727 (13),872 (8),268 (10),0 (0)
2219,5,reasonable,neg,patty,neg,True,thai,306.0,473 (1),311 (5),268 (10),0 (0),727 (13)
1992,1,tempura,neg,japanese,pos,False,sushi,16.0,5 (0),4 (1),43 (2),64 (3),1 (4)
1992,2,pricey,pos,vegan,neg,False,sushi,16.0,4 (1),5 (0),1 (4),3 (7),92 (8)
1992,3,expensive,pos,parking,neg,False,sushi,16.0,5 (0),4 (1),11 (5),1 (4),16 (24)
1992,4,scallop,pos,scallop,pos,True,sushi,16.0,16 (24),5 (0),4 (1),1 (4),6 (13)
1992,5,fish,pos,fish,pos,True,sushi,16.0,16 (24),5 (0),4 (1),1 (4),6 (13)
491,1,oyster,neg,lobster,neg,True,fresh,400.0,670 (0),84 (1),37 (2),305 (3),20 (4)
491,2,salmon,neg,sushi,pos,False,fresh,400.0,670 (0),37 (2),441 (84),84 (1),1764 (44)
491,3,dinner,pos,fresh,pos,True,fresh,400.0,441 (84),413 (63),37 (2),670 (0),312 (378)
491,4,fish,pos,egg,neg,False,sashimi,400.0,670 (0),154 (814),441 (84),734 (919),413 (63)
491,5,pricey,neg,vegan,neg,True,sashimi,400.0,670 (0),734 (919),211 (250),1873 (287),700 (209)
6610,1,gelato,neg,sesame,neg,True,ice cream,5.0,0 (0),1 (1),2 (2),5 (3),13 (4)
6610,2,matcha,neg,milk,neg,True,ice cream,5.0,0 (0),1 (1),13 (4),2 (2),4 (5)
6610,3,tea,pos,salad,neg,False,ice cream,5.0,0 (0),1 (1),13 (4),4 (5),2 (2)
6610,4,green tea,neg,green tea,neg,True,ice cream,5.0,0 (0),4 (5),6 (6),1 (1),847 (129)
6610,5,cookie,pos,market,neg,False,ice cream,5.0,0 (0),4 (5),1 (1),1809 (168),5 (3)
6717,1,spicy,pos,soup,neg,False,taco,18.0,0 (0),1 (1),6 (2),13 (3),2 (4)
6717,2,octopus,neg,pizza,neg,True,taco,18.0,0 (0),1 (1),6 (2),2 (4),4 (5)
6717,3,sour,pos,gravy,neg,False,taco,18.0,0 (0),6 (2),1 (1),4 (5),8 (10)
6717,4,market,neg,espresso,neg,True,taco,18.0,0 (0),1 (1),6 (2),4 (5),18 (22)
6717,5,fish,pos,egg,neg,False,taco,18.0,0 (0),1 (1),6 (2),4 (5),18 (22)
429,1,mall,neg,sour,neg,True,pasta,25.0,172 (0),128 (1),43 (2),32 (3),152 (4)
429,2,tomato,neg,italian,pos,False,pasta,25.0,172 (0),128 (1),43 (2),32 (3),152 (4)
429,3,bread,pos,busy,pos,True,pasta,25.0,172 (0),128 (1),32 (3),43 (2),152 (4)
429,4,olive,pos,italian,pos,True,pasta,25.0,172 (0),32 (3),100 (9),128 (1),143 (40)
429,5,pizza,pos,bread,pos,True,pasta,25.0,172 (0),32 (3),82 (26),191 (18),128 (1)
1646,1,spicy,neg,soup,neg,True,taco,60.0,22 (0),0 (1),224 (2),59 (3),40 (4)
1646,2,octopus,neg,pizza,neg,True,taco,60.0,33 (5),0 (1),402 (22),22 (0),721 (27)
1646,3,sour,neg,gravy,neg,True,taco,60.0,491 (86),0 (1),36 (52),6 (12),826 (167)
1646,4,market,neg,espresso,neg,True,taco,60.0,491 (86),0 (1),6 (12),573 (221),36 (52)
1646,5,tuna,neg,japanese,neg,True,taco,60.0,491 (86),0 (1),6 (12),573 (221),36 (52)
166,1,quick,pos,curry,pos,True,thai,1.0,647 (0),221 (1),101 (2),401 (3),132 (4)
166,2,yummy,neg,chair,neg,True,thai,1.0,186 (22),101 (2),401 (3),72 (16),23 (11)
166,3,downtown,neg,expensive,neg,True,thai,1.0,186 (22),101 (2),401 (3),72 (16),23 (11)
166,4,busy,pos,fry,neg,False,thai,1.0,221 (1),186 (22),189 (7),35 (9),101 (2)
166,5,reasonable,neg,patty,neg,True,thai,1.0,655 (35),35 (9),33 (24),51 (13),191 (49)
2960,1,quick,neg,curry,neg,True,ramen,9.0,1 (0),0 (1),4 (2),3 (3),14 (4)
2960,2,salt,neg,tax,neg,True,ramen,9.0,181 (5),47 (7),0 (1),1 (0),3 (3)
2960,3,egg,pos,dessert,pos,True,ramen,9.0,181 (5),47 (7),0 (1),1 (0),3 (3)
2960,4,pork,pos,spicy,pos,True,ramen,9.0,232 (43),88 (19),320 (35),47 (7),0 (1)
2960,5,belly,pos,fried,pos,True,ramen,9.0,9 (13),17 (21),11 (41),0 (1),444 (740)
3016,1,tuna,neg,japanese,neg,True,chip,176.0,293 (0),2859 (1),64 (2),169 (3),367 (4)
3016,2,quick,neg,curry,neg,True,thai,176.0,183 (5),293 (0),0 (8),130 (22),299 (18)
3016,3,shrimp,neg,clean,neg,True,fish,176.0,183 (5),293 (0),778 (43),130 (22),299 (18)
3016,4,chip,pos,taco,neg,False,fish,176.0,293 (0),183 (5),778 (43),130 (22),299 (18)
3016,5,music,neg,fry,pos,False,fish,176.0,293 (0),130 (22),183 (5),778 (43),299 (18)
3509,1,downtown,neg,expensive,neg,True,noodle,226.0,4 (0),19 (1),2 (2),73 (3),15 (4)
3509,2,pork,neg,spicy,pos,False,noodle,226.0,4 (0),306 (44),15 (4),2 (2),19 (1)
3509,3,quick,neg,curry,neg,True,noodle,226.0,4 (0),944 (146),6 (10),1 (17),181 (498)
3509,4,beef,pos,salad,neg,False,noodle,226.0,944 (146),4 (0),181 (498),441 (254),296 (298)
3509,5,ramen,neg,sashimi,neg,True,noodle,226.0,306 (44),268 (252),1384 (814),441 (254),944 (146)
2319,1,gelato,neg,sesame,neg,True,ice cream,5.0,133 (0),0 (1),1 (2),1073 (3),2118 (4)
2319,2,matcha,neg,milk,neg,True,ice cream,5.0,133 (0),0 (1),2118 (4),1 (2),1073 (3)
2319,3,tea,pos,salad,neg,False,ice cream,5.0,133 (0),0 (1),2118 (4),1 (2),1073 (3)
2319,4,green tea,neg,green tea,neg,True,ice cream,5.0,1101 (59),0 (1),325 (14),2118 (4),806 (65)
2319,5,cookie,pos,market,neg,False,ice cream,5.0,1101 (59),806 (65),2118 (4),0 (1),1262 (72)
2440,1,quick,neg,curry,neg,True,thai,123.0,0 (0),21 (1),1 (2),3 (3),63 (4)
2440,2,yummy,neg,chair,neg,True,thai,123.0,0 (0),21 (1),3 (3),63 (4),1 (2)
2440,3,downtown,neg,expensive,neg,True,thai,123.0,0 (0),21 (1),3 (3),63 (4),1 (2)
2440,4,busy,neg,fry,neg,True,thai,123.0,0 (0),3 (3),21 (1),199 (9),1 (2)
2440,5,reasonable,neg,patty,neg,True,thai,123.0,3 (3),0 (0),247 (14),21 (1),121 (15)
5845,1,quick,neg,curry,pos,False,thai,41.0,0 (0),1 (1),4 (2),7 (3),157 (4)
5845,2,casual,neg,solid,neg,True,thai,41.0,0 (0),1 (1),157 (4),52 (9),7 (3)
5845,3,yummy,neg,chair,neg,True,thai,41.0,0 (0),1 (1),157 (4),52 (9),7 (3)
5845,4,reasonable,neg,patty,neg,True,thai,41.0,0 (0),1 (1),157 (4),52 (9),7 (3)
5845,5,downtown,neg,expensive,neg,True,thai,41.0,0 (0),1 (1),14 (5),103 (22),7 (3)
2812,1,quick,neg,curry,pos,False,thai,44.0,1 (0),0 (1),102 (2),9 (3),25 (4)
2812,2,casual,neg,solid,neg,True,thai,44.0,0 (1),25 (4),91 (11),103 (10),102 (2)
2812,3,yummy,neg,chair,neg,True,thai,44.0,0 (1),25 (4),91 (11),103 (10),102 (2)
2812,4,reasonable,neg,patty,neg,True,thai,44.0,0 (1),25 (4),91 (11),103 (10),102 (2)
2812,5,downtown,neg,expensive,neg,True,thai,44.0,102 (2),103 (10),25 (4),0 (1),91 (11)
77,1,spicy,pos,soup,neg,False,taco,128.0,198 (0),209 (1),212 (2),89 (3),360 (4)
77,2,mayo,neg,plaza,neg,True,fry,128.0,198 (0),109 (10),89 (3),128 (5),22 (13)
77,3,sour,neg,gravy,neg,True,taco,128.0,336 (73),109 (10),198 (0),212 (2),89 (3)
77,4,market,neg,espresso,neg,True,taco,128.0,336 (73),212 (2),612 (142),198 (0),109 (10)
77,5,squid,neg,meat,neg,True,taco,128.0,336 (73),212 (2),612 (142),198 (0),109 (10)
5458,1,quick,neg,curry,neg,True,thai,115.0,0 (0),14 (1),1 (2),7 (3),21 (4)
5458,2,yummy,neg,chair,neg,True,thai,115.0,0 (0),7 (3),14 (1),1 (2),21 (4)
5458,3,downtown,neg,expensive,neg,True,thai,115.0,0 (0),7 (3),14 (1),1 (2),21 (4)
5458,4,busy,neg,fry,neg,True,thai,115.0,0 (0),7 (3),1 (2),14 (1),3 (5)
5458,5,reasonable,neg,patty,neg,True,thai,115.0,0 (0),7 (3),43 (13),3 (5),1 (2)
49,1,mall,neg,sour,neg,True,pasta,207.0,298 (0),964 (1),172 (2),922 (3),398 (4)
49,2,tomato,pos,italian,pos,True,pasta,207.0,922 (3),298 (0),398 (4),172 (2),23 (5)
49,3,bread,pos,busy,neg,False,pasta,207.0,25 (12),314 (34),298 (0),922 (3),172 (2)
49,4,olive,neg,olive,neg,True,pasta,207.0,25 (12),314 (34),298 (0),172 (2),390 (43)
49,5,wine,pos,tomato,pos,True,pasta,207.0,221 (6),314 (34),559 (48),47 (9),922 (3)
4335,1,quick,neg,curry,neg,True,thai,56.0,0 (0),1 (1),36 (2),12 (3),2 (4)
4335,2,yummy,neg,chair,neg,True,thai,56.0,0 (0),36 (2),472 (10),1 (1),7 (5)
4335,3,downtown,neg,expensive,neg,True,thai,56.0,0 (0),36 (2),472 (10),1 (1),7 (5)
4335,4,busy,pos,fry,pos,True,thai,56.0,0 (0),13 (8),1040 (54),1 (1),7 (5)
4335,5,reasonable,neg,patty,neg,True,thai,56.0,0 (0),1040 (54),13 (8),36 (2),181 (67)
85,1,markham,neg,salmon,neg,True,dumpling,66.0,170 (0),5 (1),35 (2),302 (3),33 (4)
85,2,pork,pos,spicy,neg,False,dumpling,66.0,69 (6),54 (5),160 (7),302 (3),35 (2)
85,3,pancake,pos,egg,neg,False,dumpling,66.0,69 (6),54 (5),35 (2),302 (3),28 (25)
85,4,soup,pos,fried,pos,True,dumpling,66.0,69 (6),54 (5),28 (25),160 (7),235 (10)
85,5,chinese,pos,soup,pos,True,dumpling,66.0,69 (6),54 (5),235 (10),28 (25),160 (7)
4398,1,quick,neg,curry,neg,True,ramen,68.0,5 (0),1 (1),8 (2),10 (3),9 (4)
4398,2,salt,neg,tax,neg,True,ramen,68.0,5 (0),1 (1),10 (3),9 (4),3 (5)
4398,3,egg,neg,dessert,pos,False,ramen,68.0,5 (0),1 (1),10 (3),9 (4),3 (5)
4398,4,casual,neg,solid,neg,True,thai,68.0,1 (1),3 (5),10 (3),5 (0),7 (6)
4398,5,coconut,neg,vegan,neg,True,thai,68.0,1 (1),3 (5),10 (3),5 (0),7 (6)
2540,1,expensive,neg,parking,neg,True,japanese,37.0,59 (0),396 (1),2 (2),0 (3),31 (4)
2540,2,quick,pos,curry,pos,True,thai,37.0,59 (0),6 (7),31 (4),0 (3),2 (2)
2540,3,birthday,neg,attentive,neg,True,japanese,37.0,59 (0),6 (7),243 (43),2 (2),1 (10)
2540,4,cake,neg,chocolate,neg,True,japanese,37.0,59 (0),6 (7),243 (43),2 (2),1 (10)
2540,5,lunch,pos,beef,pos,True,cheap,37.0,59 (0),243 (43),1056 (96),6 (7),396 (1)
5818,1,busy,pos,fry,neg,False,pancake,10.0,0 (0),5 (1),2 (2),1 (3),8 (4)
5818,2,coffee,pos,sandwich,neg,False,brunch,10.0,0 (0),5 (1),2 (2),3 (5),4 (7)
5818,3,wait,pos,dinner,pos,True,pancake,10.0,0 (0),5 (1),3 (5),1 (3),4 (7)
5818,4,smoked,pos,potato,neg,False,pancake,10.0,0 (0),3 (5),5 (1),11 (6),1 (3)
5818,5,steamed,neg,steamed,neg,True,pancake,10.0,0 (0),5 (1),3 (5),36 (38),2 (2)
2309,1,quick,neg,curry,neg,True,thai,158.0,0 (0),254 (1),1 (2),18 (3),237 (4)
2309,2,yummy,neg,chair,neg,True,thai,158.0,254 (1),0 (0),1 (2),308 (6),237 (4)
2309,3,downtown,neg,expensive,neg,True,thai,158.0,254 (1),0 (0),1 (2),308 (6),237 (4)
2309,4,busy,neg,fry,neg,True,thai,158.0,254 (1),0 (0),1 (2),18 (3),13 (7)
2309,5,reasonable,neg,patty,neg,True,thai,158.0,0 (0),1 (2),114 (26),254 (1),823 (63)
294,1,salmon,neg,sushi,pos,False,buffet,120.0,39 (0),241 (1),233 (2),226 (3),274 (4)
294,2,fresh,pos,chicken,neg,False,buffet,120.0,820 (127),1177 (16),499 (14),1208 (34),1847 (206)
294,3,sashimi,neg,ramen,neg,True,buffet,120.0,1847 (206),545 (152),375 (235),39 (0),1628 (56)
294,4,dessert,pos,noodle,pos,True,buffet,120.0,1847 (206),545 (152),771 (316),1419 (653),511 (223)
294,5,indian,neg,lamb,neg,True,buffet,120.0,1847 (206),2025 (329),1177 (16),545 (152),511 (223)
927,1,quick,neg,curry,pos,False,thai,44.0,245 (0),152 (1),721 (2),480 (3),64 (4)
927,2,casual,neg,solid,neg,True,thai,44.0,152 (1),245 (0),134 (12),275 (5),480 (3)
927,3,yummy,neg,chair,neg,True,thai,44.0,152 (1),245 (0),134 (12),275 (5),480 (3)
927,4,reasonable,neg,patty,neg,True,thai,44.0,152 (1),245 (0),134 (12),275 (5),480 (3)
927,5,downtown,neg,expensive,neg,True,thai,44.0,152 (1),275 (5),134 (12),480 (3),245 (0)
349,1,oyster,neg,lobster,neg,True,fresh,102.0,664 (0),55 (1),206 (2),331 (3),25 (4)
349,2,fish,pos,egg,neg,False,salmon,102.0,183 (45),664 (0),395 (58),195 (9),37 (11)
349,3,expensive,neg,parking,neg,True,salmon,102.0,462 (32),395 (58),692 (33),85 (60),55 (1)
349,4,fresh,pos,chicken,neg,False,salmon,102.0,395 (58),462 (32),692 (33),183 (45),25 (4)
349,5,miso,neg,sashimi,neg,True,salmon,102.0,395 (58),25 (4),85 (60),462 (32),377 (5)
6113,1,quick,neg,curry,neg,True,thai,285.0,0 (0),22 (1),4 (2),1 (3),2 (4)
6113,2,yummy,neg,chair,neg,True,thai,285.0,0 (0),22 (1),4 (2),5 (5),2 (4)
6113,3,downtown,neg,expensive,neg,True,thai,285.0,0 (0),22 (1),4 (2),5 (5),2 (4)
6113,4,busy,neg,fry,neg,True,thai,285.0,0 (0),4 (2),22 (1),5 (5),1 (3)
6113,5,reasonable,neg,patty,neg,True,thai,285.0,0 (0),39 (11),11 (6),22 (1),4 (2)
4510,1,quick,neg,curry,neg,True,thai,229.0,0 (0),1 (1),16 (2),3 (3),8 (4)
4510,2,yummy,neg,chair,neg,True,thai,229.0,0 (0),1 (1),16 (2),3 (3),45 (6)
4510,3,downtown,neg,expensive,neg,True,thai,229.0,0 (0),1 (1),16 (2),3 (3),45 (6)
4510,4,busy,neg,fry,neg,True,thai,229.0,0 (0),1 (1),3 (3),60 (12),7 (9)
4510,5,reasonable,neg,patty,neg,True,thai,229.0,45 (6),0 (0),114 (10),43 (35),3 (3)
15,1,clean,neg,shrimp,neg,True,matcha,23.0,43 (0),221 (1),374 (2),251 (3),305 (4)
15,2,ice cream,pos,cake,pos,True,matcha,23.0,251 (3),221 (1),582 (15),228 (40),43 (0)
15,3,store,neg,ice cream,pos,False,matcha,23.0,251 (3),221 (1),582 (15),43 (0),228 (40)
15,4,dessert,pos,noodle,neg,False,matcha,23.0,251 (3),221 (1),43 (0),140 (45),582 (15)
15,5,green tea,pos,sesame,neg,False,matcha,23.0,251 (3),369 (6),221 (1),43 (0),140 (45)
5069,1,brunch,neg,burger,neg,True,waffle,27.0,0 (0),2 (1),1 (2),16 (3),20 (4)
5069,2,cookie,neg,market,neg,True,waffle,27.0,0 (0),2 (1),20 (4),90 (11),16 (3)
5069,3,creamy,pos,cone,neg,False,waffle,27.0,0 (0),2 (1),20 (4),90 (11),125 (9)
5069,4,plaza,pos,booth,neg,False,waffle,27.0,90 (11),27 (19),32 (26),20 (4),0 (0)
5069,5,ice cream,pos,cake,neg,False,waffle,27.0,32 (26),0 (0),16 (3),2 (1),90 (11)
5469,1,quick,pos,curry,neg,False,thai,153.0,0 (0),40 (1),4 (2),1 (3),633 (4)
5469,2,casual,neg,solid,neg,True,thai,153.0,0 (0),4 (2),31 (6),153 (12),1 (3)
5469,3,yummy,neg,chair,neg,True,thai,153.0,0 (0),4 (2),31 (6),153 (12),1 (3)
5469,4,reasonable,neg,patty,neg,True,thai,153.0,0 (0),4 (2),31 (6),153 (12),1 (3)
5469,5,downtown,neg,expensive,neg,True,thai,153.0,153 (12),0 (0),4 (2),31 (6),8 (17)
1046,1,fast,neg,quick,neg,True,pizza,26.0,156 (0),1163 (1),778 (2),623 (3),441 (4)
