act,hidden_dim,sparse_normalization,dropout_ratio,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1588, 0.0018]","[0.4493, 0]",60.0
tanh,100,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1604, 0.0018]","[0.4782, 0]",130.0
tanh,50,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1507, 0.0018]","[0.5947, 0]",190.0
tanh,100,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.1935, 0.0017]","[0.3339, 0]",150.0
tanh,100,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1925, 0.0017]","[0.3436, 0]",70.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1871, 0.0017]","[0.3974, 0]",50.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.17, 0.0017]","[0.4925, 0]",60.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1804, 0.0017]","[0.4892, 0]",120.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1454, 0.0018]","[0.5943, 0]",80.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.1966, 0.0017]","[0.3435, 0]",50.0
tanh,100,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1879, 0.0016]","[0.3836, 0]",70.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1869, 0.0017]","[0.3661, 0]",140.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1613, 0.0017]","[0.4504, 0]",50.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1594, 0.0018]","[0.4901, 0]",120.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.14, 0.0017]","[0.5225, 0]",60.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.1999, 0.0017]","[0.3309, 0]",50.0
tanh,100,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.1936, 0.0017]","[0.3419, 0]",50.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1381, 0.0014]","[0.8884, 0]",130.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1425, 0.0014]","[1.0708, 0]",100.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1406, 0.0014]","[1.127, 0]",100.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1419, 0.0014]","[1.2201, 0]",70.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.1475, 0.0014]","[0.6896, 0]",150.0
tanh,100,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1453, 0.0014]","[0.7616, 0]",150.0
tanh,100,False,0.8,1e-05,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.14, 0.0014]","[0.971, 0]",110.0
