user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
4926,1,quick,neg,fast,neg,True,thai,58.0,0 (0),57 (1),1 (2),7 (3),42 (4)
4926,2,beef,neg,soup,pos,False,wait,58.0,0 (0),57 (1),1 (2),7 (3),42 (4)
4926,3,thai,neg,curry,neg,True,wait,58.0,57 (1),0 (0),1 (2),7 (3),42 (4)
4926,4,spicy,neg,pork belly,neg,True,wait,58.0,57 (1),0 (0),1 (2),7 (3),42 (4)
4926,5,friendly,neg,cheese,neg,True,wait,58.0,57 (1),0 (0),1 (2),7 (3),5 (5)
486,1,quick,neg,fast,neg,True,thai,107.0,77 (0),595 (1),45 (2),39 (3),23 (4)
486,2,casual,neg,yummy,neg,True,thai,107.0,77 (0),595 (1),45 (2),119 (6),39 (3)
486,3,busy,neg,lunch,neg,True,thai,107.0,77 (0),595 (1),45 (2),119 (6),39 (3)
486,4,reasonable,neg,casual,neg,True,thai,107.0,77 (0),595 (1),45 (2),116 (9),914 (8)
486,5,curry,pos,thai,pos,True,thai,107.0,77 (0),595 (1),45 (2),116 (9),914 (8)
4937,1,quick,neg,fast,neg,True,ramen,34.0,67 (0),0 (1),28 (2),37 (3),14 (4)
4937,2,salt,neg,quick,neg,True,ramen,34.0,67 (0),0 (1),28 (2),14 (4),1 (5)
4937,3,egg,pos,creamy,neg,False,ramen,34.0,67 (0),0 (1),28 (2),14 (4),1 (5)
4937,4,pork,pos,pork belly,neg,False,ramen,34.0,37 (3),0 (1),14 (4),67 (0),385 (12)
4937,5,noodle,pos,soup,pos,True,ramen,34.0,67 (0),37 (3),196 (27),0 (1),23 (35)
356,1,tempura,neg,markham,neg,True,sushi,45.0,409 (0),204 (1),282 (2),87 (3),157 (4)
356,2,pricey,pos,scallop,neg,False,sushi,45.0,409 (0),204 (1),87 (3),282 (2),157 (4)
356,3,scallop,neg,modern,neg,True,sushi,45.0,75 (13),282 (2),263 (9),390 (15),68 (8)
356,4,japanese,pos,green tea,pos,True,sushi,45.0,75 (13),263 (9),282 (2),340 (6),68 (8)
356,5,sashimi,pos,sushi,pos,True,sushi,45.0,75 (13),68 (8),45 (158),366 (32),157 (4)
4230,1,kimchi,neg,pork belly,neg,True,fried chicken,13.0,0 (0),4 (1),1 (2),14 (3),199 (4)
4230,2,juicy,pos,patty,neg,False,fried chicken,13.0,0 (0),4 (1),1 (2),14 (3),52 (5)
4230,3,pork,pos,sashimi,neg,False,fried chicken,13.0,154 (37),0 (0),13 (13),4 (1),1 (2)
4230,4,rib,pos,markham,neg,False,fried chicken,13.0,154 (37),94 (8),0 (0),4 (1),3 (9)
4230,5,fry,pos,fry,pos,True,fried chicken,13.0,154 (37),0 (0),13 (13),94 (8),4 (1)
1013,1,spicy,neg,pork belly,neg,True,taco,60.0,300 (0),136 (1),623 (2),546 (3),52 (4)
1013,2,octopus,neg,bread,neg,True,taco,60.0,300 (0),136 (1),623 (2),546 (3),52 (4)
1013,3,sour,neg,chip,pos,False,taco,60.0,300 (0),136 (1),623 (2),546 (3),52 (4)
1013,4,market,neg,pub,neg,True,taco,60.0,300 (0),52 (4),136 (1),623 (2),546 (3)
1013,5,mexican,pos,taco,pos,True,taco,60.0,300 (0),136 (1),52 (4),546 (3),185 (5)
4064,1,quick,pos,fast,neg,False,thai,1.0,0 (0),5 (1),1 (2),7 (3),12 (4)
4064,2,casual,neg,yummy,neg,True,thai,1.0,0 (0),1 (2),5 (1),2 (5),10 (6)
4064,3,busy,pos,lunch,pos,True,thai,1.0,0 (0),1 (2),5 (1),2 (5),10 (6)
4064,4,wait,pos,crispy,pos,True,thai,1.0,21 (10),0 (0),1 (2),45 (9),7 (3)
4064,5,reasonable,neg,casual,neg,True,thai,1.0,21 (10),5 (1),0 (0),45 (9),2 (5)
2972,1,quick,pos,fast,pos,True,thai,0.0,8 (0),129 (1),1 (2),0 (3),113 (4)
2972,2,casual,pos,yummy,pos,True,thai,0.0,0 (3),1 (2),4 (14),9 (9),8 (0)
2972,3,busy,pos,lunch,pos,True,thai,0.0,0 (3),1 (2),4 (14),2 (12),9 (9)
2972,4,reasonable,pos,casual,pos,True,thai,0.0,0 (3),9 (9),1 (2),4 (14),8 (0)
2972,5,curry,pos,thai,pos,True,thai,0.0,0 (3),9 (9),1 (2),4 (14),2 (12)
4341,1,quick,neg,fast,neg,True,thai,140.0,6 (0),0 (1),1 (2),2 (3),4 (4)
4341,2,casual,neg,yummy,neg,True,thai,140.0,6 (0),0 (1),1 (2),2 (3),4 (4)
4341,3,busy,neg,lunch,neg,True,thai,140.0,6 (0),0 (1),1 (2),2 (3),4 (4)
4341,4,reasonable,neg,casual,neg,True,thai,140.0,6 (0),0 (1),1 (2),2 (3),4 (4)
4341,5,curry,neg,thai,neg,True,thai,140.0,6 (0),0 (1),1 (2),2 (3),4 (4)
2568,1,quick,neg,fast,neg,True,thai,83.0,0 (0),79 (1),9 (2),38 (3),20 (4)
2568,2,casual,neg,yummy,neg,True,thai,83.0,79 (1),0 (0),9 (2),38 (3),1 (5)
2568,3,busy,neg,lunch,neg,True,thai,83.0,79 (1),0 (0),9 (2),38 (3),191 (7)
2568,4,reasonable,neg,casual,neg,True,thai,83.0,79 (1),0 (0),38 (3),191 (7),1 (5)
2568,5,curry,neg,thai,neg,True,thai,83.0,79 (1),0 (0),191 (7),38 (3),1 (5)
1574,1,quick,neg,fast,neg,True,thai,140.0,283 (0),1054 (1),81 (2),0 (3),5 (4)
1574,2,casual,neg,yummy,neg,True,thai,140.0,283 (0),1054 (1),81 (2),0 (3),5 (4)
1574,3,thai,neg,curry,neg,True,wait,140.0,283 (0),1054 (1),81 (2),0 (3),5 (4)
1574,4,friendly,neg,cheese,neg,True,wait,140.0,283 (0),1054 (1),81 (2),5 (4),0 (3)
1574,5,beef,neg,soup,neg,True,wait,140.0,283 (0),1054 (1),81 (2),0 (3),5 (4)
5123,1,markham,neg,parking,neg,True,dumpling,66.0,4 (0),1 (1),0 (2),52 (3),580 (4)
5123,2,pork,pos,pork belly,neg,False,dumpling,66.0,4 (0),1 (1),52 (3),0 (2),580 (4)
5123,3,pancake,pos,pork belly,neg,False,dumpling,66.0,0 (2),4 (0),1 (1),5 (7),9 (17)
5123,4,soup,pos,noodle,neg,False,dumpling,66.0,0 (2),4 (0),5 (7),9 (17),1 (1)
5123,5,chinese,pos,chinese,pos,True,dumpling,66.0,0 (2),4 (0),9 (17),5 (7),1 (1)
2957,1,quick,neg,fast,neg,True,thai,319.0,857 (0),49 (1),0 (2),274 (3),96 (4)
2957,2,casual,neg,yummy,neg,True,thai,319.0,857 (0),49 (1),0 (2),96 (4),115 (6)
2957,3,dinner,neg,oyster,neg,True,rib,319.0,857 (0),49 (1),0 (2),96 (4),274 (3)
2957,4,coconut,neg,casual,neg,True,thai,319.0,857 (0),49 (1),0 (2),96 (4),274 (3)
2957,5,curry,neg,thai,neg,True,thai,319.0,857 (0),49 (1),0 (2),96 (4),274 (3)
2332,1,meat,pos,pork,pos,True,burger,49.0,23 (0),11 (1),0 (2),117 (3),27 (4)
2332,2,bun,pos,sandwich,neg,False,burger,49.0,23 (0),117 (3),11 (1),70 (5),159 (6)
2332,3,dark,pos,coffee,neg,False,burger,49.0,109 (36),27 (4),102 (9),0 (2),117 (3)
2332,4,cheese,neg,corn,neg,True,burger,49.0,49 (100),109 (36),117 (3),23 (0),27 (4)
2332,5,juicy,neg,patty,neg,True,burger,49.0,49 (100),109 (36),11 (1),117 (3),76 (18)
251,1,fluffy,neg,matcha,neg,True,cheese,161.0,278 (0),33 (1),225 (2),188 (3),128 (4)
251,2,spicy,neg,pork belly,neg,True,taco,161.0,278 (0),33 (1),225 (2),188 (3),95 (5)
251,3,pizza,neg,pasta,neg,True,cheese,161.0,278 (0),33 (1),225 (2),188 (3),95 (5)
251,4,market,neg,pub,neg,True,taco,161.0,278 (0),33 (1),225 (2),188 (3),455 (8)
251,5,smoked,neg,downtown,neg,True,taco,161.0,278 (0),33 (1),225 (2),39 (6),455 (8)
1856,1,soup,neg,noodle,neg,True,meat,117.0,42 (0),15 (1),46 (2),96 (3),40 (4)
1856,2,pork belly,pos,belly,pos,True,meat,117.0,42 (0),15 (1),46 (2),40 (4),96 (3)
1856,3,rib,pos,markham,neg,False,meat,117.0,42 (0),40 (4),15 (1),301 (42),46 (2)
1856,4,beef,pos,soup,neg,False,meat,117.0,42 (0),15 (1),96 (3),40 (4),322 (8)
1856,5,bbq,pos,pork,pos,True,meat,117.0,96 (3),329 (12),42 (0),301 (42),15 (1)
75,1,tempura,neg,markham,neg,True,sushi,72.0,16 (0),45 (1),43 (2),97 (3),44 (4)
75,2,pricey,neg,scallop,neg,True,sushi,72.0,16 (0),45 (1),43 (2),97 (3),44 (4)
75,3,modern,neg,expensive,neg,True,sushi,72.0,16 (0),45 (1),43 (2),97 (3),44 (4)
75,4,fresh,pos,salmon,pos,True,sushi,72.0,45 (1),16 (0),43 (2),97 (3),44 (4)
75,5,sashimi,pos,sushi,pos,True,sushi,72.0,45 (1),16 (0),43 (2),97 (3),112 (10)
1338,1,quick,neg,fast,neg,True,thai,171.0,63 (0),505 (1),366 (2),45 (3),73 (4)
1338,2,casual,neg,yummy,neg,True,thai,171.0,63 (0),505 (1),366 (2),45 (3),73 (4)
1338,3,busy,neg,lunch,neg,True,thai,171.0,63 (0),505 (1),366 (2),45 (3),73 (4)
1338,4,reasonable,neg,casual,neg,True,thai,171.0,505 (1),63 (0),366 (2),45 (3),73 (4)
1338,5,curry,neg,thai,neg,True,thai,171.0,505 (1),63 (0),366 (2),45 (3),73 (4)
246,1,brunch,pos,french,neg,False,waffle,42.0,760 (0),463 (1),654 (2),197 (3),446 (4)
246,2,cookie,neg,chocolate,neg,True,waffle,42.0,463 (1),760 (0),654 (2),1300 (8),61 (102)
246,3,creamy,neg,chewy,neg,True,waffle,42.0,463 (1),760 (0),654 (2),1300 (8),61 (102)
246,4,plaza,neg,markham,pos,False,waffle,42.0,463 (1),760 (0),654 (2),1300 (8),61 (102)
246,5,juicy,pos,patty,neg,False,waffle,42.0,463 (1),760 (0),654 (2),1300 (8),61 (102)
6542,1,modern,neg,expensive,neg,True,oyster,63.0,0 (0),1 (1),2 (2),7 (3),5 (4)
6542,2,shrimp,neg,pork belly,neg,True,oyster,63.0,0 (0),1 (1),2 (2),7 (3),5 (4)
6542,3,calamari,pos,bar,pos,True,oyster,63.0,0 (0),1 (1),2 (2),7 (3),5 (4)
6542,4,baked,neg,chewy,neg,True,oyster,63.0,0 (0),1 (1),7 (3),12 (11),21 (8)
6542,5,seafood,pos,fresh,pos,True,oyster,63.0,0 (0),1 (1),7 (3),12 (11),21 (8)
1456,1,modern,neg,expensive,neg,True,oyster,22.0,75 (0),21 (1),4 (2),144 (3),1 (4)
1456,2,shrimp,pos,pork belly,neg,False,oyster,22.0,75 (0),21 (1),4 (2),1 (4),144 (3)
1456,3,sashimi,pos,sushi,pos,True,oyster,22.0,41 (6),179 (9),75 (0),21 (1),4 (2)
1456,4,calamari,neg,bar,pos,False,oyster,22.0,91 (22),4 (2),41 (6),1 (4),16 (7)
1456,5,seafood,neg,fresh,pos,False,oyster,22.0,91 (22),4 (2),41 (6),1 (4),16 (7)
4242,1,quick,neg,fast,neg,True,thai,131.0,0 (0),13 (1),3 (2),14 (3),1 (4)
4242,2,casual,neg,yummy,neg,True,thai,131.0,13 (1),0 (0),3 (2),14 (3),1 (4)
4242,3,busy,neg,lunch,neg,True,thai,131.0,13 (1),0 (0),3 (2),14 (3),1 (4)
4242,4,reasonable,neg,casual,neg,True,thai,131.0,13 (1),0 (0),3 (2),14 (3),1 (4)
4242,5,curry,neg,thai,neg,True,thai,131.0,13 (1),0 (0),3 (2),14 (3),1 (4)
1999,1,noodle,neg,soup,neg,True,chicken,13.0,106 (0),29 (1),546 (2),52 (3),168 (4)
1999,2,crispy,pos,wait,pos,True,chicken,13.0,106 (0),29 (1),546 (2),52 (3),168 (4)
1999,3,pork,pos,pork belly,neg,False,chicken,13.0,168 (4),106 (0),29 (1),61 (35),276 (43)
1999,4,spicy,neg,pork belly,neg,True,chicken,13.0,69 (62),50 (37),62 (51),276 (43),29 (1)
1999,5,fried,pos,fried chicken,pos,True,chicken,13.0,69 (62),50 (37),62 (51),276 (43),29 (1)
5851,1,quick,neg,fast,neg,True,thai,285.0,0 (0),1 (1),2 (2),19 (3),16 (4)
5851,2,casual,neg,yummy,neg,True,thai,285.0,0 (0),1 (1),2 (2),19 (3),16 (4)
5851,3,busy,neg,lunch,neg,True,thai,285.0,0 (0),1 (1),2 (2),42 (5),19 (3)
5851,4,reasonable,neg,casual,neg,True,thai,285.0,0 (0),1 (1),2 (2),19 (3),42 (5)
5851,5,curry,neg,thai,neg,True,thai,285.0,0 (0),1 (1),2 (2),42 (5),19 (3)
4164,1,quick,neg,fast,neg,True,thai,72.0,3 (0),12 (1),0 (2),1 (3),6 (4)
4164,2,casual,neg,yummy,neg,True,thai,72.0,3 (0),12 (1),0 (2),1 (3),13 (5)
4164,3,busy,neg,lunch,neg,True,thai,72.0,3 (0),12 (1),1 (3),0 (2),6 (4)
4164,4,reasonable,neg,casual,neg,True,thai,72.0,3 (0),12 (1),1 (3),0 (2),13 (5)
4164,5,curry,neg,thai,neg,True,thai,72.0,3 (0),12 (1),1 (3),0 (2),13 (5)
92,1,salmon,neg,sashimi,neg,True,fish,184.0,507 (0),1253 (1),46 (2),392 (3),978 (4)
92,2,chip,pos,mexican,neg,False,fish,184.0,1253 (1),507 (0),46 (2),978 (4),392 (3)
92,3,sour,neg,mexican,neg,True,fish,184.0,63 (7),302 (137),24 (11),73 (5),507 (0)
92,4,octopus,neg,bread,neg,True,fish,184.0,63 (7),24 (11),302 (137),73 (5),507 (0)
92,5,market,pos,pub,neg,False,fish,184.0,63 (7),24 (11),302 (137),73 (5),507 (0)
5342,1,tempura,pos,markham,neg,False,sushi,20.0,0 (0),2 (1),5 (2),11 (3),19 (4)
5342,2,pricey,neg,scallop,neg,True,sushi,20.0,0 (0),2 (1),5 (2),19 (4),11 (3)
5342,3,modern,neg,expensive,neg,True,sushi,20.0,0 (0),2 (1),5 (2),11 (3),19 (4)
5342,4,tuna,neg,pricey,neg,True,sushi,20.0,0 (0),5 (2),2 (1),11 (3),19 (4)
5342,5,fresh,pos,salmon,pos,True,sushi,20.0,0 (0),5 (2),2 (1),11 (3),1 (5)
917,1,pasta,neg,italian,neg,True,cheesecake,6.0,149 (0),397 (1),268 (2),84 (3),504 (4)
917,2,cheese,pos,corn,neg,False,cheesecake,6.0,149 (0),397 (1),268 (2),84 (3),504 (4)
917,3,wait,pos,crispy,neg,False,cheesecake,6.0,171 (39),1039 (55),1461 (381),295 (164),238 (51)
917,4,mall,neg,plaza,neg,True,cheesecake,6.0,1039 (55),295 (164),1461 (381),504 (4),274 (44)
917,5,cake,pos,matcha,pos,True,cheesecake,6.0,1039 (55),295 (164),1461 (381),504 (4),274 (44)
1062,1,spicy,neg,pork belly,neg,True,taco,104.0,61 (0),68 (1),320 (2),1061 (3),330 (4)
1062,2,octopus,neg,bread,neg,True,taco,104.0,61 (0),68 (1),320 (2),330 (4),212 (5)
1062,3,sour,neg,chip,pos,False,taco,104.0,61 (0),68 (1),320 (2),212 (5),330 (4)
1062,4,market,neg,pub,neg,True,taco,104.0,61 (0),68 (1),320 (2),212 (5),1061 (3)
1062,5,mexican,pos,taco,pos,True,taco,104.0,61 (0),68 (1),320 (2),212 (5),1061 (3)
566,1,gelato,neg,coffee,neg,True,ice cream,5.0,40 (0),134 (1),27 (2),114 (3),483 (4)
566,2,matcha,neg,green tea,neg,True,ice cream,5.0,40 (0),134 (1),27 (2),114 (3),434 (5)
566,3,creamy,pos,chewy,neg,False,ice cream,5.0,40 (0),134 (1),27 (2),114 (3),502 (8)
566,4,waffle,pos,mall,neg,False,ice cream,5.0,40 (0),27 (2),134 (1),434 (5),483 (4)
566,5,cone,pos,ice cream,pos,True,ice cream,5.0,40 (0),27 (2),134 (1),116 (53),32 (16)
194,1,fluffy,neg,matcha,pos,False,cheese,470.0,470 (0),646 (1),760 (2),152 (3),202 (4)
194,2,cake,pos,matcha,pos,True,cheese,470.0,470 (0),760 (2),202 (4),152 (3),646 (1)
194,3,pizza,neg,pasta,neg,True,cheese,470.0,470 (0),152 (3),760 (2),646 (1),326 (5)
194,4,store,neg,reasonable,neg,True,cheese,470.0,470 (0),152 (3),760 (2),646 (1),326 (5)
194,5,wait,neg,crispy,neg,True,cheese,470.0,470 (0),152 (3),760 (2),646 (1),326 (5)
4983,1,quick,pos,fast,pos,True,thai,153.0,0 (0),1 (1),4 (2),5 (3),9 (4)
4983,2,casual,neg,yummy,neg,True,thai,153.0,0 (0),4 (2),9 (4),1 (1),6 (7)
4983,3,busy,neg,lunch,neg,True,thai,153.0,0 (0),4 (2),9 (4),6 (7),2 (8)
4983,4,reasonable,neg,casual,neg,True,thai,153.0,0 (0),4 (2),2 (8),6 (7),9 (4)
4983,5,curry,neg,thai,neg,True,thai,153.0,0 (0),4 (2),9 (4),6 (7),2 (8)
480,1,coffee,pos,vegan,neg,False,brunch,40.0,107 (0),134 (1),328 (2),246 (3),116 (4)
480,2,breakfast,pos,fruit,neg,False,brunch,40.0,418 (10),40 (28),569 (376),107 (0),474 (12)
480,3,french,neg,wine,neg,True,brunch,40.0,40 (28),418 (10),1744 (90),252 (80),107 (0)
480,4,bacon,pos,brunch,pos,True,brunch,40.0,40 (28),418 (10),252 (80),1744 (90),107 (0)
480,5,potato,pos,salad,pos,True,egg,40.0,40 (28),36 (127),569 (376),1744 (90),252 (80)
257,1,tempura,neg,markham,neg,True,sushi,112.0,293 (0),367 (1),195 (2),768 (3),223 (4)
257,2,pricey,neg,scallop,neg,True,sushi,112.0,293 (0),367 (1),195 (2),768 (3),223 (4)
257,3,modern,neg,expensive,neg,True,sushi,112.0,293 (0),367 (1),195 (2),768 (3),223 (4)
257,4,fresh,pos,salmon,neg,False,sushi,112.0,293 (0),367 (1),195 (2),768 (3),223 (4)
257,5,sashimi,pos,sushi,pos,True,sushi,112.0,558 (79),305 (18),29 (7),302 (10),50 (17)
3543,1,quick,neg,fast,neg,True,thai,100.0,28 (0),0 (1),3 (2),6 (3),1 (4)
3543,2,casual,neg,yummy,neg,True,thai,100.0,28 (0),0 (1),3 (2),6 (3),1 (4)
3543,3,busy,neg,lunch,neg,True,thai,100.0,28 (0),0 (1),3 (2),6 (3),1 (4)
3543,4,reasonable,neg,casual,neg,True,thai,100.0,28 (0),0 (1),3 (2),6 (3),1 (4)
3543,5,curry,neg,thai,neg,True,thai,100.0,28 (0),0 (1),3 (2),6 (3),1 (4)
4050,1,meat,pos,pork,pos,True,burger,49.0,0 (0),42 (1),19 (2),1 (3),15 (4)
4050,2,bun,pos,sandwich,neg,False,burger,49.0,42 (1),19 (2),0 (0),159 (9),70 (19)
4050,3,dark,pos,coffee,neg,False,burger,49.0,49 (28),0 (0),42 (1),19 (2),76 (22)
4050,4,cheese,neg,corn,neg,True,burger,49.0,49 (28),0 (0),100 (34),76 (22),42 (1)
4050,5,juicy,neg,patty,neg,True,burger,49.0,49 (28),0 (0),100 (34),76 (22),42 (1)
4775,1,brunch,pos,french,neg,False,waffle,42.0,0 (0),40 (1),74 (2),8 (3),96 (4)
4775,2,spicy,neg,pork belly,pos,False,wait,42.0,83 (42),0 (0),42 (43),1 (6),40 (1)
4775,3,coconut,neg,casual,neg,True,wait,42.0,83 (42),0 (0),42 (43),1 (6),15 (8)
4775,4,curry,neg,thai,neg,True,wait,42.0,83 (42),42 (43),0 (0),1 (6),15 (8)
4775,5,plaza,neg,markham,pos,False,waffle,42.0,83 (42),42 (43),0 (0),1 (6),15 (8)
1365,1,beef,neg,soup,neg,True,wait,374.0,95 (0),36 (1),21 (2),5 (3),68 (4)
1365,2,spicy,neg,pork belly,neg,True,wait,374.0,95 (0),36 (1),21 (2),5 (3),68 (4)
1365,3,thai,neg,curry,neg,True,wait,374.0,95 (0),36 (1),21 (2),5 (3),68 (4)
1365,4,friendly,neg,cheese,neg,True,wait,374.0,95 (0),36 (1),21 (2),5 (3),68 (4)
1365,5,busy,neg,lunch,neg,True,wait,374.0,95 (0),36 (1),21 (2),5 (3),68 (4)
6818,1,quick,pos,fast,pos,True,ramen,11.0,0 (0),4 (1),1 (2),2 (3),3 (4)
6818,2,salt,neg,quick,pos,False,ramen,11.0,0 (0),4 (1),2 (3),1 (2),3 (4)
6818,3,spicy,pos,pork belly,pos,True,ramen,11.0,0 (0),4 (1),2 (3),1 (2),3 (4)
6818,4,egg,pos,creamy,neg,False,ramen,11.0,0 (0),2 (3),4 (1),24 (7),1 (2)
6818,5,miso,pos,japanese,neg,False,ramen,11.0,0 (0),24 (7),4 (1),2 (3),35 (10)
299,1,waffle,neg,mall,neg,True,sandwich,367.0,407 (0),59 (1),411 (2),336 (3),131 (4)
299,2,pork belly,neg,belly,neg,True,sandwich,367.0,407 (0),59 (1),411 (2),336 (3),131 (4)
299,3,fry,neg,burger,neg,True,sandwich,367.0,407 (0),59 (1),411 (2),336 (3),131 (4)
299,4,cookie,neg,chocolate,neg,True,sandwich,367.0,407 (0),59 (1),411 (2),336 (3),131 (4)
299,5,kimchi,neg,pork belly,neg,True,sandwich,367.0,407 (0),59 (1),411 (2),336 (3),131 (4)
626,1,soup,pos,noodle,neg,False,meat,451.0,365 (0),198 (1),24 (2),68 (3),46 (4)
626,2,avocado,neg,bacon,neg,True,egg,451.0,198 (1),365 (0),134 (5),79 (6),305 (12)
626,3,potato,neg,salad,neg,True,egg,451.0,198 (1),365 (0),134 (5),79 (6),305 (12)
626,4,breakfast,neg,fruit,neg,True,egg,451.0,198 (1),365 (0),134 (5),79 (6),305 (12)
626,5,quick,neg,fast,neg,True,meat,451.0,198 (1),365 (0),134 (5),79 (6),305 (12)
565,1,coffee,neg,vegan,neg,True,brunch,83.0,92 (0),38 (1),169 (2),233 (3),1067 (4)
565,2,breakfast,neg,fruit,neg,True,brunch,83.0,92 (0),38 (1),169 (2),233 (3),1067 (4)
565,3,wait,neg,crispy,neg,True,brunch,83.0,92 (0),38 (1),169 (2),1067 (4),233 (3)
565,4,pancake,pos,pork belly,neg,False,brunch,83.0,92 (0),38 (1),169 (2),1542 (5),1067 (4)
565,5,friendly,pos,cheese,neg,False,brunch,83.0,92 (0),169 (2),38 (1),1067 (4),1542 (5)
370,1,tempura,neg,markham,neg,True,sushi,85.0,322 (0),518 (1),23 (2),913 (3),326 (4)
370,2,pricey,neg,scallop,neg,True,sushi,85.0,322 (0),518 (1),326 (4),23 (2),913 (3)
370,3,modern,neg,expensive,neg,True,sushi,85.0,322 (0),518 (1),23 (2),326 (4),252 (6)
370,4,fresh,pos,salmon,pos,True,sushi,85.0,322 (0),518 (1),23 (2),252 (6),326 (4)
370,5,sashimi,pos,sushi,pos,True,sushi,85.0,322 (0),518 (1),23 (2),252 (6),913 (3)
2925,1,quick,neg,fast,neg,True,thai,201.0,555 (0),11 (1),0 (2),1 (3),5 (4)
2925,2,casual,neg,yummy,neg,True,thai,201.0,555 (0),11 (1),0 (2),1 (3),5 (4)
2925,3,busy,neg,lunch,neg,True,thai,201.0,555 (0),11 (1),0 (2),1 (3),5 (4)
2925,4,reasonable,neg,casual,neg,True,thai,201.0,555 (0),11 (1),0 (2),5 (4),1 (3)
2925,5,curry,neg,thai,neg,True,thai,201.0,555 (0),11 (1),0 (2),5 (4),1 (3)
1279,1,vietnamese,neg,cheap,neg,True,tea,159.0,457 (0),42 (1),22 (2),0 (3),7 (4)
1279,2,bubble,pos,bubble tea,pos,True,tea,159.0,457 (0),42 (1),22 (2),0 (3),7 (4)
1279,3,gelato,neg,coffee,neg,True,tea,159.0,159 (9),42 (1),22 (2),362 (10),457 (0)
1279,4,green tea,neg,matcha,neg,True,tea,159.0,159 (9),42 (1),22 (2),362 (10),457 (0)
1279,5,milk,pos,tea,pos,True,tea,159.0,159 (9),42 (1),22 (2),362 (10),457 (0)
3369,1,fast,neg,quick,neg,True,pizza,29.0,14 (0),1 (1),0 (2),54 (3),133 (4)
3369,2,italian,neg,pasta,neg,True,pizza,29.0,14 (0),1 (1),0 (2),54 (3),133 (4)
3369,3,calamari,pos,bar,neg,False,pizza,29.0,14 (0),1 (1),0 (2),54 (3),133 (4)
3369,4,wine,neg,french,neg,True,pizza,29.0,14 (0),54 (3),1 (1),0 (2),133 (4)
3369,5,crust,pos,chip,neg,False,pizza,29.0,14 (0),0 (2),1 (1),52 (8),54 (3)
2307,1,brunch,pos,french,neg,False,waffle,42.0,114 (0),112 (1),46 (2),2 (3),17 (4)
2307,2,cookie,neg,chocolate,neg,True,waffle,42.0,112 (1),46 (2),900 (25),114 (0),310 (60)
2307,3,creamy,neg,chewy,neg,True,waffle,42.0,112 (1),46 (2),114 (0),900 (25),310 (60)
2307,4,plaza,neg,markham,pos,False,waffle,42.0,112 (1),310 (60),46 (2),900 (25),222 (56)
2307,5,juicy,pos,patty,neg,False,waffle,42.0,112 (1),114 (0),310 (60),222 (56),58 (23)
6607,1,spicy,neg,pork belly,neg,True,taco,81.0,1 (0),4 (1),2 (2),5 (3),6 (4)
6607,2,octopus,neg,bread,pos,False,taco,81.0,1 (0),4 (1),2 (2),5 (3),6 (4)
6607,3,chip,neg,mexican,neg,True,taco,81.0,1 (0),4 (1),2 (2),6 (4),5 (3)
6607,4,quick,neg,fast,neg,True,taco,81.0,1 (0),4 (1),6 (4),2 (2),5 (3)
6607,5,fish,neg,fresh,neg,True,taco,81.0,1 (0),4 (1),6 (4),5 (3),2 (2)
375,1,fried rice,neg,mango,neg,True,fried,62.0,213 (0),431 (1),43 (2),170 (3),71 (4)
375,2,steamed,neg,soup,neg,True,fried,62.0,213 (0),431 (1),170 (3),43 (2),71 (4)
375,3,pork,neg,pork belly,neg,True,fried,62.0,213 (0),431 (1),43 (2),170 (3),72 (5)
375,4,crispy,neg,wait,pos,False,fried,62.0,213 (0),431 (1),43 (2),170 (3),72 (5)
375,5,dinner,neg,oyster,pos,False,fried,62.0,213 (0),431 (1),72 (5),170 (3),43 (2)
3732,1,salmon,pos,sashimi,pos,True,buffet,84.0,0 (0),1 (1),114 (2),22 (3),6 (4)
3732,2,fresh,pos,salmon,pos,True,buffet,84.0,114 (2),0 (0),22 (3),1 (1),6 (4)
3732,3,sushi,pos,markham,neg,False,buffet,84.0,114 (2),0 (0),22 (3),1 (1),32 (13)
3732,4,noodle,pos,soup,pos,True,buffet,84.0,114 (2),22 (3),0 (0),1 (1),32 (13)
3732,5,lobster,neg,dessert,pos,False,buffet,84.0,114 (2),22 (3),0 (0),1 (1),6 (4)
89,1,salmon,neg,sashimi,neg,True,buffet,120.0,118 (0),237 (1),655 (2),1190 (3),611 (4)
89,2,fresh,pos,salmon,neg,False,buffet,120.0,118 (0),237 (1),655 (2),1190 (3),611 (4)
89,3,noodle,pos,soup,pos,True,buffet,120.0,118 (0),655 (2),237 (1),1310 (6),63 (15)
89,4,sushi,pos,markham,neg,False,buffet,120.0,1310 (6),79 (13),100 (44),63 (15),611 (4)
89,5,dessert,pos,salmon,neg,False,buffet,120.0,1310 (6),79 (13),611 (4),198 (36),100 (44)
1929,1,soup,neg,noodle,neg,True,meat,141.0,438 (0),73 (1),0 (2),375 (3),116 (4)
1929,2,pork belly,neg,belly,neg,True,meat,141.0,438 (0),73 (1),375 (3),0 (2),116 (4)
1929,3,rib,neg,markham,neg,True,meat,141.0,438 (0),73 (1),375 (3),0 (2),116 (4)
